Field,StrategyOrDate,LONG_ONLY,ESCAPE_WEEKLY_CHANGE_LIMIT,Value
AggReturn,2019-03-11 00:00:00,False,0.2,-0.0179286590261619
AggReturn,2019-03-11 00:00:00,True,0.0,0.0052629834630836
AggReturn,2019-03-11 00:00:00,True,0.1,0.0048848133659488
AggReturn,2019-03-11 00:00:00,True,0.2,0.0048848133659488
AggReturn,2019-03-12 00:00:00,False,0.0,0.0481776278691957
AggReturn,2019-03-12 00:00:00,False,0.1,0.0423111031710244
AggReturn,2019-03-12 00:00:00,False,0.2,0.0423111031710244
AggReturn,2019-03-12 00:00:00,True,0.0,0.0064473425665472
AggReturn,2019-03-12 00:00:00,True,0.1,0.0051468644958668
AggReturn,2019-03-12 00:00:00,True,0.2,0.0051468644958668
AggReturn,2019-03-13 00:00:00,False,0.0,0.03216192682473
AggReturn,2019-03-13 00:00:00,False,0.1,0.0266747104316076
AggReturn,2019-03-13 00:00:00,False,0.2,0.0266747104316076
AggReturn,2019-03-13 00:00:00,True,0.0,-0.001067105589008
AggReturn,2019-03-13 00:00:00,True,0.1,-0.0037342802718183
AggReturn,2019-03-13 00:00:00,True,0.2,-0.0037342802718183
AggReturn,2019-03-14 00:00:00,False,0.0,0.0002398231041512
AggReturn,2019-03-14 00:00:00,False,0.1,-0.000453112866411
AggReturn,2019-03-14 00:00:00,False,0.2,-0.000453112866411
AggReturn,2019-03-14 00:00:00,True,0.0,0.0003434838949211
AggReturn,2019-03-14 00:00:00,True,0.1,-0.001068303243896
AggReturn,2019-03-14 00:00:00,True,0.2,-0.001068303243896
AggReturn,2019-03-15 00:00:00,False,0.0,0.0044618210433253
AggReturn,2019-03-15 00:00:00,False,0.1,0.0062631254560296
AggReturn,2019-03-15 00:00:00,False,0.2,0.0062631254560296
AggReturn,2019-03-15 00:00:00,True,0.0,0.0067374313770626
AggReturn,2019-03-15 00:00:00,True,0.1,0.0097711376190369
AggReturn,2019-03-15 00:00:00,True,0.2,0.0097711376190369
AggReturn,2019-03-18 00:00:00,False,0.0,0.0529639409756151
AggReturn,2019-03-18 00:00:00,False,0.1,0.0472391175430316
AggReturn,2019-03-18 00:00:00,False,0.2,0.0472391175430316
AggReturn,2019-03-18 00:00:00,True,0.0,0.0068560419711341
AggReturn,2019-03-18 00:00:00,True,0.1,0.0069333698570873
AggReturn,2019-03-18 00:00:00,True,0.2,0.0069333698570873
AggReturn,2019-03-19 00:00:00,False,0.0,0.0273572703902045
