Field,StrategyOrDate,SHORT_ONLY,Value
AggReturn,2019-11-21 00:00:00,True,0.0022603850841694
AggReturn,2019-11-21 00:00:00,False,0.0031660473396435
AggReturn,2019-11-22 00:00:00,True,-0.0186245696286363
AggReturn,2019-11-22 00:00:00,False,-0.0075595524727933
AggReturn,2019-11-25 00:00:00,True,0.0351990559639583
AggReturn,2019-11-25 00:00:00,False,0.0160168466806328
AggReturn,2019-11-26 00:00:00,True,0.0521267327883799
AggReturn,2019-11-26 00:00:00,False,0.0211450166546061
AggReturn,2019-11-27 00:00:00,True,-0.0182108860952603
AggReturn,2019-11-27 00:00:00,False,-0.0037452774342442
AggReturn,2019-11-29 00:00:00,True,0.0302541089026011
AggReturn,2019-11-29 00:00:00,False,0.0117304478087312
AggReturn,2019-12-02 00:00:00,True,-0.0393522583749299
AggReturn,2019-12-02 00:00:00,False,-0.0191177056354946
AggReturn,2019-12-03 00:00:00,True,-0.0216024621759539
AggReturn,2019-12-03 00:00:00,False,-0.0147872540747202
AggReturn,2019-12-04 00:00:00,True,0.0610687022900763
AggReturn,2019-12-04 00:00:00,False,0.0231909683841415
AggReturn,2019-12-05 00:00:00,True,-0.1382113821138211
AggReturn,2019-12-05 00:00:00,False,-0.0387626445237585
AggReturn,2019-12-06 00:00:00,True,0.0999999999999999
AggReturn,2019-12-06 00:00:00,False,0.0342046645589524
AggReturn,2019-12-09 00:00:00,True,0.0238095238095238
AggReturn,2019-12-09 00:00:00,False,0.004026129981117
AggReturn,2019-12-10 00:00:00,True,0.097560975609756
AggReturn,2019-12-10 00:00:00,False,0.0245766159256482
AggReturn,2019-12-11 00:00:00,True,0.1171171171171171
AggReturn,2019-12-11 00:00:00,False,0.0282543923224131
AggReturn,2019-12-12 00:00:00,True,0.0714285714285714
AggReturn,2019-12-12 00:00:00,False,0.0187453782768397
AggReturn,2019-12-13 00:00:00,True,0.0109890109890109
AggReturn,2019-12-13 00:00:00,False,-0.0061210229547405
AggReturn,2019-12-16 00:00:00,True,0.1444444444444445
AggReturn,2019-12-16 00:00:00,False,0.0396801718342927
AggReturn,2019-12-17 00:00:00,True,0.0246753246753246
AggReturn,2019-12-17 00:00:00,False,0.0075448874025584
AggReturn,2019-12-18 00:00:00,True,-0.0386151797603195
AggReturn,2019-12-18 00:00:00,False,-0.0127016609158354
AggReturn,2019-12-19 00:00:00,True,-0.1153846153846154
AggReturn,2019-12-19 00:00:00,False,-0.0336459324467894
AggReturn,2019-12-20 00:00:00,True,-0.064367816091954
AggReturn,2019-12-20 00:00:00,False,-0.0091650514147564
AggReturn,2019-12-23 00:00:00,True,0.0280777537796976
AggReturn,2019-12-23 00:00:00,False,0.0133115405826341
AggReturn,2019-12-24 00:00:00,True,0.0677777777777778
AggReturn,2019-12-24 00:00:00,False,0.0114887132024091
AggReturn,2019-12-26 00:00:00,True,-0.1084624553039332
AggReturn,2019-12-26 00:00:00,False,-0.0252167433887391
AggReturn,2019-12-27 00:00:00,True,0.0
AggReturn,2019-12-27 00:00:00,False,0.0047462881400068
AggReturn,2019-12-30 00:00:00,True,0.0258064516129031
AggReturn,2019-12-30 00:00:00,False,0.0035054258026097
AggReturn,2019-12-31 00:00:00,True,-0.390728476821192
AggReturn,2019-12-31 00:00:00,False,-0.100408949824588
AggReturn,2020-01-02 00:00:00,True,0.1269805491665956
AggReturn,2020-01-02 00:00:00,False,0.0316295847212665
AggReturn,2020-01-03 00:00:00,True,0.0
AggReturn,2020-01-03 00:00:00,False,-0.0003924627954402
AggReturn,2020-01-06 00:00:00,True,0.0
AggReturn,2020-01-06 00:00:00,False,-0.0158714395275111
AggReturn,2020-01-07 00:00:00,True,0.0
AggReturn,2020-01-07 00:00:00,False,0.0113756051157568
AggReturn,2020-01-08 00:00:00,True,0.0
AggReturn,2020-01-08 00:00:00,False,-0.0043525942702309
AggReturn,2020-01-09 00:00:00,True,0.0
AggReturn,2020-01-09 00:00:00,False,0.0027862765700129
AggReturn,2020-01-10 00:00:00,True,0.0
AggReturn,2020-01-10 00:00:00,False,0.0020317427212342
AggReturn,2020-01-13 00:00:00,True,0.0
AggReturn,2020-01-13 00:00:00,False,-0.0079872458138407
AggReturn,2020-01-14 00:00:00,True,0.0
AggReturn,2020-01-14 00:00:00,False,0.0029585431002333
AggReturn,2020-01-15 00:00:00,True,0.0
AggReturn,2020-01-15 00:00:00,False,-0.0085525001326484
AggReturn,2020-01-16 00:00:00,True,0.0
AggReturn,2020-01-16 00:00:00,False,0.0089083589096023
AggReturn,2020-01-17 00:00:00,True,0.0
AggReturn,2020-01-17 00:00:00,False,0.0099548838177366
AggReturn,2020-01-21 00:00:00,True,0.0
AggReturn,2020-01-21 00:00:00,False,0.0023724705866031
AggReturn,2020-01-22 00:00:00,True,0.0
AggReturn,2020-01-22 00:00:00,False,-0.006885869349577
AggReturn,2020-01-23 00:00:00,True,0.0
AggReturn,2020-01-23 00:00:00,False,-0.0052295981970851
AggReturn,2020-01-24 00:00:00,True,0.0
AggReturn,2020-01-24 00:00:00,False,-0.0017964284421999
AggReturn,2020-01-27 00:00:00,True,0.0
AggReturn,2020-01-27 00:00:00,False,-0.0181924643739631
AggReturn,2020-01-28 00:00:00,True,0.0
AggReturn,2020-01-28 00:00:00,False,-0.0038950769564649
AggReturn,2020-01-29 00:00:00,True,0.0
AggReturn,2020-01-29 00:00:00,False,-0.0001269848409081
AggReturn,2020-01-30 00:00:00,True,0.0
AggReturn,2020-01-30 00:00:00,False,-0.0173722303743194
AggReturn,2020-01-31 00:00:00,True,0.0
AggReturn,2020-01-31 00:00:00,False,0.0104365075360137
AggReturn,2020-02-03 00:00:00,True,-3.929390456630793e-06
AggReturn,2020-02-03 00:00:00,False,-0.0011981402594626
AggReturn,2020-02-04 00:00:00,True,0.0162273884758494
AggReturn,2020-02-04 00:00:00,False,0.0094058564373896
AggReturn,2020-02-05 00:00:00,True,0.0036960176425244
AggReturn,2020-02-05 00:00:00,False,0.0020722024072522
AggReturn,2020-02-06 00:00:00,True,-0.0010802805022113
AggReturn,2020-02-06 00:00:00,False,0.012643076552022
AggReturn,2020-02-07 00:00:00,True,-0.0096033359302703
AggReturn,2020-02-07 00:00:00,False,-0.0081004033332851
AggReturn,2020-02-10 00:00:00,True,0.0215073037087743
AggReturn,2020-02-10 00:00:00,False,0.0018453529597304
AggReturn,2020-02-11 00:00:00,True,-0.0229488364080303
AggReturn,2020-02-11 00:00:00,False,-0.0231520559440441
AggReturn,2020-02-12 00:00:00,True,0.0034351560973978
AggReturn,2020-02-12 00:00:00,False,0.0116789837568403
AggReturn,2020-02-13 00:00:00,True,-0.020862106648674
AggReturn,2020-02-13 00:00:00,False,-0.0203833065226887
AggReturn,2020-02-14 00:00:00,True,0.0585682930716127
AggReturn,2020-02-14 00:00:00,False,0.0447892417961464
AggReturn,2020-02-18 00:00:00,True,0.0069853448472862
AggReturn,2020-02-18 00:00:00,False,-0.0048849695559726
AggReturn,2020-02-19 00:00:00,True,0.0216060718648464
AggReturn,2020-02-19 00:00:00,False,0.0067945625714399
AggReturn,2020-02-20 00:00:00,True,-0.0163855307240663
AggReturn,2020-02-20 00:00:00,False,-0.017770004896062
AggReturn,2020-02-21 00:00:00,True,0.0099463675842369
AggReturn,2020-02-21 00:00:00,False,-0.0042025282471428
AggReturn,2020-02-24 00:00:00,True,0.010323504244338
AggReturn,2020-02-24 00:00:00,False,0.0014195418840283
AggReturn,2020-02-25 00:00:00,True,0.0033917882159434
AggReturn,2020-02-25 00:00:00,False,-0.0165552499316707
AggReturn,2020-02-26 00:00:00,True,-0.0431853056117548
AggReturn,2020-02-26 00:00:00,False,-0.0475605332713514
AggReturn,2020-02-27 00:00:00,True,0.0952476888888322
AggReturn,2020-02-27 00:00:00,False,0.0419717162657909
AggReturn,2020-02-28 00:00:00,True,-0.0859407829616607
AggReturn,2020-02-28 00:00:00,False,-0.07657181408242
AggReturn,2020-03-02 00:00:00,True,-0.1452433346391768
AggReturn,2020-03-02 00:00:00,False,-0.0521965272005902
AggReturn,2020-03-03 00:00:00,True,0.0296303639840842
AggReturn,2020-03-03 00:00:00,False,0.0300656399486376
AggReturn,2020-03-04 00:00:00,True,-0.0322411731862959
AggReturn,2020-03-04 00:00:00,False,-0.0322411731862959
AggReturn,2020-03-05 00:00:00,True,0.0563137532927104
AggReturn,2020-03-05 00:00:00,False,0.0563137532927104
AggReturn,2020-03-06 00:00:00,True,0.0095252744405945
AggReturn,2020-03-06 00:00:00,False,0.0095252744405945
AggReturn,2020-03-09 00:00:00,True,-0.0843941105409677
AggReturn,2020-03-09 00:00:00,False,-0.0843941105409677
AggReturn,2020-03-10 00:00:00,True,-0.0265630935655236
AggReturn,2020-03-10 00:00:00,False,-0.0265630935655236
AggReturn,2020-03-11 00:00:00,True,0.0388143644867361
AggReturn,2020-03-11 00:00:00,False,0.0388143644867361
AggReturn,2020-03-12 00:00:00,True,0.0568968441058248
AggReturn,2020-03-12 00:00:00,False,0.0568968441058248
AggReturn,2020-03-13 00:00:00,True,-0.0040838410460852
AggReturn,2020-03-13 00:00:00,False,-0.0040838410460852
AggReturn,2020-03-16 00:00:00,True,0.0670165464190296
AggReturn,2020-03-16 00:00:00,False,0.0670165464190296
AggReturn,2020-03-17 00:00:00,True,-0.0919447408147773
AggReturn,2020-03-17 00:00:00,False,-0.0919447408147773
AggReturn,2020-03-18 00:00:00,True,0.0075459566974523
AggReturn,2020-03-18 00:00:00,False,0.0075459566974523
AggReturn,2020-03-19 00:00:00,True,-0.0079894813937793
AggReturn,2020-03-19 00:00:00,False,-0.0079894813937793
AggReturn,2020-03-20 00:00:00,True,0.0034493894311593
AggReturn,2020-03-20 00:00:00,False,0.0034493894311593
AggReturn,2020-03-23 00:00:00,True,0.0492163163772166
AggReturn,2020-03-23 00:00:00,False,0.0492163163772166
AggReturn,2020-03-24 00:00:00,True,-0.1096260258226629
AggReturn,2020-03-24 00:00:00,False,-0.1096260258226629
AggReturn,2020-03-25 00:00:00,True,-0.0572211515297518
AggReturn,2020-03-25 00:00:00,False,-0.0572211515297518
AggReturn,2020-03-26 00:00:00,True,0.0931990247292655
AggReturn,2020-03-26 00:00:00,False,0.0931990247292655
AggReturn,2020-03-27 00:00:00,True,0.0467440315490408
AggReturn,2020-03-27 00:00:00,False,0.0467440315490408
AggReturn,2020-03-30 00:00:00,True,0.0025355871886121
AggReturn,2020-03-30 00:00:00,False,0.0025355871886121
AggReturn,2020-03-31 00:00:00,True,-0.0379124609156271
AggReturn,2020-03-31 00:00:00,False,-0.0379124609156271
AggReturn,2020-04-01 00:00:00,True,0.0099156719439845
AggReturn,2020-04-01 00:00:00,False,0.0099125869896625
AggReturn,2020-04-02 00:00:00,True,0.3653845474648338
AggReturn,2020-04-02 00:00:00,False,0.0464776122298359
AggReturn,2020-04-03 00:00:00,True,0.0
AggReturn,2020-04-03 00:00:00,False,0.0309493847028236
AggReturn,2020-04-06 00:00:00,True,0.0515152470809975
AggReturn,2020-04-06 00:00:00,False,0.0170964480322457
AggReturn,2020-04-07 00:00:00,True,0.0415336275596072
AggReturn,2020-04-07 00:00:00,False,0.0420163351658768
AggReturn,2020-04-08 00:00:00,True,-0.0333334013537423
AggReturn,2020-04-08 00:00:00,False,-0.0055347507515598
AggReturn,2020-04-09 00:00:00,True,0.0193548769313406
AggReturn,2020-04-09 00:00:00,False,0.0207359632169901
AggReturn,2020-04-13 00:00:00,True,-0.0032894803084277
AggReturn,2020-04-13 00:00:00,False,0.0023660018442021
AggReturn,2020-04-14 00:00:00,True,-0.0819673776360276
AggReturn,2020-04-14 00:00:00,False,-0.0369116337620387
AggReturn,2020-04-15 00:00:00,True,0.0454546297773506
AggReturn,2020-04-15 00:00:00,False,0.0017480050015768
AggReturn,2020-04-16 00:00:00,True,0.0317460934425417
AggReturn,2020-04-16 00:00:00,False,0.0122460917232616
AggReturn,2020-04-17 00:00:00,True,-0.0163934755272054
AggReturn,2020-04-17 00:00:00,False,-0.0008339601558093
AggReturn,2020-04-20 00:00:00,True,0.0064516256437802
AggReturn,2020-04-20 00:00:00,False,0.0007174882541924
AggReturn,2020-04-21 00:00:00,True,-0.0811689925007501
AggReturn,2020-04-21 00:00:00,False,-0.0173588470146092
AggReturn,2020-04-22 00:00:00,True,0.0450451278553628
AggReturn,2020-04-22 00:00:00,False,0.0013738001889051
AggReturn,2020-04-23 00:00:00,True,-0.0377359217021013
AggReturn,2020-04-23 00:00:00,False,0.0001157682470539
AggReturn,2020-04-24 00:00:00,True,-0.0272727778664103
AggReturn,2020-04-24 00:00:00,False,0.0055425767630046
AggReturn,2020-04-27 00:00:00,True,-0.020649004840584
AggReturn,2020-04-27 00:00:00,False,0.008746416127348
AggReturn,2020-04-28 00:00:00,True,-0.0549130970706017
AggReturn,2020-04-28 00:00:00,False,0.0157185741182289
AggReturn,2020-04-29 00:00:00,True,-0.0630138219322751
AggReturn,2020-04-29 00:00:00,False,-0.0218023550955664
AggReturn,2020-04-30 00:00:00,True,-0.0309278919822098
AggReturn,2020-04-30 00:00:00,False,0.0132961959918548
AggReturn,2020-05-01 00:00:00,True,-0.037505086863135
AggReturn,2020-05-01 00:00:00,False,-0.0237096063960256
AggReturn,2020-05-04 00:00:00,True,0.0632051119037748
AggReturn,2020-05-04 00:00:00,False,0.007705976119933
AggReturn,2020-05-05 00:00:00,True,0.0602413412308001
AggReturn,2020-05-05 00:00:00,False,0.0162791806029472
AggReturn,2020-05-06 00:00:00,True,-0.0384619657692351
AggReturn,2020-05-06 00:00:00,False,0.012244170403886
AggReturn,2020-05-07 00:00:00,True,0.0123460854136459
AggReturn,2020-05-07 00:00:00,False,0.0014097843804015
AggReturn,2020-05-08 00:00:00,True,0.0225002499750024
AggReturn,2020-05-08 00:00:00,False,0.0069834021831481
AggReturn,2020-05-11 00:00:00,True,0.0025572896821033
AggReturn,2020-05-11 00:00:00,False,-0.0201990251248798
AggReturn,2020-05-12 00:00:00,True,-0.0256410256410255
AggReturn,2020-05-12 00:00:00,False,0.0144204793488485
AggReturn,2020-05-13 00:00:00,True,0.0749999999999998
AggReturn,2020-05-13 00:00:00,False,-0.0041930662561658
AggReturn,2020-05-14 00:00:00,True,0.0432434234054073
AggReturn,2020-05-14 00:00:00,False,-0.0120923795928738
AggReturn,2020-05-15 00:00:00,True,0.0819202603130008
AggReturn,2020-05-15 00:00:00,False,0.0109312252175818
AggReturn,2020-05-18 00:00:00,True,-0.0953842588129603
AggReturn,2020-05-18 00:00:00,False,-0.0009905906697158
AggReturn,2020-05-19 00:00:00,True,0.0365169407184859
AggReturn,2020-05-19 00:00:00,False,0.0116747249596693
AggReturn,2020-05-20 00:00:00,True,0.0087464520072335
AggReturn,2020-05-20 00:00:00,False,-0.0100165668019865
AggReturn,2020-05-21 00:00:00,True,-0.023529019647055
AggReturn,2020-05-21 00:00:00,False,0.0054915170187794
AggReturn,2020-05-22 00:00:00,True,0.0114940657252533
AggReturn,2020-05-22 00:00:00,False,0.0023784628997685
AggReturn,2020-05-26 00:00:00,True,-0.1424421787360368
AggReturn,2020-05-26 00:00:00,False,-0.0158050543347826
AggReturn,2020-05-27 00:00:00,True,0.0076336719480153
AggReturn,2020-05-27 00:00:00,False,-0.0009997217914931
AggReturn,2020-05-28 00:00:00,True,-0.0051285469743622
AggReturn,2020-05-28 00:00:00,False,0.0144102505401249
AggReturn,2020-05-29 00:00:00,True,0.043367247163975
AggReturn,2020-05-29 00:00:00,False,0.0088023393158246
AggReturn,2020-06-01 00:00:00,True,0.0400004266238147
AggReturn,2020-06-01 00:00:00,False,0.0156092645581645
AggReturn,2020-06-02 00:00:00,True,-0.0027841249924585
AggReturn,2020-06-02 00:00:00,False,0.004244989991546
AggReturn,2020-06-03 00:00:00,True,0.0018962134471977
AggReturn,2020-06-03 00:00:00,False,-0.0051290348057832
AggReturn,2020-06-04 00:00:00,True,-0.0110572537234528
AggReturn,2020-06-04 00:00:00,False,-0.0121173399256143
AggReturn,2020-06-05 00:00:00,True,-0.0351636522333577
AggReturn,2020-06-05 00:00:00,False,-0.0193712950251164
AggReturn,2020-06-08 00:00:00,True,-0.0023310997453808
AggReturn,2020-06-08 00:00:00,False,-0.0040623433149074
AggReturn,2020-06-09 00:00:00,True,-0.037959290484285
AggReturn,2020-06-09 00:00:00,False,-0.0056169531453793
AggReturn,2020-06-10 00:00:00,True,-0.0505145442590534
AggReturn,2020-06-10 00:00:00,False,-0.0211603132388497
AggReturn,2020-06-11 00:00:00,True,0.0339047361878092
AggReturn,2020-06-11 00:00:00,False,0.0031146381211917
AggReturn,2020-06-12 00:00:00,True,0.0303300794276364
AggReturn,2020-06-12 00:00:00,False,-0.0002091182668859
AggReturn,2020-06-15 00:00:00,True,0.0265200265492112
AggReturn,2020-06-15 00:00:00,False,-0.0024182161942531
AggReturn,2020-06-16 00:00:00,True,-0.0259047375823323
AggReturn,2020-06-16 00:00:00,False,0.0203565303973273
AggReturn,2020-06-17 00:00:00,True,0.0009280856054957
AggReturn,2020-06-17 00:00:00,False,0.0030560656116154
AggReturn,2020-06-18 00:00:00,True,0.0130497287458783
AggReturn,2020-06-18 00:00:00,False,-0.0028586238342326
AggReturn,2020-06-19 00:00:00,True,-0.0032381522757263
AggReturn,2020-06-19 00:00:00,False,0.0127594895732412
AggReturn,2020-06-22 00:00:00,True,-0.0100568333568993
AggReturn,2020-06-22 00:00:00,False,-0.0121461047551656
AggReturn,2020-06-23 00:00:00,True,-0.0018286857426609
AggReturn,2020-06-23 00:00:00,False,0.0006595578945168
AggReturn,2020-06-24 00:00:00,True,0.0072911511282154
AggReturn,2020-06-24 00:00:00,False,-0.0041871268628276
AggReturn,2020-06-25 00:00:00,True,0.024509932826136
AggReturn,2020-06-25 00:00:00,False,0.0030926028427709
AggReturn,2020-06-26 00:00:00,True,-0.0006536905339279
AggReturn,2020-06-26 00:00:00,False,0.0051289845540103
AggReturn,2020-06-29 00:00:00,True,-0.0068924758884956
AggReturn,2020-06-29 00:00:00,False,-0.0093845307189563
AggReturn,2020-06-30 00:00:00,True,-0.0135060044927874
AggReturn,2020-06-30 00:00:00,False,0.0021123671312024
AggReturn,2020-07-01 00:00:00,True,0.0318398649919161
AggReturn,2020-07-01 00:00:00,False,0.0206631561344508
AggReturn,2020-07-02 00:00:00,True,0.002177658276744
AggReturn,2020-07-02 00:00:00,False,0.0136068794874067
AggReturn,2020-07-06 00:00:00,True,-0.0031332093777573
AggReturn,2020-07-06 00:00:00,False,-0.004245624762179
AggReturn,2020-07-07 00:00:00,True,0.0196222611597089
AggReturn,2020-07-07 00:00:00,False,0.0167325090119875
AggReturn,2020-07-08 00:00:00,True,0.0292559564768647
AggReturn,2020-07-08 00:00:00,False,0.0195352483072289
AggReturn,2020-07-09 00:00:00,True,-0.0112503828836148
AggReturn,2020-07-09 00:00:00,False,-0.0039403727450886
AggReturn,2020-07-10 00:00:00,True,-0.0145038086807236
AggReturn,2020-07-10 00:00:00,False,-0.0080872963552984
AggReturn,2020-07-13 00:00:00,True,-0.009824829554623
AggReturn,2020-07-13 00:00:00,False,0.0011600499245903
AggReturn,2020-07-14 00:00:00,True,-0.00053695267021
AggReturn,2020-07-14 00:00:00,False,-0.0209065609486103
AggReturn,2020-07-15 00:00:00,True,0.0058167380701852
AggReturn,2020-07-15 00:00:00,False,0.0113617762268753
AggReturn,2020-07-16 00:00:00,True,-0.0173285588591155
AggReturn,2020-07-16 00:00:00,False,-0.0139311456994838
AggReturn,2020-07-17 00:00:00,True,0.0272522919049806
AggReturn,2020-07-17 00:00:00,False,0.0165546573654004
AggReturn,2020-07-20 00:00:00,True,0.0094360653240202
AggReturn,2020-07-20 00:00:00,False,0.0114184659256842
AggReturn,2020-07-21 00:00:00,True,-0.0062140360581584
AggReturn,2020-07-21 00:00:00,False,0.0164690016058332
AggReturn,2020-07-22 00:00:00,True,-0.0370311433234676
AggReturn,2020-07-22 00:00:00,False,-0.0268800465332079
AggReturn,2020-07-23 00:00:00,True,0.0090964279820681
AggReturn,2020-07-23 00:00:00,False,0.0059912813939128
AggReturn,2020-07-24 00:00:00,True,0.0278986234034004
AggReturn,2020-07-24 00:00:00,False,-0.0043165923964499
AggReturn,2020-07-27 00:00:00,True,-0.0002590478119422
AggReturn,2020-07-27 00:00:00,False,0.0119336271242727
AggReturn,2020-07-28 00:00:00,True,0.0192562633110133
AggReturn,2020-07-28 00:00:00,False,0.025109103563854
AggReturn,2020-07-29 00:00:00,True,0.0318124328604972
AggReturn,2020-07-29 00:00:00,False,0.0120347225475988
AggReturn,2020-07-30 00:00:00,True,0.0290698963495771
AggReturn,2020-07-30 00:00:00,False,0.0256752083015875
AggReturn,2020-07-31 00:00:00,True,0.0250170594524543
AggReturn,2020-07-31 00:00:00,False,0.0227642317091251
AggReturn,2020-08-03 00:00:00,True,-0.0124114579419327
AggReturn,2020-08-03 00:00:00,False,-0.0089036657784414
AggReturn,2020-08-04 00:00:00,True,0.0174116787113107
AggReturn,2020-08-04 00:00:00,False,0.0513688753057985
AggReturn,2020-08-05 00:00:00,True,-0.0346040295863758
AggReturn,2020-08-05 00:00:00,False,-0.0390368215360752
AggReturn,2020-08-06 00:00:00,True,-0.0086620776787562
AggReturn,2020-08-06 00:00:00,False,-0.0158465741957358
AggReturn,2020-08-07 00:00:00,True,-0.0112754799330234
AggReturn,2020-08-07 00:00:00,False,-0.0326764226450046
AggReturn,2020-08-10 00:00:00,True,-0.0145149155918911
AggReturn,2020-08-10 00:00:00,False,0.0108071990355894
AggReturn,2020-08-11 00:00:00,True,-0.0055504414266145
AggReturn,2020-08-11 00:00:00,False,-0.0182340624479172
AggReturn,2020-08-12 00:00:00,True,0.0214376632170916
AggReturn,2020-08-12 00:00:00,False,-0.0084822780209332
AggReturn,2020-08-13 00:00:00,True,-0.0057039173458307
AggReturn,2020-08-13 00:00:00,False,-0.0054878093441017
AggReturn,2020-08-14 00:00:00,True,0.0212366571096902
AggReturn,2020-08-14 00:00:00,False,0.0019353986641935
AggReturn,2020-08-17 00:00:00,True,-0.0362330561830536
AggReturn,2020-08-17 00:00:00,False,-0.015041550511044
AggReturn,2020-08-18 00:00:00,True,0.0130108822779501
AggReturn,2020-08-18 00:00:00,False,0.0121142394423453
AggReturn,2020-08-19 00:00:00,True,-0.2083820444311591
AggReturn,2020-08-19 00:00:00,False,-0.0975658726069808
AggReturn,2020-08-20 00:00:00,True,0.0389346788081536
AggReturn,2020-08-20 00:00:00,False,0.0194822058839278
AggReturn,2020-08-21 00:00:00,True,0.0606294208616716
AggReturn,2020-08-21 00:00:00,False,0.0252258303395551
AggReturn,2020-08-24 00:00:00,True,0.0084515390408978
AggReturn,2020-08-24 00:00:00,False,-0.0065179656988024
AggReturn,2020-08-25 00:00:00,True,0.0243387679023707
AggReturn,2020-08-25 00:00:00,False,-0.0142995672991114
AggReturn,2020-08-26 00:00:00,True,-0.019628713047062
AggReturn,2020-08-26 00:00:00,False,-0.0009816164503853
AggReturn,2020-08-27 00:00:00,True,0.0273523898940902
AggReturn,2020-08-27 00:00:00,False,0.0085073205201326
AggReturn,2020-08-28 00:00:00,True,-0.0179979484475317
AggReturn,2020-08-28 00:00:00,False,-0.0129585798859641
AggReturn,2020-08-31 00:00:00,True,0.0172017626163645
AggReturn,2020-08-31 00:00:00,False,-0.0049946139217907
AggReturn,2020-09-01 00:00:00,True,0.0055858513700834
AggReturn,2020-09-01 00:00:00,False,0.0294783403307777
AggReturn,2020-09-02 00:00:00,True,0.0283173286280751
AggReturn,2020-09-02 00:00:00,False,0.0281982095689871
AggReturn,2020-09-03 00:00:00,True,-0.0017259363111384
AggReturn,2020-09-03 00:00:00,False,-0.0026222571943681
AggReturn,2020-09-04 00:00:00,True,0.0243434100928066
AggReturn,2020-09-04 00:00:00,False,0.010844663674334
AggReturn,2020-09-08 00:00:00,True,0.0276721869001837
AggReturn,2020-09-08 00:00:00,False,0.0036353625406401
AggReturn,2020-09-09 00:00:00,True,-0.0132758278032074
AggReturn,2020-09-09 00:00:00,False,-0.0026574724743974
AggReturn,2020-09-10 00:00:00,True,-0.0234071596160779
AggReturn,2020-09-10 00:00:00,False,-0.0149824605359787
AggReturn,2020-09-11 00:00:00,True,-0.024772372297471
AggReturn,2020-09-11 00:00:00,False,-0.0213271550669736
AggReturn,2020-09-14 00:00:00,True,0.0028139745208883
AggReturn,2020-09-14 00:00:00,False,-0.0015317475689137
AggReturn,2020-09-15 00:00:00,True,0.0214184124202975
AggReturn,2020-09-15 00:00:00,False,0.0079583908556437
AggReturn,2020-09-16 00:00:00,True,-0.0270733629150295
AggReturn,2020-09-16 00:00:00,False,-0.0155102036053193
AggReturn,2020-09-17 00:00:00,True,0.0055806093855391
AggReturn,2020-09-17 00:00:00,False,-0.0056272895775442
AggReturn,2020-09-18 00:00:00,True,-0.0058554088372815
AggReturn,2020-09-18 00:00:00,False,-0.0041893724682867
AggReturn,2020-09-21 00:00:00,True,-0.0103600228669979
AggReturn,2020-09-21 00:00:00,False,-0.0250247680921754
AggReturn,2020-09-22 00:00:00,True,0.0040517255581928
AggReturn,2020-09-22 00:00:00,False,0.0053604769593704
AggReturn,2020-09-23 00:00:00,True,0.0216277617468442
AggReturn,2020-09-23 00:00:00,False,0.0212706319495033
AggReturn,2020-09-24 00:00:00,True,0.0364174916420332
AggReturn,2020-09-24 00:00:00,False,0.011273103777234
AggReturn,2020-09-25 00:00:00,True,-0.0109452647088449
AggReturn,2020-09-25 00:00:00,False,-0.0068978302463492
AggReturn,2020-09-28 00:00:00,True,0.003884582046653
AggReturn,2020-09-28 00:00:00,False,0.0160912787323009
AggReturn,2020-09-29 00:00:00,True,-0.0018146619430277
AggReturn,2020-09-29 00:00:00,False,-0.000464110709296
AggReturn,2020-09-30 00:00:00,True,0.0109274793508783
AggReturn,2020-09-30 00:00:00,False,0.0042655213769914
AggReturn,2020-10-01 00:00:00,True,-0.0112591762181225
AggReturn,2020-10-01 00:00:00,False,-0.0014575052630224
AggReturn,2020-10-02 00:00:00,True,-0.0588382284932832
AggReturn,2020-10-02 00:00:00,False,-0.0258195068012961
AggReturn,2020-10-05 00:00:00,True,-0.0694607851416798
AggReturn,2020-10-05 00:00:00,False,-0.0205191281023206
AggReturn,2020-10-06 00:00:00,True,-0.0109354773580294
AggReturn,2020-10-06 00:00:00,False,-0.002336365732956
AggReturn,2020-10-07 00:00:00,True,0.0400740568211699
AggReturn,2020-10-07 00:00:00,False,0.0145135938153271
AggReturn,2020-10-08 00:00:00,True,0.0164977860691121
AggReturn,2020-10-08 00:00:00,False,0.0266888732252412
AggReturn,2020-10-09 00:00:00,True,0.0006262449570586
AggReturn,2020-10-09 00:00:00,False,0.0095197214448149
AggReturn,2020-10-12 00:00:00,True,0.0079985334599064
AggReturn,2020-10-12 00:00:00,False,0.0174628962212368
AggReturn,2020-10-13 00:00:00,True,0.0121359093108305
AggReturn,2020-10-13 00:00:00,False,0.002854923230303
AggReturn,2020-10-14 00:00:00,True,-0.0248171219742091
AggReturn,2020-10-14 00:00:00,False,-0.0009015487082764
AggReturn,2020-10-15 00:00:00,True,0.0299434445164918
AggReturn,2020-10-15 00:00:00,False,-0.0066184164036978
AggReturn,2020-10-16 00:00:00,True,0.0289470165554846
AggReturn,2020-10-16 00:00:00,False,0.0310646060719267
AggReturn,2020-10-19 00:00:00,True,0.0640667265087798
AggReturn,2020-10-19 00:00:00,False,0.0235984253134921
AggReturn,2020-10-20 00:00:00,True,0.0330921212676299
AggReturn,2020-10-20 00:00:00,False,0.0189421188926127
AggReturn,2020-10-21 00:00:00,True,0.0076419364033869
AggReturn,2020-10-21 00:00:00,False,0.0077464625015072
AggReturn,2020-10-22 00:00:00,True,0.0176980494380008
