Field,StrategyOrDate,TOP_N_COUNT,Value
AggReturn,2021-01-07 00:00:00,2,-0.0234049547304147
AggReturn,2021-01-07 00:00:00,4,-0.0104930367435259
AggReturn,2021-01-07 00:00:00,6,0.0030586033252723
AggReturn,2021-01-07 00:00:00,8,-0.0062308342056932
AggReturn,2021-01-08 00:00:00,2,0.0162841392719455
AggReturn,2021-01-08 00:00:00,4,0.0153817463741885
AggReturn,2021-01-08 00:00:00,6,0.0121705011017788
AggReturn,2021-01-08 00:00:00,8,0.0036552667972
AggReturn,2021-01-11 00:00:00,2,0.006638924529597
AggReturn,2021-01-11 00:00:00,4,0.004167288343736
AggReturn,2021-01-11 00:00:00,6,0.0045489590343549
AggReturn,2021-01-11 00:00:00,8,0.0072338527624571
AggReturn,2021-01-12 00:00:00,2,-0.0354756277857684
AggReturn,2021-01-12 00:00:00,4,-0.0255405065751204
AggReturn,2021-01-12 00:00:00,6,-0.0188802660418269
AggReturn,2021-01-12 00:00:00,8,-0.0176511796154921
AggReturn,2021-01-13 00:00:00,2,-0.0076475718160655
AggReturn,2021-01-13 00:00:00,4,-0.0021389966969022
AggReturn,2021-01-13 00:00:00,6,-0.0080258957957435
AggReturn,2021-01-13 00:00:00,8,-0.0056778661656312
AggReturn,2021-01-14 00:00:00,2,0.0292439271188005
AggReturn,2021-01-14 00:00:00,4,0.0160237789249208
AggReturn,2021-01-14 00:00:00,6,0.0119476887561846
AggReturn,2021-01-14 00:00:00,8,0.0100618863433739
AggReturn,2021-01-15 00:00:00,2,-0.0038998311138839
AggReturn,2021-01-15 00:00:00,4,-0.0052050830825103
AggReturn,2021-01-15 00:00:00,6,-0.0053573012034937
AggReturn,2021-01-15 00:00:00,8,-0.0015716709559106
AggReturn,2021-01-19 00:00:00,2,0.0023440338519405
AggReturn,2021-01-19 00:00:00,4,0.0006732595061327
AggReturn,2021-01-19 00:00:00,6,0.0004519650875172
AggReturn,2021-01-19 00:00:00,8,-0.0011154850995227
AggReturn,2021-01-20 00:00:00,2,-0.0232327685629258
AggReturn,2021-01-20 00:00:00,4,-0.018317811904732
AggReturn,2021-01-20 00:00:00,6,-0.0097190455326463
AggReturn,2021-01-20 00:00:00,8,-0.0102653340754208
AggReturn,2021-01-21 00:00:00,2,-0.0262566053956107
AggReturn,2021-01-21 00:00:00,4,-0.0193808401370586
AggReturn,2021-01-21 00:00:00,6,-0.0124201113808339
AggReturn,2021-01-21 00:00:00,8,-0.0117983554298904
AggReturn,2021-01-22 00:00:00,2,0.015146188796452
AggReturn,2021-01-22 00:00:00,4,0.0108252746885554
AggReturn,2021-01-22 00:00:00,6,0.0025182363520637
AggReturn,2021-01-22 00:00:00,8,-0.0015416102546851
AggReturn,2021-01-25 00:00:00,2,-0.0086735461498275
AggReturn,2021-01-25 00:00:00,4,-0.0093932698814962
AggReturn,2021-01-25 00:00:00,6,-0.0119650546782816
AggReturn,2021-01-25 00:00:00,8,-0.0088173935032534
AggReturn,2021-01-26 00:00:00,2,-0.0190855337890504
AggReturn,2021-01-26 00:00:00,4,-0.0163165857934256
AggReturn,2021-01-26 00:00:00,6,-0.0124481391689642
AggReturn,2021-01-26 00:00:00,8,-0.0071937771364062
AggReturn,2021-01-27 00:00:00,2,0.0144864027259395
AggReturn,2021-01-27 00:00:00,4,0.0077953516506365
AggReturn,2021-01-27 00:00:00,6,-0.0052618235724659
AggReturn,2021-01-27 00:00:00,8,-0.0016089592069323
AggReturn,2021-01-28 00:00:00,2,0.0086442475348727
AggReturn,2021-01-28 00:00:00,4,0.0036344145563377
AggReturn,2021-01-28 00:00:00,6,0.0020730949576788
AggReturn,2021-01-28 00:00:00,8,0.0036587382857889
AggReturn,2021-01-29 00:00:00,2,0.0167389447226415
AggReturn,2021-01-29 00:00:00,4,0.0173428125676312
AggReturn,2021-01-29 00:00:00,6,0.0170476305192146
AggReturn,2021-01-29 00:00:00,8,0.0128896192706839
AggReturn,2021-02-01 00:00:00,2,0.0094524781838287
AggReturn,2021-02-01 00:00:00,4,0.0055042197556834
AggReturn,2021-02-01 00:00:00,6,0.0020611399802249
AggReturn,2021-02-01 00:00:00,8,0.0038322491541295
AggReturn,2021-02-02 00:00:00,2,0.0152276513168274
AggReturn,2021-02-02 00:00:00,4,0.0153922411216537
AggReturn,2021-02-02 00:00:00,6,0.0159052370697956
AggReturn,2021-02-02 00:00:00,8,0.0074360660225362
AggReturn,2021-02-03 00:00:00,2,-0.0425585684473788
AggReturn,2021-02-03 00:00:00,4,-0.0259331388545021
AggReturn,2021-02-03 00:00:00,6,-0.0255182667035161
AggReturn,2021-02-03 00:00:00,8,-0.0265522439531425
AggReturn,2021-02-04 00:00:00,2,-0.058633072745753
AggReturn,2021-02-04 00:00:00,4,-0.0333683685056669
AggReturn,2021-02-04 00:00:00,6,-0.028742108597637
AggReturn,2021-02-04 00:00:00,8,-0.0207976178636353
AggReturn,2021-02-05 00:00:00,2,-0.0209318261065444
AggReturn,2021-02-05 00:00:00,4,-0.0359261873953521
AggReturn,2021-02-05 00:00:00,6,-0.0338259499162817
AggReturn,2021-02-05 00:00:00,8,-0.0326099253699186
AggReturn,2021-02-08 00:00:00,2,-0.0570977805495973
AggReturn,2021-02-08 00:00:00,4,-0.0367159458110451
AggReturn,2021-02-08 00:00:00,6,-0.0277344115724044
AggReturn,2021-02-08 00:00:00,8,-0.0219311756528271
AggReturn,2021-02-09 00:00:00,2,-0.0891930441831899
AggReturn,2021-02-09 00:00:00,4,-0.0333450587827439
AggReturn,2021-02-09 00:00:00,6,-0.02735941272517
AggReturn,2021-02-09 00:00:00,8,-0.0227211275653168
AggReturn,2021-02-10 00:00:00,2,-0.0590674603678496
AggReturn,2021-02-10 00:00:00,4,-0.0414979695630676
AggReturn,2021-02-10 00:00:00,6,-0.0349230204324237
AggReturn,2021-02-10 00:00:00,8,-0.0310008199117912
AggReturn,2021-02-11 00:00:00,2,0.0288461538461538
AggReturn,2021-02-11 00:00:00,4,0.0026408987052551
AggReturn,2021-02-11 00:00:00,6,0.0060296204182667
AggReturn,2021-02-11 00:00:00,8,0.0074737767688157
AggReturn,2021-02-12 00:00:00,2,0.0628060688802294
AggReturn,2021-02-12 00:00:00,4,0.0274298352108839
AggReturn,2021-02-12 00:00:00,6,0.0318285061035858
AggReturn,2021-02-12 00:00:00,8,0.0260543097373581
AggReturn,2021-02-16 00:00:00,2,-0.0193370340160536
AggReturn,2021-02-16 00:00:00,4,-0.022541514317259
AggReturn,2021-02-16 00:00:00,6,-0.0166224115372043
AggReturn,2021-02-16 00:00:00,8,-0.0120282092907071
AggReturn,2021-02-17 00:00:00,2,0.020778404810445
AggReturn,2021-02-17 00:00:00,4,0.0212295673099999
AggReturn,2021-02-17 00:00:00,6,0.0130693931305896
AggReturn,2021-02-17 00:00:00,8,0.0091101074120606
AggReturn,2021-02-18 00:00:00,2,0.0549746604083594
AggReturn,2021-02-18 00:00:00,4,0.043086025490375
AggReturn,2021-02-18 00:00:00,6,0.0301646079962369
AggReturn,2021-02-18 00:00:00,8,0.0226034718522049
AggReturn,2021-02-19 00:00:00,2,0.0318764236456164
AggReturn,2021-02-19 00:00:00,4,0.0054387310627532
AggReturn,2021-02-19 00:00:00,6,0.0006733839429826
AggReturn,2021-02-19 00:00:00,8,0.0036621889197313
AggReturn,2021-02-22 00:00:00,2,-0.0090478248840438
AggReturn,2021-02-22 00:00:00,4,-0.0019854550205462
AggReturn,2021-02-22 00:00:00,6,-0.0007849590310368
AggReturn,2021-02-22 00:00:00,8,0.0023698473903448
AggReturn,2021-02-23 00:00:00,2,0.078922286594819
AggReturn,2021-02-23 00:00:00,4,0.0563969516159996
AggReturn,2021-02-23 00:00:00,6,0.0471316900082129
AggReturn,2021-02-23 00:00:00,8,0.0391380498255944
AggReturn,2021-02-24 00:00:00,2,0.0153832520371716
AggReturn,2021-02-24 00:00:00,4,0.011998865758023
AggReturn,2021-02-24 00:00:00,6,0.0117876462033932
AggReturn,2021-02-24 00:00:00,8,0.0132404240370015
AggReturn,2021-02-25 00:00:00,2,-0.02369663621363
AggReturn,2021-02-25 00:00:00,4,-0.0066931100829688
AggReturn,2021-02-25 00:00:00,6,-0.0059279805339997
AggReturn,2021-02-25 00:00:00,8,-0.0092813788960984
AggReturn,2021-02-26 00:00:00,2,0.0730465876604365
AggReturn,2021-02-26 00:00:00,4,0.0409049492473927
AggReturn,2021-02-26 00:00:00,6,0.035352120191423
AggReturn,2021-02-26 00:00:00,8,0.030376213856657
AggReturn,2021-03-01 00:00:00,2,0.0029931786282602
AggReturn,2021-03-01 00:00:00,4,0.0107957720340201
AggReturn,2021-03-01 00:00:00,6,0.0079939045575774
AggReturn,2021-03-01 00:00:00,8,0.0022631738796423
AggReturn,2021-03-02 00:00:00,2,-0.1320118720706915
AggReturn,2021-03-02 00:00:00,4,-0.0553630882926515
AggReturn,2021-03-02 00:00:00,6,-0.0461834653143762
AggReturn,2021-03-02 00:00:00,8,-0.039571898396446
AggReturn,2021-03-03 00:00:00,2,0.0688216892596454
AggReturn,2021-03-03 00:00:00,4,0.0333588820531968
AggReturn,2021-03-03 00:00:00,6,0.0153003924546007
AggReturn,2021-03-03 00:00:00,8,0.0143292506772678
AggReturn,2021-03-04 00:00:00,2,0.0714922451454232
AggReturn,2021-03-04 00:00:00,4,0.0416971604292512
AggReturn,2021-03-04 00:00:00,6,0.0237415376817013
AggReturn,2021-03-04 00:00:00,8,0.0209359394128363
AggReturn,2021-03-05 00:00:00,2,0.0907395247473388
AggReturn,2021-03-05 00:00:00,4,0.0389144013131727
AggReturn,2021-03-05 00:00:00,6,0.0209069093457616
AggReturn,2021-03-05 00:00:00,8,0.0223727057819148
AggReturn,2021-03-08 00:00:00,2,0.0005115567053334
AggReturn,2021-03-08 00:00:00,4,-0.0017553946177302
AggReturn,2021-03-08 00:00:00,6,-0.002696672484037
AggReturn,2021-03-08 00:00:00,8,-0.0044519268354628
AggReturn,2021-03-09 00:00:00,2,-0.0420764269771708
AggReturn,2021-03-09 00:00:00,4,0.0012725586452395
AggReturn,2021-03-09 00:00:00,6,0.0004451989755376
AggReturn,2021-03-09 00:00:00,8,0.0008929057469781
AggReturn,2021-03-10 00:00:00,2,-0.0477776292138198
AggReturn,2021-03-10 00:00:00,4,-0.0299446831102695
AggReturn,2021-03-10 00:00:00,6,-0.0139807884236049
AggReturn,2021-03-10 00:00:00,8,-0.0150384736914767
AggReturn,2021-03-11 00:00:00,2,-0.0310730118496966
AggReturn,2021-03-11 00:00:00,4,-0.0029770709558629
AggReturn,2021-03-11 00:00:00,6,0.0001198340314598
AggReturn,2021-03-11 00:00:00,8,-0.0007311770405558
AggReturn,2021-03-12 00:00:00,2,-0.0052936472208851
AggReturn,2021-03-12 00:00:00,4,-0.0071811643593201
AggReturn,2021-03-12 00:00:00,6,-0.0060380831118961
AggReturn,2021-03-12 00:00:00,8,-0.0099126944359263
AggReturn,2021-03-15 00:00:00,2,-0.0437961945285138
AggReturn,2021-03-15 00:00:00,4,-0.0481263619371704
AggReturn,2021-03-15 00:00:00,6,-0.0284295281210395
AggReturn,2021-03-15 00:00:00,8,-0.0285662837632146
AggReturn,2021-03-16 00:00:00,2,0.0348687126905278
AggReturn,2021-03-16 00:00:00,4,0.0168929327869756
AggReturn,2021-03-16 00:00:00,6,0.0061222128676583
AggReturn,2021-03-16 00:00:00,8,0.0080049397349406
AggReturn,2021-03-17 00:00:00,2,0.1065639349830956
AggReturn,2021-03-17 00:00:00,4,0.0485853145631043
AggReturn,2021-03-17 00:00:00,6,0.024434296251271
AggReturn,2021-03-17 00:00:00,8,0.0220872277458692
AggReturn,2021-03-18 00:00:00,2,-0.0411323787422008
AggReturn,2021-03-18 00:00:00,4,-0.0155549796890344
AggReturn,2021-03-18 00:00:00,6,-0.0060213859794807
AggReturn,2021-03-18 00:00:00,8,-0.0045448011974492
AggReturn,2021-03-19 00:00:00,2,0.0060492178961714
AggReturn,2021-03-19 00:00:00,4,-0.0003099031599824
AggReturn,2021-03-19 00:00:00,6,-0.001896661448767
AggReturn,2021-03-19 00:00:00,8,-0.0044703334897412
AggReturn,2021-03-22 00:00:00,2,-0.0427094392250142
AggReturn,2021-03-22 00:00:00,4,-0.0233225086069342
AggReturn,2021-03-22 00:00:00,6,-0.0184129162932335
AggReturn,2021-03-22 00:00:00,8,-0.0136512981747979
AggReturn,2021-03-23 00:00:00,2,-0.0037264807553951
AggReturn,2021-03-23 00:00:00,4,-0.0044019665700681
AggReturn,2021-03-23 00:00:00,6,-0.0044345684222221
AggReturn,2021-03-23 00:00:00,8,-0.0033660799992151
AggReturn,2021-03-24 00:00:00,2,0.0700823579467743
AggReturn,2021-03-24 00:00:00,4,0.039669693588164
AggReturn,2021-03-24 00:00:00,6,0.0242346165393232
AggReturn,2021-03-24 00:00:00,8,0.0230179252492555
AggReturn,2021-03-25 00:00:00,2,0.0484439916828842
AggReturn,2021-03-25 00:00:00,4,0.0295680642638607
AggReturn,2021-03-25 00:00:00,6,0.0139308300933966
AggReturn,2021-03-25 00:00:00,8,0.0129895752178055
AggReturn,2021-03-26 00:00:00,2,-0.0238152377843475
AggReturn,2021-03-26 00:00:00,4,0.0062831111443948
AggReturn,2021-03-26 00:00:00,6,0.0047459378189127
AggReturn,2021-03-26 00:00:00,8,0.0058540449375723
AggReturn,2021-03-29 00:00:00,2,0.0194721477016602
AggReturn,2021-03-29 00:00:00,4,0.0146405583061569
AggReturn,2021-03-29 00:00:00,6,0.003818857129716
AggReturn,2021-03-29 00:00:00,8,0.0045449446852973
AggReturn,2021-03-30 00:00:00,2,0.0364844310047167
AggReturn,2021-03-30 00:00:00,4,0.0438845437838839
AggReturn,2021-03-30 00:00:00,6,0.0285233746201488
AggReturn,2021-03-30 00:00:00,8,0.0254662768017994
AggReturn,2021-03-31 00:00:00,2,-0.0455169376044358
AggReturn,2021-03-31 00:00:00,4,-0.0159324271290242
AggReturn,2021-03-31 00:00:00,6,-0.0121138487068037
AggReturn,2021-03-31 00:00:00,8,-0.0127172837678166
AggReturn,2021-04-01 00:00:00,2,0.0049843477878926
AggReturn,2021-04-01 00:00:00,4,-0.0130720919846943
AggReturn,2021-04-01 00:00:00,6,-0.0090349830728166
AggReturn,2021-04-01 00:00:00,8,-0.007569055898859
AggReturn,2021-04-05 00:00:00,2,-0.0069773947219264
AggReturn,2021-04-05 00:00:00,4,-0.0022002032662872
AggReturn,2021-04-05 00:00:00,6,0.0034066599087364
AggReturn,2021-04-05 00:00:00,8,0.0026578155910075
AggReturn,2021-04-06 00:00:00,2,0.0116830802483858
AggReturn,2021-04-06 00:00:00,4,0.0062237136950613
AggReturn,2021-04-06 00:00:00,6,0.0106297787525653
AggReturn,2021-04-06 00:00:00,8,0.0106929527819125
AggReturn,2021-04-07 00:00:00,2,-0.0095128605586782
AggReturn,2021-04-07 00:00:00,4,-0.002251729068417
AggReturn,2021-04-07 00:00:00,6,0.0008194109237718
AggReturn,2021-04-07 00:00:00,8,-0.0006653814745971
AggReturn,2021-04-08 00:00:00,2,0.0015305857862668
AggReturn,2021-04-08 00:00:00,4,-0.0017830519820621
AggReturn,2021-04-08 00:00:00,6,0.0041259304196931
AggReturn,2021-04-08 00:00:00,8,0.0031602631198592
AggReturn,2021-04-09 00:00:00,2,-0.0067030020324433
AggReturn,2021-04-09 00:00:00,4,-0.004842551055721
AggReturn,2021-04-09 00:00:00,6,0.0009421560471316
AggReturn,2021-04-09 00:00:00,8,0.00483700741291
AggReturn,2021-04-12 00:00:00,2,0.0105761841720611
AggReturn,2021-04-12 00:00:00,4,0.0110134799277197
AggReturn,2021-04-12 00:00:00,6,0.0100164082595708
AggReturn,2021-04-12 00:00:00,8,0.0061329339711808
AggReturn,2021-04-13 00:00:00,2,0.0231336408394782
AggReturn,2021-04-13 00:00:00,4,0.0199738589113145
AggReturn,2021-04-13 00:00:00,6,0.0127564418036545
AggReturn,2021-04-13 00:00:00,8,0.0089726429467726
AggReturn,2021-04-14 00:00:00,2,0.0007155332704146
AggReturn,2021-04-14 00:00:00,4,-0.0023948028518298
AggReturn,2021-04-14 00:00:00,6,0.0026060979535793
AggReturn,2021-04-14 00:00:00,8,9.945334601635424e-05
AggReturn,2021-04-15 00:00:00,2,0.0153818036653143
AggReturn,2021-04-15 00:00:00,4,0.0138244912891673
AggReturn,2021-04-15 00:00:00,6,0.0048104983879564
AggReturn,2021-04-15 00:00:00,8,0.0035776697706458
AggReturn,2021-04-16 00:00:00,2,-0.0269788954127299
AggReturn,2021-04-16 00:00:00,4,-0.0159561169630939
AggReturn,2021-04-16 00:00:00,6,-0.0016287275507057
AggReturn,2021-04-16 00:00:00,8,0.0005131092499009
AggReturn,2021-04-19 00:00:00,2,0.0316137465262682
AggReturn,2021-04-19 00:00:00,4,0.0270812715165572
AggReturn,2021-04-19 00:00:00,6,0.0146668649842382
AggReturn,2021-04-19 00:00:00,8,0.0107631509821351
AggReturn,2021-04-20 00:00:00,2,-0.0534863205555144
AggReturn,2021-04-20 00:00:00,4,-0.0373385226247736
AggReturn,2021-04-20 00:00:00,6,-0.0244076284426997
AggReturn,2021-04-20 00:00:00,8,-0.0160398846351057
AggReturn,2021-04-21 00:00:00,2,0.0024883378884968
AggReturn,2021-04-21 00:00:00,4,-1.4924882301620146e-05
AggReturn,2021-04-21 00:00:00,6,0.0094856437000395
AggReturn,2021-04-21 00:00:00,8,0.004026944955764
AggReturn,2021-04-22 00:00:00,2,-0.0068478096527592
AggReturn,2021-04-22 00:00:00,4,-0.0071945259671256
AggReturn,2021-04-22 00:00:00,6,-0.0063167654654689
AggReturn,2021-04-22 00:00:00,8,-0.0108792067891467
AggReturn,2021-04-23 00:00:00,2,-0.0193007698666733
AggReturn,2021-04-23 00:00:00,4,-0.0147426050298073
AggReturn,2021-04-23 00:00:00,6,-0.0144588798412464
AggReturn,2021-04-23 00:00:00,8,-0.0041338609821079
AggReturn,2021-04-26 00:00:00,2,-0.0082440251889455
AggReturn,2021-04-26 00:00:00,4,-0.0096295091877374
AggReturn,2021-04-26 00:00:00,6,-0.0009150297253578
AggReturn,2021-04-26 00:00:00,8,-0.0046206185403578
AggReturn,2021-04-27 00:00:00,2,0.0147208557319953
AggReturn,2021-04-27 00:00:00,4,0.0084511783071928
AggReturn,2021-04-27 00:00:00,6,-0.0013728229523517
AggReturn,2021-04-27 00:00:00,8,-0.0026610739272997
AggReturn,2021-04-28 00:00:00,2,0.0142663475780078
AggReturn,2021-04-28 00:00:00,4,0.012925305528579
AggReturn,2021-04-28 00:00:00,6,0.0152696109932498
AggReturn,2021-04-28 00:00:00,8,0.0121469244226899
AggReturn,2021-04-29 00:00:00,2,-0.0209364095637952
AggReturn,2021-04-29 00:00:00,4,-0.0150159489689877
AggReturn,2021-04-29 00:00:00,6,-0.0134675609057953
AggReturn,2021-04-29 00:00:00,8,-0.0107852793653541
AggReturn,2021-04-30 00:00:00,2,-0.0063034593917813
AggReturn,2021-04-30 00:00:00,4,-0.0040158725853406
AggReturn,2021-04-30 00:00:00,6,0.0005829990573882
AggReturn,2021-04-30 00:00:00,8,-0.0001778001443414
AggReturn,2021-05-03 00:00:00,2,0.017380495190443
AggReturn,2021-05-03 00:00:00,4,0.013568377897887
AggReturn,2021-05-03 00:00:00,6,0.0111586262418562
AggReturn,2021-05-03 00:00:00,8,0.0071703061249399
AggReturn,2021-05-04 00:00:00,2,-0.0009469333597524
AggReturn,2021-05-04 00:00:00,4,-0.0008141812597363
AggReturn,2021-05-04 00:00:00,6,0.0062570059884837
AggReturn,2021-05-04 00:00:00,8,0.0069305506839466
AggReturn,2021-05-05 00:00:00,2,-0.0009345314991878
AggReturn,2021-05-05 00:00:00,4,-0.0020047776839845
AggReturn,2021-05-05 00:00:00,6,-0.0021954041082188
AggReturn,2021-05-05 00:00:00,8,0.0008740479425881
AggReturn,2021-05-06 00:00:00,2,0.0248187487435377
AggReturn,2021-05-06 00:00:00,4,0.0154540342727342
AggReturn,2021-05-06 00:00:00,6,0.0076572841069541
AggReturn,2021-05-06 00:00:00,8,0.0052425987633455
AggReturn,2021-05-07 00:00:00,2,-0.0048169224809727
AggReturn,2021-05-07 00:00:00,4,-0.003420858220691
AggReturn,2021-05-07 00:00:00,6,-0.0032576515577578
AggReturn,2021-05-07 00:00:00,8,0.005904045196605
AggReturn,2021-05-10 00:00:00,2,0.0068180448169108
AggReturn,2021-05-10 00:00:00,4,0.0066602480883902
AggReturn,2021-05-10 00:00:00,6,0.0025509546532826
AggReturn,2021-05-10 00:00:00,8,0.0033309192637659
AggReturn,2021-05-11 00:00:00,2,0.068138012648586
AggReturn,2021-05-11 00:00:00,4,0.051338697080198
AggReturn,2021-05-11 00:00:00,6,0.0342961035766479
AggReturn,2021-05-11 00:00:00,8,0.0377065926192736
AggReturn,2021-05-12 00:00:00,2,-0.0167956208601471
AggReturn,2021-05-12 00:00:00,4,-0.009193461086124
AggReturn,2021-05-12 00:00:00,6,-0.0108061680576497
AggReturn,2021-05-12 00:00:00,8,-0.0134140547406221
AggReturn,2021-05-13 00:00:00,2,0.0280834492719117
AggReturn,2021-05-13 00:00:00,4,0.0225712319765732
AggReturn,2021-05-13 00:00:00,6,0.0118367672317953
AggReturn,2021-05-13 00:00:00,8,0.0111219907649065
AggReturn,2021-05-14 00:00:00,2,0.0153661745356206
AggReturn,2021-05-14 00:00:00,4,0.0110945536993324
AggReturn,2021-05-14 00:00:00,6,0.01123866407107
AggReturn,2021-05-14 00:00:00,8,0.0091776002648781
AggReturn,2021-05-17 00:00:00,2,-0.0255685757065652
AggReturn,2021-05-17 00:00:00,4,-0.0188499311085446
AggReturn,2021-05-17 00:00:00,6,-0.0117976585023953
AggReturn,2021-05-17 00:00:00,8,-0.0069339994639954
AggReturn,2021-05-18 00:00:00,2,0.0114184003029784
AggReturn,2021-05-18 00:00:00,4,0.0080769325385691
AggReturn,2021-05-18 00:00:00,6,0.001853796388684
AggReturn,2021-05-18 00:00:00,8,-0.0012349534197014
AggReturn,2021-05-19 00:00:00,2,-0.0311326599853758
AggReturn,2021-05-19 00:00:00,4,-0.0229399689763147
AggReturn,2021-05-19 00:00:00,6,-0.0200653078062701
AggReturn,2021-05-19 00:00:00,8,-0.0147931798473
AggReturn,2021-05-20 00:00:00,2,-0.0327198519502041
AggReturn,2021-05-20 00:00:00,4,-0.0249500869223096
AggReturn,2021-05-20 00:00:00,6,-0.0104995836499902
AggReturn,2021-05-20 00:00:00,8,-0.0092693375198962
AggReturn,2021-05-21 00:00:00,2,0.0121307969358183
AggReturn,2021-05-21 00:00:00,4,0.0097682667016824
AggReturn,2021-05-21 00:00:00,6,0.0055431835193256
AggReturn,2021-05-21 00:00:00,8,-0.0008958426314842
AggReturn,2021-05-24 00:00:00,2,0.0217629357623309
AggReturn,2021-05-24 00:00:00,4,0.0158369334489429
AggReturn,2021-05-24 00:00:00,6,0.0110280082194791
AggReturn,2021-05-24 00:00:00,8,0.0110694899254281
AggReturn,2021-05-25 00:00:00,2,0.0232392337411316
AggReturn,2021-05-25 00:00:00,4,0.0184852882782985
AggReturn,2021-05-25 00:00:00,6,0.0092748562976648
AggReturn,2021-05-25 00:00:00,8,0.0074410563579056
AggReturn,2021-05-26 00:00:00,2,0.0224139151624173
AggReturn,2021-05-26 00:00:00,4,0.016831839556764
AggReturn,2021-05-26 00:00:00,6,0.011365161558751
AggReturn,2021-05-26 00:00:00,8,0.0077136080437177
AggReturn,2021-05-27 00:00:00,2,0.0134309869797573
AggReturn,2021-05-27 00:00:00,4,0.0093228863647123
AggReturn,2021-05-27 00:00:00,6,0.0013180137881187
AggReturn,2021-05-27 00:00:00,8,0.0014417444724986
AggReturn,2021-05-28 00:00:00,2,0.0160931365888525
AggReturn,2021-05-28 00:00:00,4,0.0120590840651111
AggReturn,2021-05-28 00:00:00,6,0.0064004929142723
AggReturn,2021-05-28 00:00:00,8,0.005180541251509
AggReturn,2021-06-01 00:00:00,2,0.0122499451376869
AggReturn,2021-06-01 00:00:00,4,0.0086917433078449
AggReturn,2021-06-01 00:00:00,6,0.0067458671841254
AggReturn,2021-06-01 00:00:00,8,0.0065384217038977
AggReturn,2021-06-02 00:00:00,2,-0.0077396974371611
AggReturn,2021-06-02 00:00:00,4,-0.0054528768630487
AggReturn,2021-06-02 00:00:00,6,-0.0076175810267067
AggReturn,2021-06-02 00:00:00,8,-0.0060342864040381
AggReturn,2021-06-03 00:00:00,2,-0.0255898020748588
AggReturn,2021-06-03 00:00:00,4,-0.0217665706829267
AggReturn,2021-06-03 00:00:00,6,-0.0147777363427394
AggReturn,2021-06-03 00:00:00,8,-0.0151864765193499
AggReturn,2021-06-04 00:00:00,2,0.0186798950125803
AggReturn,2021-06-04 00:00:00,4,0.0186358011086582
AggReturn,2021-06-04 00:00:00,6,0.0148689129185442
AggReturn,2021-06-04 00:00:00,8,0.0136276495635785
AggReturn,2021-06-07 00:00:00,2,-0.0078321186727791
AggReturn,2021-06-07 00:00:00,4,-0.006137625619535
AggReturn,2021-06-07 00:00:00,6,-0.0020618942020974
AggReturn,2021-06-07 00:00:00,8,-0.0005895501580002
AggReturn,2021-06-08 00:00:00,2,0.0234626504067956
AggReturn,2021-06-08 00:00:00,4,0.0146433291694497
AggReturn,2021-06-08 00:00:00,6,0.0058417488560493
AggReturn,2021-06-08 00:00:00,8,0.0048295468650431
AggReturn,2021-06-09 00:00:00,2,0.0147725177589242
AggReturn,2021-06-09 00:00:00,4,0.010692094140641
AggReturn,2021-06-09 00:00:00,6,0.0088178254953202
AggReturn,2021-06-09 00:00:00,8,0.0085468951203204
AggReturn,2021-06-10 00:00:00,2,0.0017218197652182
AggReturn,2021-06-10 00:00:00,4,0.0015225203970489
AggReturn,2021-06-10 00:00:00,6,0.0003529890969475
AggReturn,2021-06-10 00:00:00,8,-0.001581863726469
AggReturn,2021-06-11 00:00:00,2,-0.0261151417149163
AggReturn,2021-06-11 00:00:00,4,-0.0233566897574136
AggReturn,2021-06-11 00:00:00,6,-0.0166834535878828
AggReturn,2021-06-11 00:00:00,8,-0.0191576875310578
AggReturn,2021-06-14 00:00:00,2,0.0044228047271746
AggReturn,2021-06-14 00:00:00,4,0.0043959515775753
AggReturn,2021-06-14 00:00:00,6,0.0034555208462436
AggReturn,2021-06-14 00:00:00,8,0.0038576279068188
AggReturn,2021-06-15 00:00:00,2,0.013695830476819
AggReturn,2021-06-15 00:00:00,4,0.0085483857937766
AggReturn,2021-06-15 00:00:00,6,0.0049548038073785
AggReturn,2021-06-15 00:00:00,8,0.0048716293669727
AggReturn,2021-06-16 00:00:00,2,0.0241740349308126
AggReturn,2021-06-16 00:00:00,4,0.0169931209482498
AggReturn,2021-06-16 00:00:00,6,0.0125753157691408
AggReturn,2021-06-16 00:00:00,8,0.012140987168358
AggReturn,2021-06-17 00:00:00,2,0.0044819871632205
AggReturn,2021-06-17 00:00:00,4,0.0042135532306405
AggReturn,2021-06-17 00:00:00,6,-0.0004812931291952
AggReturn,2021-06-17 00:00:00,8,-0.0024989707886953
AggReturn,2021-06-18 00:00:00,2,-0.0160940059372074
AggReturn,2021-06-18 00:00:00,4,-0.0185692875938593
AggReturn,2021-06-18 00:00:00,6,-0.0223338450101418
AggReturn,2021-06-18 00:00:00,8,-0.0183389946477099
AggReturn,2021-06-21 00:00:00,2,0.0066106760484803
AggReturn,2021-06-21 00:00:00,4,0.0043541190679488
AggReturn,2021-06-21 00:00:00,6,-0.0009511356424536
AggReturn,2021-06-21 00:00:00,8,0.0023753793905289
AggReturn,2021-06-22 00:00:00,2,-0.0011800867603842
AggReturn,2021-06-22 00:00:00,4,0.0010239546179067
AggReturn,2021-06-22 00:00:00,6,0.0066776015529929
AggReturn,2021-06-22 00:00:00,8,0.0071992590685372
