Field,StrategyOrDate,EWM_COM,Value
AggReturn,2021-05-21 00:00:00,2,0.0476601692260245
AggReturn,2021-05-21 00:00:00,4,0.0324108716152944
AggReturn,2021-05-21 00:00:00,8,0.0324108716152944
AggReturn,2021-05-24 00:00:00,None,0.0158369334489429
AggReturn,2021-05-24 00:00:00,2,-0.0206999040525101
AggReturn,2021-05-24 00:00:00,4,-0.0224992638757794
AggReturn,2021-05-24 00:00:00,8,-0.0224992638757794
AggReturn,2021-05-25 00:00:00,None,0.0184852882782985
AggReturn,2021-05-25 00:00:00,2,-0.0229154152836598
AggReturn,2021-05-25 00:00:00,4,-0.013583032668529
AggReturn,2021-05-25 00:00:00,8,-0.013583032668529
AggReturn,2021-05-26 00:00:00,None,0.016831839556764
AggReturn,2021-05-26 00:00:00,2,-0.0131332032628742
AggReturn,2021-05-26 00:00:00,4,-0.010067143069939
AggReturn,2021-05-26 00:00:00,8,-0.010067143069939
AggReturn,2021-05-27 00:00:00,None,0.0093228863647123
AggReturn,2021-05-27 00:00:00,2,-0.0060554865673892
AggReturn,2021-05-27 00:00:00,4,-0.0127622881888737
AggReturn,2021-05-27 00:00:00,8,-0.0127622881888737
AggReturn,2021-05-28 00:00:00,None,0.0120590840651111
AggReturn,2021-05-28 00:00:00,2,0.0129180688845421
AggReturn,2021-05-28 00:00:00,4,0.0012833886300809
AggReturn,2021-05-28 00:00:00,8,0.0012833886300809
AggReturn,2021-06-01 00:00:00,None,0.0086917433078449
AggReturn,2021-06-01 00:00:00,2,-0.0163692809183424
AggReturn,2021-06-01 00:00:00,4,-0.0104512747684751
AggReturn,2021-06-01 00:00:00,8,-0.0104512747684751
AggReturn,2021-06-02 00:00:00,None,-0.0054528768630487
AggReturn,2021-06-02 00:00:00,2,0.0208500282241155
AggReturn,2021-06-02 00:00:00,4,0.0068108744359051
AggReturn,2021-06-02 00:00:00,8,0.0068108744359051
AggReturn,2021-06-03 00:00:00,None,-0.0217665706829267
AggReturn,2021-06-03 00:00:00,2,-0.0074591447831255
AggReturn,2021-06-03 00:00:00,4,-0.0083575669531925
AggReturn,2021-06-03 00:00:00,8,-0.0083575669531925
AggReturn,2021-06-04 00:00:00,None,0.0186358011086582
AggReturn,2021-06-04 00:00:00,2,0.0125641639028789
AggReturn,2021-06-04 00:00:00,4,0.0042344933778348
AggReturn,2021-06-04 00:00:00,8,0.0042344933778348
AggReturn,2021-06-07 00:00:00,None,-0.006137625619535
AggReturn,2021-06-07 00:00:00,2,-0.0137597568361068
AggReturn,2021-06-07 00:00:00,4,-0.0232021705090411
AggReturn,2021-06-07 00:00:00,8,-0.0232021705090411
AggReturn,2021-06-08 00:00:00,None,0.0146433291694497
AggReturn,2021-06-08 00:00:00,2,0.0111728616369512
AggReturn,2021-06-08 00:00:00,4,0.0170820006911422
AggReturn,2021-06-08 00:00:00,8,0.0170820006911422
AggReturn,2021-06-09 00:00:00,None,0.010692094140641
AggReturn,2021-06-09 00:00:00,2,0.0014011386808905
AggReturn,2021-06-09 00:00:00,4,0.0085423800192509
AggReturn,2021-06-09 00:00:00,8,0.0085423800192509
AggReturn,2021-06-10 00:00:00,None,0.0015225203970489
AggReturn,2021-06-10 00:00:00,2,-0.0038981097584426
AggReturn,2021-06-10 00:00:00,4,-2.5708482805031352e-05
AggReturn,2021-06-10 00:00:00,8,-2.5708482805031352e-05
AggReturn,2021-06-11 00:00:00,None,-0.0233566897574136
AggReturn,2021-06-11 00:00:00,2,-0.0180822940043874
AggReturn,2021-06-11 00:00:00,4,-0.0065503150226799
AggReturn,2021-06-11 00:00:00,8,-0.0065503150226799
AggReturn,2021-06-14 00:00:00,None,0.0043959515775753
AggReturn,2021-06-14 00:00:00,2,0.0111405167949666
AggReturn,2021-06-14 00:00:00,4,0.0042743090141929
AggReturn,2021-06-14 00:00:00,8,0.0042743090141929
AggReturn,2021-06-15 00:00:00,None,0.0085483857937766
AggReturn,2021-06-15 00:00:00,2,0.0121858062020824
AggReturn,2021-06-15 00:00:00,4,0.0101028714367493
AggReturn,2021-06-15 00:00:00,8,0.0101028714367493
AggReturn,2021-06-16 00:00:00,None,0.0169931209482498
AggReturn,2021-06-16 00:00:00,2,0.0219812757735713
AggReturn,2021-06-16 00:00:00,4,0.0198345172296195
AggReturn,2021-06-16 00:00:00,8,0.0198345172296195
AggReturn,2021-06-17 00:00:00,None,0.0042135532306405
AggReturn,2021-06-17 00:00:00,2,0.0052490669233843
AggReturn,2021-06-17 00:00:00,4,0.0015694072894879
AggReturn,2021-06-17 00:00:00,8,0.0015694072894879
AggReturn,2021-06-18 00:00:00,None,-0.0185692875938593
AggReturn,2021-06-18 00:00:00,2,-0.0099361476841237
AggReturn,2021-06-18 00:00:00,4,-0.0031510864071038
AggReturn,2021-06-18 00:00:00,8,-0.0031510864071038
AggReturn,2021-06-21 00:00:00,None,0.0043541190679488
AggReturn,2021-06-21 00:00:00,2,0.0202228411387169
AggReturn,2021-06-21 00:00:00,4,0.0060072237053691
AggReturn,2021-06-21 00:00:00,8,0.0060072237053691
AggReturn,2021-06-22 00:00:00,None,0.0010239546179067
AggReturn,2021-06-22 00:00:00,2,0.0187189481286513
AggReturn,2021-06-22 00:00:00,4,0.0066532479825632
AggReturn,2021-06-22 00:00:00,8,0.0066532479825632
AggReturn,2021-06-23 00:00:00,None,-0.0015859659417373
AggReturn,2021-06-23 00:00:00,2,0.0012581594447733
AggReturn,2021-06-23 00:00:00,4,0.0040949852219737
AggReturn,2021-06-23 00:00:00,8,0.0040949852219737
AggReturn,2021-06-24 00:00:00,None,-0.0168877667764595
AggReturn,2021-06-24 00:00:00,2,-0.0229783749450106
AggReturn,2021-06-24 00:00:00,4,-0.0245804170541968
AggReturn,2021-06-24 00:00:00,8,-0.0245804170541968
AggReturn,2021-06-25 00:00:00,None,-0.0028391945302921
AggReturn,2021-06-25 00:00:00,2,-0.0026023524250289
AggReturn,2021-06-25 00:00:00,4,0.0029983463559986
AggReturn,2021-06-25 00:00:00,8,0.0029983463559986
AggReturn,2021-06-28 00:00:00,None,0.011170562950944
AggReturn,2021-06-28 00:00:00,2,0.0040132864007331
AggReturn,2021-06-28 00:00:00,4,0.0033324972083046
AggReturn,2021-06-28 00:00:00,8,0.0033324972083046
AggReturn,2021-06-29 00:00:00,None,-0.0079713498448249
AggReturn,2021-06-29 00:00:00,2,0.0045673804934838
AggReturn,2021-06-29 00:00:00,4,0.0050977796741613
AggReturn,2021-06-29 00:00:00,8,0.0050977796741613
AggReturn,2021-06-30 00:00:00,None,-0.0252681005166869
AggReturn,2021-06-30 00:00:00,2,-0.0289112460132192
AggReturn,2021-06-30 00:00:00,4,-0.0240985810137512
AggReturn,2021-06-30 00:00:00,8,-0.0240985810137512
AggReturn,2021-07-01 00:00:00,None,0.0223896710074235
AggReturn,2021-07-01 00:00:00,2,0.016860996731443
AggReturn,2021-07-01 00:00:00,4,-0.0046163446767187
AggReturn,2021-07-01 00:00:00,8,-0.0046155572939581
AggReturn,2021-07-02 00:00:00,None,0.0208274278022145
AggReturn,2021-07-02 00:00:00,2,0.0207121305849232
AggReturn,2021-07-02 00:00:00,4,0.02468336686362
AggReturn,2021-07-02 00:00:00,8,0.022709012387542
AggReturn,2021-07-06 00:00:00,None,0.0061540919301221
AggReturn,2021-07-06 00:00:00,2,0.0004725552883312
AggReturn,2021-07-06 00:00:00,4,0.0021669019337155
AggReturn,2021-07-06 00:00:00,8,0.0026726348750717
AggReturn,2021-07-07 00:00:00,None,0.0214501394963635
AggReturn,2021-07-07 00:00:00,2,-0.000654658781189
AggReturn,2021-07-07 00:00:00,4,-0.002654458801187
AggReturn,2021-07-07 00:00:00,8,0.0084634164750745
AggReturn,2021-07-08 00:00:00,None,0.0263104375646947
AggReturn,2021-07-08 00:00:00,2,0.0238378302100618
AggReturn,2021-07-08 00:00:00,4,0.0311421051441271
AggReturn,2021-07-08 00:00:00,8,0.0375904062561144
AggReturn,2021-07-09 00:00:00,None,0.0046575463690367
AggReturn,2021-07-09 00:00:00,2,0.0094018983999911
AggReturn,2021-07-09 00:00:00,4,0.0067705848921432
AggReturn,2021-07-09 00:00:00,8,0.0023888860626254
AggReturn,2021-07-12 00:00:00,None,0.0045072015946023
AggReturn,2021-07-12 00:00:00,2,0.0045600024539456
AggReturn,2021-07-12 00:00:00,4,0.0032259166049435
AggReturn,2021-07-12 00:00:00,8,-0.0024662903894182
AggReturn,2021-07-13 00:00:00,None,0.0088649449061801
AggReturn,2021-07-13 00:00:00,2,0.0273501030165462
AggReturn,2021-07-13 00:00:00,4,0.0171218622541705
AggReturn,2021-07-13 00:00:00,8,0.014268218545142
AggReturn,2021-07-14 00:00:00,None,0.0132742015659099
AggReturn,2021-07-14 00:00:00,2,-0.0130218157098582
AggReturn,2021-07-14 00:00:00,4,-0.0110220156898602
AggReturn,2021-07-14 00:00:00,8,0.0027196638001162
AggReturn,2021-07-15 00:00:00,None,0.018612477287573
AggReturn,2021-07-15 00:00:00,2,-0.0045721866646626
AggReturn,2021-07-15 00:00:00,4,-0.0055427699862727
AggReturn,2021-07-15 00:00:00,8,0.0040990824869223
AggReturn,2021-07-16 00:00:00,None,-0.0103288842724001
AggReturn,2021-07-16 00:00:00,2,0.006040914675425
AggReturn,2021-07-16 00:00:00,4,0.0104345051494157
AggReturn,2021-07-16 00:00:00,8,-0.0005038343359333
AggReturn,2021-07-19 00:00:00,None,0.0280015658146265
AggReturn,2021-07-19 00:00:00,2,0.0076163681422417
AggReturn,2021-07-19 00:00:00,4,0.0038801099370624
AggReturn,2021-07-19 00:00:00,8,0.0201565621662567
AggReturn,2021-07-20 00:00:00,None,-0.0042097993704174
AggReturn,2021-07-20 00:00:00,2,-0.0152983011749357
AggReturn,2021-07-20 00:00:00,4,5.27095086562332e-05
AggReturn,2021-07-20 00:00:00,8,-0.0016683183131235
AggReturn,2021-07-21 00:00:00,None,-0.0082363446055443
AggReturn,2021-07-21 00:00:00,2,-0.0107822055387715
AggReturn,2021-07-21 00:00:00,4,-0.0009944040802511
AggReturn,2021-07-21 00:00:00,8,-0.0186254057414166
AggReturn,2021-07-22 00:00:00,None,-0.0145041972829671
AggReturn,2021-07-22 00:00:00,2,-0.0242250408667553
AggReturn,2021-07-22 00:00:00,4,-0.0214373797604426
AggReturn,2021-07-22 00:00:00,8,-0.0196510190696902
AggReturn,2021-07-23 00:00:00,None,0.0448769453336639
AggReturn,2021-07-23 00:00:00,2,0.1174518231309755
AggReturn,2021-07-23 00:00:00,4,0.0705257630217665
AggReturn,2021-07-23 00:00:00,8,0.0511957280059752
AggReturn,2021-07-26 00:00:00,None,0.0690016387745507
AggReturn,2021-07-26 00:00:00,2,0.0143103462497312
AggReturn,2021-07-26 00:00:00,4,0.0465266232241691
AggReturn,2021-07-26 00:00:00,8,0.0547141129913335
AggReturn,2021-07-27 00:00:00,None,0.0004655486869978
AggReturn,2021-07-27 00:00:00,2,0.0204406675758435
AggReturn,2021-07-27 00:00:00,4,0.0100900070966484
AggReturn,2021-07-27 00:00:00,8,0.0121476579323159
AggReturn,2021-07-28 00:00:00,None,0.0134186133523716
AggReturn,2021-07-28 00:00:00,2,0.0139819384041691
AggReturn,2021-07-28 00:00:00,4,0.0202006591443409
AggReturn,2021-07-28 00:00:00,8,0.0195661806427489
AggReturn,2021-07-29 00:00:00,None,0.0003368969552503
AggReturn,2021-07-29 00:00:00,2,-6.922990208815122e-05
AggReturn,2021-07-29 00:00:00,4,-0.003839666174853
AggReturn,2021-07-29 00:00:00,8,-0.0087551980068217
AggReturn,2021-07-30 00:00:00,None,0.0034906853745992
AggReturn,2021-07-30 00:00:00,2,0.0093717498083077
AggReturn,2021-07-30 00:00:00,4,0.0028026799668555
AggReturn,2021-07-30 00:00:00,8,0.0031419783029846
AggReturn,2021-08-02 00:00:00,None,0.0139193173556074
AggReturn,2021-08-02 00:00:00,2,0.0086314311926574
AggReturn,2021-08-02 00:00:00,4,0.007403448281239
AggReturn,2021-08-02 00:00:00,8,0.0080603159115819
AggReturn,2021-08-03 00:00:00,None,-0.016318535677104
AggReturn,2021-08-03 00:00:00,2,-0.0325155113598087
AggReturn,2021-08-03 00:00:00,4,-0.0282171787036817
AggReturn,2021-08-03 00:00:00,8,-0.0289766176750155
AggReturn,2021-08-04 00:00:00,None,0.0184519621862032
AggReturn,2021-08-04 00:00:00,2,0.0216199774157626
AggReturn,2021-08-04 00:00:00,4,0.0216199774157626
AggReturn,2021-08-04 00:00:00,8,0.0205773321261067
AggReturn,2021-08-05 00:00:00,None,0.0206242852321135
AggReturn,2021-08-05 00:00:00,2,-0.0565567329568583
AggReturn,2021-08-05 00:00:00,4,-0.0565567329568583
AggReturn,2021-08-05 00:00:00,8,-0.0688239157216133
AggReturn,2021-08-06 00:00:00,None,0.0025765197456324
AggReturn,2021-08-06 00:00:00,2,0.0225049972513497
AggReturn,2021-08-06 00:00:00,4,0.0225049972513497
AggReturn,2021-08-06 00:00:00,8,0.0306029942886371
AggReturn,2021-08-09 00:00:00,None,0.0008172556795016
AggReturn,2021-08-09 00:00:00,2,-0.0247458362481538
AggReturn,2021-08-09 00:00:00,4,-0.0247458362481538
AggReturn,2021-08-09 00:00:00,8,-0.0300853133209817
AggReturn,2021-08-10 00:00:00,None,0.0046516246884341
AggReturn,2021-08-10 00:00:00,2,-0.0001239194811801
AggReturn,2021-08-10 00:00:00,4,-0.0001239194811801
AggReturn,2021-08-10 00:00:00,8,-0.0012772334915106
AggReturn,2021-08-11 00:00:00,None,0.0011777501324741
AggReturn,2021-08-11 00:00:00,2,0.0226966155727947
AggReturn,2021-08-11 00:00:00,4,0.0226966155727947
AggReturn,2021-08-11 00:00:00,8,0.0274117237875562
AggReturn,2021-08-12 00:00:00,None,-0.0079565780643446
AggReturn,2021-08-12 00:00:00,2,-0.0085960103350671
AggReturn,2021-08-12 00:00:00,4,-0.0085960103350671
AggReturn,2021-08-12 00:00:00,8,-0.0095147837534403
AggReturn,2021-08-13 00:00:00,None,-0.0054856494744251
AggReturn,2021-08-13 00:00:00,2,0.0186561648311758
AggReturn,2021-08-13 00:00:00,4,0.0186561648311758
AggReturn,2021-08-13 00:00:00,8,0.0237857839357354
AggReturn,2021-08-16 00:00:00,None,0.0193106499580342
AggReturn,2021-08-16 00:00:00,2,0.0183714491524488
AggReturn,2021-08-16 00:00:00,4,0.0183714491524488
AggReturn,2021-08-16 00:00:00,8,0.0195756541721752
AggReturn,2021-08-17 00:00:00,None,0.0015467972772477
AggReturn,2021-08-17 00:00:00,2,-0.000338424434572
AggReturn,2021-08-17 00:00:00,4,-0.000338424434572
AggReturn,2021-08-17 00:00:00,8,0.0008880725876809
AggReturn,2021-08-18 00:00:00,None,-0.0034413924873124
AggReturn,2021-08-18 00:00:00,2,0.0021524848827541
AggReturn,2021-08-18 00:00:00,4,0.0021524848827541
AggReturn,2021-08-18 00:00:00,8,0.0036925345844187
AggReturn,2021-08-19 00:00:00,None,0.0071133757001895
AggReturn,2021-08-19 00:00:00,2,0.009717529646805
AggReturn,2021-08-19 00:00:00,4,0.009717529646805
AggReturn,2021-08-19 00:00:00,8,0.0144180966899255
AggReturn,2021-08-20 00:00:00,None,0.0167493363900302
AggReturn,2021-08-20 00:00:00,2,0.0179106984216004
AggReturn,2021-08-20 00:00:00,4,0.0179106984216004
AggReturn,2021-08-20 00:00:00,8,0.0158185435449707
AggReturn,2021-08-23 00:00:00,None,0.0095932558574142
AggReturn,2021-08-23 00:00:00,2,0.0076333271713031
AggReturn,2021-08-23 00:00:00,4,0.0076333271713031
AggReturn,2021-08-23 00:00:00,8,0.0067930975113216
AggReturn,2021-08-24 00:00:00,None,-0.0865532883582266
AggReturn,2021-08-24 00:00:00,2,-0.0603884267473351
AggReturn,2021-08-24 00:00:00,4,-0.0603884267473351
AggReturn,2021-08-24 00:00:00,8,-0.0727737637124655
AggReturn,2021-08-25 00:00:00,None,-0.0096949811846281
AggReturn,2021-08-25 00:00:00,2,-0.0043365511519768
AggReturn,2021-08-25 00:00:00,4,-0.0043365511519768
AggReturn,2021-08-25 00:00:00,8,-0.005538946049548
AggReturn,2021-08-26 00:00:00,None,0.0124535772530721
AggReturn,2021-08-26 00:00:00,2,0.0152193136370607
AggReturn,2021-08-26 00:00:00,4,0.0152193136370607
AggReturn,2021-08-26 00:00:00,8,0.0177868369336672
AggReturn,2021-08-27 00:00:00,None,-0.0040344861748453
AggReturn,2021-08-27 00:00:00,2,0.0008621770765357
AggReturn,2021-08-27 00:00:00,4,0.0008621770765357
AggReturn,2021-08-27 00:00:00,8,-0.0002264547017446
AggReturn,2021-08-30 00:00:00,None,0.0256344405710527
AggReturn,2021-08-30 00:00:00,2,0.0229501731513053
AggReturn,2021-08-30 00:00:00,4,0.0229501731513053
AggReturn,2021-08-30 00:00:00,8,0.0215160053185775
AggReturn,2021-08-31 00:00:00,None,0.0078513366682354
AggReturn,2021-08-31 00:00:00,2,0.0091178086342441
AggReturn,2021-08-31 00:00:00,4,0.0091178086342441
AggReturn,2021-08-31 00:00:00,8,0.0098753926424381
AggReturn,2021-09-01 00:00:00,None,-0.0463291662279599
AggReturn,2021-09-01 00:00:00,2,-0.0262424782807378
AggReturn,2021-09-01 00:00:00,4,-0.0262402418759652
AggReturn,2021-09-01 00:00:00,8,-0.0296094303490479
AggReturn,2021-09-02 00:00:00,None,0.0086287900192768
AggReturn,2021-09-02 00:00:00,2,0.0063739864740569
AggReturn,2021-09-02 00:00:00,4,0.0053832079031739
AggReturn,2021-09-02 00:00:00,8,0.0045359330672863
AggReturn,2021-09-03 00:00:00,None,0.0016547636772682
AggReturn,2021-09-03 00:00:00,2,0.0111856460133693
AggReturn,2021-09-03 00:00:00,4,0.0161482276984926
AggReturn,2021-09-03 00:00:00,8,0.0101792892424143
AggReturn,2021-09-07 00:00:00,None,0.0020416897365491
AggReturn,2021-09-07 00:00:00,2,0.001957958597821
AggReturn,2021-09-07 00:00:00,4,0.0067181643875779
AggReturn,2021-09-07 00:00:00,8,0.000353383040131
AggReturn,2021-09-08 00:00:00,None,0.0038155713795221
AggReturn,2021-09-08 00:00:00,2,0.0152457011776327
AggReturn,2021-09-08 00:00:00,4,0.0258347658227048
AggReturn,2021-09-08 00:00:00,8,0.0191250282585208
AggReturn,2021-09-09 00:00:00,None,0.0217721847272494
AggReturn,2021-09-09 00:00:00,2,0.0274990403469909
AggReturn,2021-09-09 00:00:00,4,0.0273719818600485
AggReturn,2021-09-09 00:00:00,8,0.0306412401552262
AggReturn,2021-09-10 00:00:00,None,-0.0106940808983282
AggReturn,2021-09-10 00:00:00,2,-0.0249322949987007
AggReturn,2021-09-10 00:00:00,4,-0.0269294339166819
AggReturn,2021-09-10 00:00:00,8,-0.0276270935973659
AggReturn,2021-09-13 00:00:00,None,-0.0071456781675016
AggReturn,2021-09-13 00:00:00,2,0.0020183519411509
AggReturn,2021-09-13 00:00:00,4,0.0019290577640411
AggReturn,2021-09-13 00:00:00,8,0.000807136037435
AggReturn,2021-09-14 00:00:00,None,-0.0061658860224728
AggReturn,2021-09-14 00:00:00,2,-0.0013977286123872
AggReturn,2021-09-14 00:00:00,4,0.0026796921597289
AggReturn,2021-09-14 00:00:00,8,0.0074740314553467
AggReturn,2021-09-15 00:00:00,None,0.0133444428436888
AggReturn,2021-09-15 00:00:00,2,0.0103691567927534
AggReturn,2021-09-15 00:00:00,4,0.0134812747575813
AggReturn,2021-09-15 00:00:00,8,0.0618699287571144
AggReturn,2021-09-16 00:00:00,None,0.0001453500055012
AggReturn,2021-09-16 00:00:00,2,0.0036752225429411
AggReturn,2021-09-16 00:00:00,4,-0.0026244896688677
AggReturn,2021-09-16 00:00:00,8,0.0093300810259871
AggReturn,2021-09-17 00:00:00,None,0.0016279748114359
AggReturn,2021-09-17 00:00:00,2,0.0013748663114985
AggReturn,2021-09-17 00:00:00,4,0.0004130799826883
AggReturn,2021-09-17 00:00:00,8,0.0072866778294033
AggReturn,2021-09-20 00:00:00,None,-0.0009081095846779
AggReturn,2021-09-20 00:00:00,2,0.0032010775278539
AggReturn,2021-09-20 00:00:00,4,0.0022953903468876
AggReturn,2021-09-20 00:00:00,8,0.0087359785212484
AggReturn,2021-09-21 00:00:00,None,0.0033869970547144
AggReturn,2021-09-21 00:00:00,2,-0.0131044822077669
AggReturn,2021-09-21 00:00:00,4,-0.0121442107643037
AggReturn,2021-09-21 00:00:00,8,-0.0195352664023387
AggReturn,2021-09-22 00:00:00,None,-0.0017581596984364
AggReturn,2021-09-22 00:00:00,2,0.0192496483629755
AggReturn,2021-09-22 00:00:00,4,0.0237818992058636
AggReturn,2021-09-22 00:00:00,8,0.0244936933506047
AggReturn,2021-09-23 00:00:00,None,-0.0052482721179959
AggReturn,2021-09-23 00:00:00,2,-0.00653979687566
AggReturn,2021-09-23 00:00:00,4,-0.0122713147457222
AggReturn,2021-09-23 00:00:00,8,0.0007697032447001
AggReturn,2021-09-24 00:00:00,None,-0.01023417627173
AggReturn,2021-09-24 00:00:00,2,-0.0008697380195492
AggReturn,2021-09-24 00:00:00,4,-0.0022081063964301
AggReturn,2021-09-24 00:00:00,8,-0.0038304059881688
AggReturn,2021-09-27 00:00:00,None,-0.0034957052522868
AggReturn,2021-09-27 00:00:00,2,0.0001928598658147
AggReturn,2021-09-27 00:00:00,4,0.0018580022185977
AggReturn,2021-09-27 00:00:00,8,0.0097228072114241
AggReturn,2021-09-28 00:00:00,None,-0.0271273635481802
AggReturn,2021-09-28 00:00:00,2,-0.0280458500522814
AggReturn,2021-09-28 00:00:00,4,-0.0311856719757576
AggReturn,2021-09-28 00:00:00,8,-0.0215038579221436
AggReturn,2021-09-29 00:00:00,None,0.0066771041329204
AggReturn,2021-09-29 00:00:00,2,-0.0192835188530242
AggReturn,2021-09-29 00:00:00,4,-0.0106973371939123
AggReturn,2021-09-29 00:00:00,8,-0.0106132866625925
AggReturn,2021-09-30 00:00:00,None,0.0131914589942105
AggReturn,2021-09-30 00:00:00,2,-0.014789174670526
AggReturn,2021-09-30 00:00:00,4,-0.0060156926173625
AggReturn,2021-09-30 00:00:00,8,-0.0073904315833035
AggReturn,2021-10-01 00:00:00,None,8.725075084412004e-05
AggReturn,2021-10-01 00:00:00,2,-0.0267360165985248
AggReturn,2021-10-01 00:00:00,4,-0.0252934007572363
AggReturn,2021-10-01 00:00:00,8,-0.0351371654241889
AggReturn,2021-10-04 00:00:00,None,0.0099049593806505
AggReturn,2021-10-04 00:00:00,2,0.0222099218006436
AggReturn,2021-10-04 00:00:00,4,0.0212409719107983
AggReturn,2021-10-04 00:00:00,8,0.0222099218006436
AggReturn,2021-10-05 00:00:00,None,0.0124261415966705
AggReturn,2021-10-05 00:00:00,2,0.0335646429860302
AggReturn,2021-10-05 00:00:00,4,0.0349794324598498
AggReturn,2021-10-05 00:00:00,8,0.0335646429860302
AggReturn,2021-10-06 00:00:00,None,0.0066962272203796
AggReturn,2021-10-06 00:00:00,2,0.0324000133032842
AggReturn,2021-10-06 00:00:00,4,0.0476005045925432
AggReturn,2021-10-06 00:00:00,8,0.0324000133032842
AggReturn,2021-10-07 00:00:00,None,-0.0162468326667592
AggReturn,2021-10-07 00:00:00,2,-0.0224313103607523
AggReturn,2021-10-07 00:00:00,4,-0.029254258058772
AggReturn,2021-10-07 00:00:00,8,-0.0224313103607523
AggReturn,2021-10-08 00:00:00,None,-0.0189445832088325
AggReturn,2021-10-08 00:00:00,2,-0.0112377532712473
AggReturn,2021-10-08 00:00:00,4,-0.0079216820052373
AggReturn,2021-10-08 00:00:00,8,-0.0112377532712473
AggReturn,2021-10-11 00:00:00,None,-0.0141386669756811
AggReturn,2021-10-11 00:00:00,2,-0.0106737724935041
AggReturn,2021-10-11 00:00:00,4,-0.0063530912005299
AggReturn,2021-10-11 00:00:00,8,-0.0106737724935041
AggReturn,2021-10-12 00:00:00,None,0.0105988151556246
AggReturn,2021-10-12 00:00:00,2,0.0088753670283356
AggReturn,2021-10-12 00:00:00,4,0.0051242466056416
AggReturn,2021-10-12 00:00:00,8,0.0088753670283356
AggReturn,2021-10-13 00:00:00,None,0.0153938609639474
AggReturn,2021-10-13 00:00:00,2,0.0086536458968551
AggReturn,2021-10-13 00:00:00,4,0.0029570562104658
AggReturn,2021-10-13 00:00:00,8,0.0086536458968551
AggReturn,2021-10-14 00:00:00,None,-0.0304867475615698
AggReturn,2021-10-14 00:00:00,2,-0.0233726674953256
AggReturn,2021-10-14 00:00:00,4,-0.0173492651208673
AggReturn,2021-10-14 00:00:00,8,-0.0233726674953256
AggReturn,2021-10-15 00:00:00,None,-0.001053012859417
AggReturn,2021-10-15 00:00:00,2,0.0042965265073089
AggReturn,2021-10-15 00:00:00,4,0.0090386127810709
AggReturn,2021-10-15 00:00:00,8,0.0042965265073089
AggReturn,2021-10-18 00:00:00,None,0.0162866563512076
AggReturn,2021-10-18 00:00:00,2,0.0163548722773525
AggReturn,2021-10-18 00:00:00,4,0.0224581982963174
AggReturn,2021-10-18 00:00:00,8,0.0163548722773525
AggReturn,2021-10-19 00:00:00,None,0.0063606458328425
AggReturn,2021-10-19 00:00:00,2,0.0049891220016687
AggReturn,2021-10-19 00:00:00,4,0.0066521626688917
AggReturn,2021-10-19 00:00:00,8,0.0049891220016687
AggReturn,2021-10-20 00:00:00,None,-0.0067725578432888
AggReturn,2021-10-20 00:00:00,2,-0.0048334511276556
AggReturn,2021-10-20 00:00:00,4,-0.0019837569904183
AggReturn,2021-10-20 00:00:00,8,-0.0048334511276556
AggReturn,2021-10-21 00:00:00,None,-0.0106740672777587
AggReturn,2021-10-21 00:00:00,2,-0.0085041646587544
AggReturn,2021-10-21 00:00:00,4,-0.0052498653493881
AggReturn,2021-10-21 00:00:00,8,-0.0085041646587544
AggReturn,2021-10-22 00:00:00,None,0.0122387807353703
AggReturn,2021-10-22 00:00:00,2,0.0149971532955598
AggReturn,2021-10-22 00:00:00,4,0.0131602454151982
AggReturn,2021-10-22 00:00:00,8,0.0149971532955598
AggReturn,2021-10-25 00:00:00,None,-0.015210767636568
AggReturn,2021-10-25 00:00:00,2,-0.013064478973717
AggReturn,2021-10-25 00:00:00,4,-0.0074049779916258
AggReturn,2021-10-25 00:00:00,8,-0.013064478973717
AggReturn,2021-10-26 00:00:00,None,-0.0093628714979926
AggReturn,2021-10-26 00:00:00,2,-0.0097855350871783
AggReturn,2021-10-26 00:00:00,4,-0.0105353356486109
AggReturn,2021-10-26 00:00:00,8,-0.0097855350871783
AggReturn,2021-10-27 00:00:00,None,-0.0077988684541707
AggReturn,2021-10-27 00:00:00,2,-0.0076258351434175
AggReturn,2021-10-27 00:00:00,4,-0.0088508328387731
AggReturn,2021-10-27 00:00:00,8,-0.0076258351434175
AggReturn,2021-10-28 00:00:00,None,0.0287522703906392
AggReturn,2021-10-28 00:00:00,2,0.0238775775882611
AggReturn,2021-10-28 00:00:00,4,0.0182034576527359
AggReturn,2021-10-28 00:00:00,8,0.0238775775882611
AggReturn,2021-10-29 00:00:00,None,0.0008004507409537
AggReturn,2021-10-29 00:00:00,2,-0.0007416937028236
AggReturn,2021-10-29 00:00:00,4,0.004562456166941
AggReturn,2021-10-29 00:00:00,8,-0.0007416937028236
AggReturn,2021-11-01 00:00:00,None,7.004017807146767e-05
AggReturn,2021-11-01 00:00:00,2,-0.002610540337506
AggReturn,2021-11-01 00:00:00,4,0.0037797430164049
AggReturn,2021-11-01 00:00:00,8,-0.002610540337506
AggReturn,2021-11-02 00:00:00,None,-0.0067861155472997
AggReturn,2021-11-02 00:00:00,2,-0.0047426392730597
AggReturn,2021-11-02 00:00:00,4,-0.0042135002930859
AggReturn,2021-11-02 00:00:00,8,-0.0047372990268479
AggReturn,2021-11-03 00:00:00,None,-0.0115497574926549
