Field,StrategyOrDate,SHORT_ONLY,LONG_ONLY,Value
AggReturn,2019-11-05 00:00:00,True,True,-0.0108696272806232
AggReturn,2019-11-06 00:00:00,False,False,-0.0174152601148576
AggReturn,2019-11-06 00:00:00,False,True,0.0005748093152972
AggReturn,2019-11-06 00:00:00,True,False,-0.0414020193550641
AggReturn,2019-11-06 00:00:00,True,True,0.0005748093152972
AggReturn,2019-11-07 00:00:00,False,False,0.0089742896094899
AggReturn,2019-11-07 00:00:00,False,True,-0.0018045255935872
AggReturn,2019-11-07 00:00:00,True,False,0.0233460432135928
AggReturn,2019-11-07 00:00:00,True,True,-0.0018045255935872
AggReturn,2019-11-08 00:00:00,False,False,-0.0007577284444265
AggReturn,2019-11-08 00:00:00,False,True,-3.92600718642222e-05
AggReturn,2019-11-08 00:00:00,True,False,-0.0017156862745097
AggReturn,2019-11-08 00:00:00,True,True,-3.92600718642222e-05
AggReturn,2019-11-11 00:00:00,False,False,0.0158753567125483
AggReturn,2019-11-11 00:00:00,False,True,-0.002105206860374
AggReturn,2019-11-11 00:00:00,True,False,0.0398494414764448
AggReturn,2019-11-11 00:00:00,True,True,-0.002105206860374
AggReturn,2019-11-12 00:00:00,False,False,0.0103330100161155
AggReturn,2019-11-12 00:00:00,False,True,0.0197324531756129
AggReturn,2019-11-12 00:00:00,True,False,-0.0021995808632143
AggReturn,2019-11-12 00:00:00,True,True,0.0197324531756129
AggReturn,2019-11-13 00:00:00,False,False,0.0173094327242282
AggReturn,2019-11-13 00:00:00,False,True,-0.0073255770563655
AggReturn,2019-11-13 00:00:00,True,False,0.0501561124316866
AggReturn,2019-11-13 00:00:00,True,True,-0.0073255770563655
AggReturn,2019-11-14 00:00:00,False,False,0.0106947707846906
AggReturn,2019-11-14 00:00:00,False,True,0.004795380451775
AggReturn,2019-11-14 00:00:00,True,False,0.0185606245619113
AggReturn,2019-11-14 00:00:00,True,True,0.004795380451775
AggReturn,2019-11-15 00:00:00,False,False,0.0166472195452176
AggReturn,2019-11-15 00:00:00,False,True,0.0042724892885599
AggReturn,2019-11-15 00:00:00,True,False,0.0331468598874278
AggReturn,2019-11-15 00:00:00,True,True,0.0042724892885599
AggReturn,2019-11-18 00:00:00,False,False,-0.006703020548991
AggReturn,2019-11-18 00:00:00,False,True,-0.0140752309255886
AggReturn,2019-11-18 00:00:00,True,False,0.0031265932864724
AggReturn,2019-11-18 00:00:00,True,True,-0.0140752309255886
AggReturn,2019-11-19 00:00:00,False,False,-0.0058218424077075
AggReturn,2019-11-19 00:00:00,False,True,0.0132122641870002
AggReturn,2019-11-19 00:00:00,True,False,-0.0312006512006512
AggReturn,2019-11-19 00:00:00,True,True,0.0132122641870002
AggReturn,2019-11-20 00:00:00,False,False,0.0154676388880976
AggReturn,2019-11-20 00:00:00,False,True,0.0050014784220639
AggReturn,2019-11-20 00:00:00,True,False,0.029422519509476
AggReturn,2019-11-20 00:00:00,True,True,0.0050014784220639
AggReturn,2019-11-21 00:00:00,False,False,0.0031660473396435
AggReturn,2019-11-21 00:00:00,False,True,0.0038452940312491
AggReturn,2019-11-21 00:00:00,True,False,0.0022603850841694
AggReturn,2019-11-21 00:00:00,True,True,0.0038452940312491
AggReturn,2019-11-22 00:00:00,False,False,-0.0075595524727933
AggReturn,2019-11-22 00:00:00,False,True,0.0007392103940889
AggReturn,2019-11-22 00:00:00,True,False,-0.0186245696286363
AggReturn,2019-11-22 00:00:00,True,True,0.0007392103940889
AggReturn,2019-11-25 00:00:00,False,False,0.0160168466806328
AggReturn,2019-11-25 00:00:00,False,True,0.0016301897181386
AggReturn,2019-11-25 00:00:00,True,False,0.0351990559639583
AggReturn,2019-11-25 00:00:00,True,True,0.0016301897181386
AggReturn,2019-11-26 00:00:00,False,False,0.0211450166546061
AggReturn,2019-11-26 00:00:00,False,True,-0.0020912704457241
AggReturn,2019-11-26 00:00:00,True,False,0.0521267327883799
AggReturn,2019-11-26 00:00:00,True,True,-0.0020912704457241
AggReturn,2019-11-27 00:00:00,False,False,-0.0037452774342442
AggReturn,2019-11-27 00:00:00,False,True,0.0071039290615179
AggReturn,2019-11-27 00:00:00,True,False,-0.0182108860952603
AggReturn,2019-11-27 00:00:00,True,True,0.0071039290615179
AggReturn,2019-11-29 00:00:00,False,False,0.0117304478087312
AggReturn,2019-11-29 00:00:00,False,True,-0.002162298011671
AggReturn,2019-11-29 00:00:00,True,False,0.0302541089026011
AggReturn,2019-11-29 00:00:00,True,True,-0.002162298011671
AggReturn,2019-12-02 00:00:00,False,False,-0.0191177056354946
AggReturn,2019-12-02 00:00:00,False,True,-0.0039417910809181
AggReturn,2019-12-02 00:00:00,True,False,-0.0393522583749299
AggReturn,2019-12-02 00:00:00,True,True,-0.0039417910809181
AggReturn,2019-12-03 00:00:00,False,False,-0.0147872540747202
AggReturn,2019-12-03 00:00:00,False,True,-0.0096754643332677
AggReturn,2019-12-03 00:00:00,True,False,-0.0216024621759539
AggReturn,2019-12-03 00:00:00,True,True,-0.0096754643332677
AggReturn,2019-12-04 00:00:00,False,False,0.0231909683841415
AggReturn,2019-12-04 00:00:00,False,True,0.0105650570821633
AggReturn,2019-12-04 00:00:00,True,False,0.0610687022900763
AggReturn,2019-12-04 00:00:00,True,True,0.0105650570821633
AggReturn,2019-12-05 00:00:00,False,False,-0.0387626445237585
AggReturn,2019-12-05 00:00:00,False,True,-0.005613065327071
AggReturn,2019-12-05 00:00:00,True,False,-0.1382113821138211
AggReturn,2019-12-05 00:00:00,True,True,-0.005613065327071
AggReturn,2019-12-06 00:00:00,False,False,0.0342046645589524
AggReturn,2019-12-06 00:00:00,False,True,0.0122728860786032
AggReturn,2019-12-06 00:00:00,True,False,0.0999999999999999
AggReturn,2019-12-06 00:00:00,True,True,0.0122728860786032
AggReturn,2019-12-09 00:00:00,False,False,0.004026129981117
AggReturn,2019-12-09 00:00:00,False,True,-0.0025683346283519
AggReturn,2019-12-09 00:00:00,True,False,0.0238095238095238
AggReturn,2019-12-09 00:00:00,True,True,-0.0025683346283519
AggReturn,2019-12-10 00:00:00,False,False,0.0245766159256482
AggReturn,2019-12-10 00:00:00,False,True,0.0002484960309456
AggReturn,2019-12-10 00:00:00,True,False,0.097560975609756
AggReturn,2019-12-10 00:00:00,True,True,0.0002484960309456
AggReturn,2019-12-11 00:00:00,False,False,0.0282543923224131
AggReturn,2019-12-11 00:00:00,False,True,-0.0013665159424881
AggReturn,2019-12-11 00:00:00,True,False,0.1171171171171171
AggReturn,2019-12-11 00:00:00,True,True,-0.0013665159424881
AggReturn,2019-12-12 00:00:00,False,False,0.0187453782768397
AggReturn,2019-12-12 00:00:00,False,True,0.0011843138929292
AggReturn,2019-12-12 00:00:00,True,False,0.0714285714285714
AggReturn,2019-12-12 00:00:00,True,True,0.0011843138929292
AggReturn,2019-12-13 00:00:00,False,False,-0.0061210229547405
AggReturn,2019-12-13 00:00:00,False,True,-0.0118243676026577
AggReturn,2019-12-13 00:00:00,True,False,0.0109890109890109
AggReturn,2019-12-13 00:00:00,True,True,-0.0118243676026577
AggReturn,2019-12-16 00:00:00,False,False,0.0396801718342927
AggReturn,2019-12-16 00:00:00,False,True,0.0047587476309088
AggReturn,2019-12-16 00:00:00,True,False,0.1444444444444445
AggReturn,2019-12-16 00:00:00,True,True,0.0047587476309088
AggReturn,2019-12-17 00:00:00,False,False,0.0075448874025584
AggReturn,2019-12-17 00:00:00,False,True,0.0018347416449696
AggReturn,2019-12-17 00:00:00,True,False,0.0246753246753246
AggReturn,2019-12-17 00:00:00,True,True,0.0018347416449696
AggReturn,2019-12-18 00:00:00,False,False,-0.0127016609158354
AggReturn,2019-12-18 00:00:00,False,True,-0.0040638213010073
AggReturn,2019-12-18 00:00:00,True,False,-0.0386151797603195
AggReturn,2019-12-18 00:00:00,True,True,-0.0040638213010073
AggReturn,2019-12-19 00:00:00,False,False,-0.0336459324467894
AggReturn,2019-12-19 00:00:00,False,True,-0.0063997048008474
AggReturn,2019-12-19 00:00:00,True,False,-0.1153846153846154
AggReturn,2019-12-19 00:00:00,True,True,-0.0063997048008474
AggReturn,2019-12-20 00:00:00,False,False,-0.0091650514147564
AggReturn,2019-12-20 00:00:00,False,True,0.0092358701443094
AggReturn,2019-12-20 00:00:00,True,False,-0.064367816091954
AggReturn,2019-12-20 00:00:00,True,True,0.0092358701443094
AggReturn,2019-12-23 00:00:00,False,False,0.0133115405826341
AggReturn,2019-12-23 00:00:00,False,True,0.0083894695169463
AggReturn,2019-12-23 00:00:00,True,False,0.0280777537796976
AggReturn,2019-12-23 00:00:00,True,True,0.0083894695169463
AggReturn,2019-12-24 00:00:00,False,False,0.0114887132024091
AggReturn,2019-12-24 00:00:00,False,True,-0.0072743083227136
AggReturn,2019-12-24 00:00:00,True,False,0.0677777777777778
AggReturn,2019-12-24 00:00:00,True,True,-0.0072743083227136
AggReturn,2019-12-26 00:00:00,False,False,-0.0252167433887391
AggReturn,2019-12-26 00:00:00,False,True,0.0025318272496589
AggReturn,2019-12-26 00:00:00,True,False,-0.1084624553039332
AggReturn,2019-12-26 00:00:00,True,True,0.0025318272496589
AggReturn,2019-12-27 00:00:00,False,False,0.0047462881400068
AggReturn,2019-12-27 00:00:00,False,True,0.0063283841866758
AggReturn,2019-12-27 00:00:00,True,False,0.0
AggReturn,2019-12-27 00:00:00,True,True,0.0063283841866758
AggReturn,2019-12-30 00:00:00,False,False,0.0035054258026097
AggReturn,2019-12-30 00:00:00,False,True,-0.003928249467488
AggReturn,2019-12-30 00:00:00,True,False,0.0258064516129031
AggReturn,2019-12-30 00:00:00,True,True,-0.003928249467488
AggReturn,2019-12-31 00:00:00,False,False,-0.100408949824588
AggReturn,2019-12-31 00:00:00,False,True,-0.0036357741590534
AggReturn,2019-12-31 00:00:00,True,False,-0.390728476821192
AggReturn,2019-12-31 00:00:00,True,True,-0.0036357741590534
AggReturn,2020-01-02 00:00:00,False,False,0.0316295847212665
AggReturn,2020-01-02 00:00:00,False,True,-0.0001538690354363
AggReturn,2020-01-02 00:00:00,True,False,0.1269805491665956
AggReturn,2020-01-02 00:00:00,True,True,-0.0001538690354363
AggReturn,2020-01-03 00:00:00,False,False,-0.0003924627954402
AggReturn,2020-01-03 00:00:00,False,True,-0.0003924627954402
AggReturn,2020-01-03 00:00:00,True,False,0.0
AggReturn,2020-01-03 00:00:00,True,True,-0.0003924627954402
AggReturn,2020-01-06 00:00:00,False,False,-0.0158714395275111
AggReturn,2020-01-06 00:00:00,False,True,-0.0158714395275111
AggReturn,2020-01-06 00:00:00,True,False,0.0
AggReturn,2020-01-06 00:00:00,True,True,-0.0158714395275111
AggReturn,2020-01-07 00:00:00,False,False,0.0113756051157568
AggReturn,2020-01-07 00:00:00,False,True,0.0113756051157568
AggReturn,2020-01-07 00:00:00,True,False,0.0
AggReturn,2020-01-07 00:00:00,True,True,0.0113756051157568
AggReturn,2020-01-08 00:00:00,False,False,-0.0043525942702309
AggReturn,2020-01-08 00:00:00,False,True,-0.0043525942702309
AggReturn,2020-01-08 00:00:00,True,False,0.0
AggReturn,2020-01-08 00:00:00,True,True,-0.0043525942702309
AggReturn,2020-01-09 00:00:00,False,False,0.0027862765700129
AggReturn,2020-01-09 00:00:00,False,True,0.0027862765700129
AggReturn,2020-01-09 00:00:00,True,False,0.0
AggReturn,2020-01-09 00:00:00,True,True,0.0027862765700129
AggReturn,2020-01-10 00:00:00,False,False,0.0020317427212342
AggReturn,2020-01-10 00:00:00,False,True,0.0020317427212342
AggReturn,2020-01-10 00:00:00,True,False,0.0
AggReturn,2020-01-10 00:00:00,True,True,0.0020317427212342
AggReturn,2020-01-13 00:00:00,False,False,-0.0079872458138407
AggReturn,2020-01-13 00:00:00,False,True,-0.0079872458138407
AggReturn,2020-01-13 00:00:00,True,False,0.0
AggReturn,2020-01-13 00:00:00,True,True,-0.0079872458138407
AggReturn,2020-01-14 00:00:00,False,False,0.0029585431002333
AggReturn,2020-01-14 00:00:00,False,True,0.0029585431002333
AggReturn,2020-01-14 00:00:00,True,False,0.0
AggReturn,2020-01-14 00:00:00,True,True,0.0029585431002333
AggReturn,2020-01-15 00:00:00,False,False,-0.0085525001326484
AggReturn,2020-01-15 00:00:00,False,True,-0.0085525001326484
AggReturn,2020-01-15 00:00:00,True,False,0.0
AggReturn,2020-01-15 00:00:00,True,True,-0.0085525001326484
AggReturn,2020-01-16 00:00:00,False,False,0.0089083589096023
AggReturn,2020-01-16 00:00:00,False,True,0.0089083589096023
AggReturn,2020-01-16 00:00:00,True,False,0.0
AggReturn,2020-01-16 00:00:00,True,True,0.0089083589096023
AggReturn,2020-01-17 00:00:00,False,False,0.0099548838177366
AggReturn,2020-01-17 00:00:00,False,True,0.0099548838177366
AggReturn,2020-01-17 00:00:00,True,False,0.0
AggReturn,2020-01-17 00:00:00,True,True,0.0099548838177366
AggReturn,2020-01-21 00:00:00,False,False,0.0023724705866031
AggReturn,2020-01-21 00:00:00,False,True,0.0023724705866031
AggReturn,2020-01-21 00:00:00,True,False,0.0
AggReturn,2020-01-21 00:00:00,True,True,0.0023724705866031
AggReturn,2020-01-22 00:00:00,False,False,-0.006885869349577
AggReturn,2020-01-22 00:00:00,False,True,-0.006885869349577
AggReturn,2020-01-22 00:00:00,True,False,0.0
AggReturn,2020-01-22 00:00:00,True,True,-0.006885869349577
AggReturn,2020-01-23 00:00:00,False,False,-0.0052295981970851
AggReturn,2020-01-23 00:00:00,False,True,-0.0052295981970851
AggReturn,2020-01-23 00:00:00,True,False,0.0
AggReturn,2020-01-23 00:00:00,True,True,-0.0052295981970851
AggReturn,2020-01-24 00:00:00,False,False,-0.0017964284421999
AggReturn,2020-01-24 00:00:00,False,True,-0.0017964284421999
AggReturn,2020-01-24 00:00:00,True,False,0.0
AggReturn,2020-01-24 00:00:00,True,True,-0.0017964284421999
AggReturn,2020-01-27 00:00:00,False,False,-0.0181924643739631
AggReturn,2020-01-27 00:00:00,False,True,-0.0181924643739631
AggReturn,2020-01-27 00:00:00,True,False,0.0
AggReturn,2020-01-27 00:00:00,True,True,-0.0181924643739631
AggReturn,2020-01-28 00:00:00,False,False,-0.0038950769564649
AggReturn,2020-01-28 00:00:00,False,True,-0.0038950769564649
AggReturn,2020-01-28 00:00:00,True,False,0.0
AggReturn,2020-01-28 00:00:00,True,True,-0.0038950769564649
AggReturn,2020-01-29 00:00:00,False,False,-0.0001269848409081
AggReturn,2020-01-29 00:00:00,False,True,-0.0001269848409081
AggReturn,2020-01-29 00:00:00,True,False,0.0
AggReturn,2020-01-29 00:00:00,True,True,-0.0001269848409081
AggReturn,2020-01-30 00:00:00,False,False,-0.0173722303743194
AggReturn,2020-01-30 00:00:00,False,True,-0.0173722303743194
AggReturn,2020-01-30 00:00:00,True,False,0.0
AggReturn,2020-01-30 00:00:00,True,True,-0.0173722303743194
AggReturn,2020-01-31 00:00:00,False,False,0.0104365075360137
AggReturn,2020-01-31 00:00:00,False,True,0.0104365075360137
AggReturn,2020-01-31 00:00:00,True,False,0.0
AggReturn,2020-01-31 00:00:00,True,True,0.0104365075360137
AggReturn,2020-02-03 00:00:00,False,False,-0.0011981402594626
AggReturn,2020-02-03 00:00:00,False,True,-0.0011989669905899
AggReturn,2020-02-03 00:00:00,True,False,-3.929390456630793e-06
AggReturn,2020-02-03 00:00:00,True,True,-0.0011989669905899
AggReturn,2020-02-04 00:00:00,False,False,0.0094058564373896
AggReturn,2020-02-04 00:00:00,False,True,0.00031048038611
AggReturn,2020-02-04 00:00:00,True,False,0.0162273884758494
AggReturn,2020-02-04 00:00:00,True,True,0.00031048038611
AggReturn,2020-02-05 00:00:00,False,False,0.0020722024072522
AggReturn,2020-02-05 00:00:00,False,True,-9.288457311070614e-05
AggReturn,2020-02-05 00:00:00,True,False,0.0036960176425244
AggReturn,2020-02-05 00:00:00,True,True,-9.288457311070614e-05
AggReturn,2020-02-06 00:00:00,False,False,0.012643076552022
AggReturn,2020-02-06 00:00:00,False,True,0.0309408859576664
AggReturn,2020-02-06 00:00:00,True,False,-0.0010802805022113
AggReturn,2020-02-06 00:00:00,True,True,0.0309408859576664
AggReturn,2020-02-07 00:00:00,False,False,-0.0081004033332851
AggReturn,2020-02-07 00:00:00,False,True,-0.0060964932039714
AggReturn,2020-02-07 00:00:00,True,False,-0.0096033359302703
AggReturn,2020-02-07 00:00:00,True,True,-0.0060964932039714
AggReturn,2020-02-10 00:00:00,False,False,0.0018453529597304
AggReturn,2020-02-10 00:00:00,False,True,-0.024370581372328
AggReturn,2020-02-10 00:00:00,True,False,0.0215073037087743
AggReturn,2020-02-10 00:00:00,True,True,-0.024370581372328
AggReturn,2020-02-11 00:00:00,False,False,-0.0231520559440441
AggReturn,2020-02-11 00:00:00,False,True,-0.0234230153253957
AggReturn,2020-02-11 00:00:00,True,False,-0.0229488364080303
AggReturn,2020-02-11 00:00:00,True,True,-0.0234230153253957
AggReturn,2020-02-12 00:00:00,False,False,0.0116789837568403
AggReturn,2020-02-12 00:00:00,False,True,0.0226707539694303
AggReturn,2020-02-12 00:00:00,True,False,0.0034351560973978
AggReturn,2020-02-12 00:00:00,True,True,0.0226707539694303
AggReturn,2020-02-13 00:00:00,False,False,-0.0203833065226887
AggReturn,2020-02-13 00:00:00,False,True,-0.0197449063547084
AggReturn,2020-02-13 00:00:00,True,False,-0.020862106648674
AggReturn,2020-02-13 00:00:00,True,True,-0.0197449063547084
AggReturn,2020-02-14 00:00:00,False,False,0.0447892417961464
AggReturn,2020-02-14 00:00:00,False,True,0.026417173428858
AggReturn,2020-02-14 00:00:00,True,False,0.0585682930716127
AggReturn,2020-02-14 00:00:00,True,True,0.026417173428858
AggReturn,2020-02-18 00:00:00,False,False,-0.0048849695559726
AggReturn,2020-02-18 00:00:00,False,True,-0.0207120554269843
AggReturn,2020-02-18 00:00:00,True,False,0.0069853448472862
AggReturn,2020-02-18 00:00:00,True,True,-0.0207120554269843
AggReturn,2020-02-19 00:00:00,False,False,0.0067945625714399
AggReturn,2020-02-19 00:00:00,False,True,-0.0129541164864353
AggReturn,2020-02-19 00:00:00,True,False,0.0216060718648464
AggReturn,2020-02-19 00:00:00,True,True,-0.0129541164864353
AggReturn,2020-02-20 00:00:00,False,False,-0.017770004896062
AggReturn,2020-02-20 00:00:00,False,True,-0.019615970458723
AggReturn,2020-02-20 00:00:00,True,False,-0.0163855307240663
AggReturn,2020-02-20 00:00:00,True,True,-0.019615970458723
AggReturn,2020-02-21 00:00:00,False,False,-0.0042025282471428
AggReturn,2020-02-21 00:00:00,False,True,-0.0230677226889825
AggReturn,2020-02-21 00:00:00,True,False,0.0099463675842369
AggReturn,2020-02-21 00:00:00,True,True,-0.0230677226889825
AggReturn,2020-02-24 00:00:00,False,False,0.0014195418840283
AggReturn,2020-02-24 00:00:00,False,True,-0.0104524079297177
AggReturn,2020-02-24 00:00:00,True,False,0.010323504244338
AggReturn,2020-02-24 00:00:00,True,True,-0.0104524079297177
AggReturn,2020-02-25 00:00:00,False,False,-0.0165552499316707
AggReturn,2020-02-25 00:00:00,False,True,-0.0431513007951564
AggReturn,2020-02-25 00:00:00,True,False,0.0033917882159434
AggReturn,2020-02-25 00:00:00,True,True,-0.0431513007951564
AggReturn,2020-02-26 00:00:00,False,False,-0.0475605332713514
AggReturn,2020-02-26 00:00:00,False,True,-0.0533941701508136
AggReturn,2020-02-26 00:00:00,True,False,-0.0431853056117548
AggReturn,2020-02-26 00:00:00,True,True,-0.0533941701508136
AggReturn,2020-02-27 00:00:00,False,False,0.0419717162657909
AggReturn,2020-02-27 00:00:00,False,True,-0.0290629138982639
AggReturn,2020-02-27 00:00:00,True,False,0.0952476888888322
AggReturn,2020-02-27 00:00:00,True,True,-0.0290629138982639
AggReturn,2020-02-28 00:00:00,False,False,-0.07657181408242
AggReturn,2020-02-28 00:00:00,False,True,-0.0640798555767658
AggReturn,2020-02-28 00:00:00,True,False,-0.0859407829616607
AggReturn,2020-02-28 00:00:00,True,True,-0.0640798555767658
AggReturn,2020-03-02 00:00:00,False,False,-0.0521965272005902
AggReturn,2020-03-02 00:00:00,False,True,0.0718658827175252
AggReturn,2020-03-02 00:00:00,True,False,-0.1452433346391768
AggReturn,2020-03-02 00:00:00,True,True,0.0718658827175252
AggReturn,2020-03-03 00:00:00,False,False,0.0300656399486376
AggReturn,2020-03-03 00:00:00,False,True,0.0306542787895034
AggReturn,2020-03-03 00:00:00,True,False,0.0296303639840842
AggReturn,2020-03-03 00:00:00,True,True,0.0306542787895034
AggReturn,2020-03-04 00:00:00,False,False,-0.0322411731862959
AggReturn,2020-03-04 00:00:00,False,True,0.0
AggReturn,2020-03-04 00:00:00,True,False,-0.0322411731862959
AggReturn,2020-03-04 00:00:00,True,True,0.0
AggReturn,2020-03-05 00:00:00,False,False,0.0563137532927104
AggReturn,2020-03-05 00:00:00,False,True,0.0
AggReturn,2020-03-05 00:00:00,True,False,0.0563137532927104
AggReturn,2020-03-05 00:00:00,True,True,0.0
AggReturn,2020-03-06 00:00:00,False,False,0.0095252744405945
AggReturn,2020-03-06 00:00:00,False,True,0.0
AggReturn,2020-03-06 00:00:00,True,False,0.0095252744405945
AggReturn,2020-03-06 00:00:00,True,True,0.0
AggReturn,2020-03-09 00:00:00,False,False,-0.0843941105409677
AggReturn,2020-03-09 00:00:00,False,True,0.0
AggReturn,2020-03-09 00:00:00,True,False,-0.0843941105409677
AggReturn,2020-03-09 00:00:00,True,True,0.0
AggReturn,2020-03-10 00:00:00,False,False,-0.0265630935655236
AggReturn,2020-03-10 00:00:00,False,True,0.0
AggReturn,2020-03-10 00:00:00,True,False,-0.0265630935655236
AggReturn,2020-03-10 00:00:00,True,True,0.0
AggReturn,2020-03-11 00:00:00,False,False,0.0388143644867361
AggReturn,2020-03-11 00:00:00,False,True,0.0
AggReturn,2020-03-11 00:00:00,True,False,0.0388143644867361
AggReturn,2020-03-11 00:00:00,True,True,0.0
AggReturn,2020-03-12 00:00:00,False,False,0.0568968441058248
AggReturn,2020-03-12 00:00:00,False,True,0.0
AggReturn,2020-03-12 00:00:00,True,False,0.0568968441058248
AggReturn,2020-03-12 00:00:00,True,True,0.0
AggReturn,2020-03-13 00:00:00,False,False,-0.0040838410460852
AggReturn,2020-03-13 00:00:00,False,True,0.0
AggReturn,2020-03-13 00:00:00,True,False,-0.0040838410460852
AggReturn,2020-03-13 00:00:00,True,True,0.0
AggReturn,2020-03-16 00:00:00,False,False,0.0670165464190296
AggReturn,2020-03-16 00:00:00,False,True,0.0
AggReturn,2020-03-16 00:00:00,True,False,0.0670165464190296
AggReturn,2020-03-16 00:00:00,True,True,0.0
AggReturn,2020-03-17 00:00:00,False,False,-0.0919447408147773
AggReturn,2020-03-17 00:00:00,False,True,0.0
AggReturn,2020-03-17 00:00:00,True,False,-0.0919447408147773
AggReturn,2020-03-17 00:00:00,True,True,0.0
AggReturn,2020-03-18 00:00:00,False,False,0.0075459566974523
AggReturn,2020-03-18 00:00:00,False,True,0.0
AggReturn,2020-03-18 00:00:00,True,False,0.0075459566974523
AggReturn,2020-03-18 00:00:00,True,True,0.0
AggReturn,2020-03-19 00:00:00,False,False,-0.0079894813937793
AggReturn,2020-03-19 00:00:00,False,True,0.0
AggReturn,2020-03-19 00:00:00,True,False,-0.0079894813937793
AggReturn,2020-03-19 00:00:00,True,True,0.0
AggReturn,2020-03-20 00:00:00,False,False,0.0034493894311593
AggReturn,2020-03-20 00:00:00,False,True,0.0
AggReturn,2020-03-20 00:00:00,True,False,0.0034493894311593
AggReturn,2020-03-20 00:00:00,True,True,0.0
AggReturn,2020-03-23 00:00:00,False,False,0.0492163163772166
AggReturn,2020-03-23 00:00:00,False,True,0.0
AggReturn,2020-03-23 00:00:00,True,False,0.0492163163772166
AggReturn,2020-03-23 00:00:00,True,True,0.0
AggReturn,2020-03-24 00:00:00,False,False,-0.1096260258226629
AggReturn,2020-03-24 00:00:00,False,True,0.0
AggReturn,2020-03-24 00:00:00,True,False,-0.1096260258226629
AggReturn,2020-03-24 00:00:00,True,True,0.0
AggReturn,2020-03-25 00:00:00,False,False,-0.0572211515297518
AggReturn,2020-03-25 00:00:00,False,True,0.0
AggReturn,2020-03-25 00:00:00,True,False,-0.0572211515297518
AggReturn,2020-03-25 00:00:00,True,True,0.0
AggReturn,2020-03-26 00:00:00,False,False,0.0931990247292655
AggReturn,2020-03-26 00:00:00,False,True,0.0
AggReturn,2020-03-26 00:00:00,True,False,0.0931990247292655
AggReturn,2020-03-26 00:00:00,True,True,0.0
AggReturn,2020-03-27 00:00:00,False,False,0.0467440315490408
AggReturn,2020-03-27 00:00:00,False,True,0.0
AggReturn,2020-03-27 00:00:00,True,False,0.0467440315490408
AggReturn,2020-03-27 00:00:00,True,True,0.0
AggReturn,2020-03-30 00:00:00,False,False,0.0025355871886121
AggReturn,2020-03-30 00:00:00,False,True,0.0
AggReturn,2020-03-30 00:00:00,True,False,0.0025355871886121
AggReturn,2020-03-30 00:00:00,True,True,0.0
AggReturn,2020-03-31 00:00:00,False,False,-0.0379124609156271
AggReturn,2020-03-31 00:00:00,False,True,0.0
AggReturn,2020-03-31 00:00:00,True,False,-0.0379124609156271
AggReturn,2020-03-31 00:00:00,True,True,0.0
AggReturn,2020-04-01 00:00:00,False,False,0.0099125869896625
AggReturn,2020-04-01 00:00:00,False,True,-5.3391956151575815e-06
AggReturn,2020-04-01 00:00:00,True,False,0.0099156719439845
AggReturn,2020-04-01 00:00:00,True,True,-5.3391956151575815e-06
AggReturn,2020-04-02 00:00:00,False,False,0.0464776122298359
AggReturn,2020-04-02 00:00:00,False,True,-0.0332491215789135
AggReturn,2020-04-02 00:00:00,True,False,0.3653845474648338
AggReturn,2020-04-02 00:00:00,True,True,-0.0332491215789135
AggReturn,2020-04-03 00:00:00,False,False,0.0309493847028236
AggReturn,2020-04-03 00:00:00,False,True,0.0386867308785295
AggReturn,2020-04-03 00:00:00,True,False,0.0
AggReturn,2020-04-03 00:00:00,True,True,0.0386867308785295
AggReturn,2020-04-06 00:00:00,False,False,0.0170964480322457
AggReturn,2020-04-06 00:00:00,False,True,0.0084917482700577
AggReturn,2020-04-06 00:00:00,True,False,0.0515152470809975
AggReturn,2020-04-06 00:00:00,True,True,0.0084917482700577
AggReturn,2020-04-07 00:00:00,False,False,0.0420163351658768
AggReturn,2020-04-07 00:00:00,False,True,0.0421370120674442
AggReturn,2020-04-07 00:00:00,True,False,0.0415336275596072
AggReturn,2020-04-07 00:00:00,True,True,0.0421370120674442
AggReturn,2020-04-08 00:00:00,False,False,-0.0055347507515598
AggReturn,2020-04-08 00:00:00,False,True,0.0014149118989858
AggReturn,2020-04-08 00:00:00,True,False,-0.0333334013537423
AggReturn,2020-04-08 00:00:00,True,True,0.0014149118989858
AggReturn,2020-04-09 00:00:00,False,False,0.0207359632169901
AggReturn,2020-04-09 00:00:00,False,True,0.0210812347884025
AggReturn,2020-04-09 00:00:00,True,False,0.0193548769313406
AggReturn,2020-04-09 00:00:00,True,True,0.0210812347884025
AggReturn,2020-04-13 00:00:00,False,False,0.0023660018442021
AggReturn,2020-04-13 00:00:00,False,True,0.0037798723823596
AggReturn,2020-04-13 00:00:00,True,False,-0.0032894803084277
AggReturn,2020-04-13 00:00:00,True,True,0.0037798723823596
AggReturn,2020-04-14 00:00:00,False,False,-0.0369116337620387
AggReturn,2020-04-14 00:00:00,False,True,-0.0256476977935414
AggReturn,2020-04-14 00:00:00,True,False,-0.0819673776360276
AggReturn,2020-04-14 00:00:00,True,True,-0.0256476977935414
AggReturn,2020-04-15 00:00:00,False,False,0.0017480050015768
AggReturn,2020-04-15 00:00:00,False,True,-0.0091786511923665
AggReturn,2020-04-15 00:00:00,True,False,0.0454546297773506
