Field,StrategyOrDate,EWM_COM,Value
AggReturn,2019-06-11 00:00:00,None,-0.0112599319143934
AggReturn,2019-06-11 00:00:00,2,0.024162212518263
AggReturn,2019-06-11 00:00:00,4,0.0188717344910945
AggReturn,2019-06-11 00:00:00,8,0.0215612219662861
AggReturn,2019-06-12 00:00:00,None,0.0107377116453746
AggReturn,2019-06-12 00:00:00,2,0.0084025620651178
AggReturn,2019-06-12 00:00:00,4,0.0064150278883407
AggReturn,2019-06-12 00:00:00,8,0.010813760241579
AggReturn,2019-06-13 00:00:00,None,-0.0396394180689719
AggReturn,2019-06-13 00:00:00,2,0.001194251731966
AggReturn,2019-06-13 00:00:00,4,0.0014636460962092
AggReturn,2019-06-13 00:00:00,8,0.0015259402586308
AggReturn,2019-06-14 00:00:00,None,0.0257241982035361
AggReturn,2019-06-14 00:00:00,2,0.0078825026620945
AggReturn,2019-06-14 00:00:00,4,0.0036761860983049
AggReturn,2019-06-14 00:00:00,8,0.0085049709958705
AggReturn,2019-06-17 00:00:00,None,-0.0035973407972165
AggReturn,2019-06-17 00:00:00,2,0.008065652965769
AggReturn,2019-06-17 00:00:00,4,0.0064826209536914
AggReturn,2019-06-17 00:00:00,8,0.0092492193125309
AggReturn,2019-06-18 00:00:00,None,-0.014919861791024
AggReturn,2019-06-18 00:00:00,2,-0.0011194471404118
AggReturn,2019-06-18 00:00:00,4,0.0024795634079154
AggReturn,2019-06-18 00:00:00,8,0.0025802286265827
AggReturn,2019-06-19 00:00:00,None,0.0227907662557121
AggReturn,2019-06-19 00:00:00,2,0.0066717411206546
AggReturn,2019-06-19 00:00:00,4,0.0042001193254237
AggReturn,2019-06-19 00:00:00,8,0.0041207906066765
AggReturn,2019-06-20 00:00:00,None,0.0032285169484801
AggReturn,2019-06-20 00:00:00,2,0.0445121759322127
AggReturn,2019-06-20 00:00:00,4,0.0395777662537816
AggReturn,2019-06-20 00:00:00,8,0.0506587392198981
AggReturn,2019-06-21 00:00:00,None,-0.0308240241522451
AggReturn,2019-06-21 00:00:00,2,-0.0236661716422296
AggReturn,2019-06-21 00:00:00,4,-0.0203908248604479
AggReturn,2019-06-21 00:00:00,8,-0.0281515957437765
AggReturn,2019-06-24 00:00:00,None,-0.0123550756955543
AggReturn,2019-06-24 00:00:00,2,0.0281471709650618
AggReturn,2019-06-24 00:00:00,4,0.0233939552057747
AggReturn,2019-06-24 00:00:00,8,0.0312755853355486
AggReturn,2019-06-25 00:00:00,None,0.0001165623631932
AggReturn,2019-06-25 00:00:00,2,-0.0357909186202817
AggReturn,2019-06-25 00:00:00,4,-0.0328077049164716
AggReturn,2019-06-25 00:00:00,8,-0.0462880202554157
AggReturn,2019-06-26 00:00:00,None,5.24710180216147e-05
AggReturn,2019-06-26 00:00:00,2,0.0256957164194505
AggReturn,2019-06-26 00:00:00,4,0.0210748520188447
AggReturn,2019-06-26 00:00:00,8,0.0277145823622049
AggReturn,2019-06-27 00:00:00,None,0.0050531446860502
AggReturn,2019-06-27 00:00:00,2,0.0381783664023678
AggReturn,2019-06-27 00:00:00,4,0.0303005433494678
AggReturn,2019-06-27 00:00:00,8,0.0446894174056729
AggReturn,2019-06-28 00:00:00,None,0.0140740645000833
AggReturn,2019-06-28 00:00:00,2,0.0522046177438417
AggReturn,2019-06-28 00:00:00,4,0.0495407253541323
AggReturn,2019-06-28 00:00:00,8,0.0675937304716307
AggReturn,2019-07-01 00:00:00,None,0.0067755154297199
AggReturn,2019-07-01 00:00:00,2,0.0239742805181519
AggReturn,2019-07-01 00:00:00,4,0.0233621568869128
AggReturn,2019-07-01 00:00:00,8,0.0284594439203803
AggReturn,2019-07-02 00:00:00,None,-0.013676465656913
AggReturn,2019-07-02 00:00:00,2,-0.0073046701277025
AggReturn,2019-07-02 00:00:00,4,-0.0050591827545917
AggReturn,2019-07-02 00:00:00,8,-0.0048499092141453
AggReturn,2019-07-03 00:00:00,None,0.0026696193260911
AggReturn,2019-07-03 00:00:00,2,0.0088724244296399
AggReturn,2019-07-03 00:00:00,4,0.0059631877706623
AggReturn,2019-07-03 00:00:00,8,0.0506002814924316
AggReturn,2019-07-05 00:00:00,None,0.0043034126541542
AggReturn,2019-07-05 00:00:00,2,0.00619353919458
AggReturn,2019-07-05 00:00:00,4,0.0071486460171047
AggReturn,2019-07-05 00:00:00,8,0.0063356384265467
AggReturn,2019-07-08 00:00:00,None,-0.0028009335809616
AggReturn,2019-07-08 00:00:00,2,-0.1200565911711172
AggReturn,2019-07-08 00:00:00,4,-0.0939410192208858
AggReturn,2019-07-08 00:00:00,8,-0.0616924686359482
AggReturn,2019-07-09 00:00:00,None,0.0103583887916066
AggReturn,2019-07-09 00:00:00,2,-0.0171613075828345
AggReturn,2019-07-09 00:00:00,4,-0.010697715995636
AggReturn,2019-07-09 00:00:00,8,-0.0158384309644394
AggReturn,2019-07-10 00:00:00,None,0.0069813903758886
AggReturn,2019-07-10 00:00:00,2,0.0628096691269342
AggReturn,2019-07-10 00:00:00,4,0.0493663368159502
AggReturn,2019-07-10 00:00:00,8,-0.2374497304508177
AggReturn,2019-07-11 00:00:00,None,-0.0095727578906479
AggReturn,2019-07-11 00:00:00,2,0.0162582823257392
AggReturn,2019-07-11 00:00:00,4,0.0127356704072775
AggReturn,2019-07-11 00:00:00,8,0.0929468390938992
AggReturn,2019-07-12 00:00:00,None,-0.0067161620903041
AggReturn,2019-07-12 00:00:00,2,-0.0171104437516645
AggReturn,2019-07-12 00:00:00,4,-0.0137958096688937
AggReturn,2019-07-12 00:00:00,8,0.0162833460039294
AggReturn,2019-07-15 00:00:00,None,-0.0001732433695704
AggReturn,2019-07-15 00:00:00,2,0.0061902539575781
AggReturn,2019-07-15 00:00:00,4,0.0076131358364025
AggReturn,2019-07-15 00:00:00,8,-0.0381196496396488
AggReturn,2019-07-16 00:00:00,None,0.0045551444295181
AggReturn,2019-07-16 00:00:00,2,0.014405090258921
AggReturn,2019-07-16 00:00:00,4,0.0127707565572694
AggReturn,2019-07-16 00:00:00,8,0.029211858229987
AggReturn,2019-07-17 00:00:00,None,-0.0417380541711483
AggReturn,2019-07-17 00:00:00,2,-0.0747354983826559
AggReturn,2019-07-17 00:00:00,4,-0.0593481720025529
AggReturn,2019-07-17 00:00:00,8,0.0099796720195559
AggReturn,2019-07-18 00:00:00,None,0.0013017571984575
AggReturn,2019-07-18 00:00:00,2,0.0436241091468167
AggReturn,2019-07-18 00:00:00,4,0.0330238845530098
AggReturn,2019-07-18 00:00:00,8,0.0407028637899516
AggReturn,2019-07-19 00:00:00,None,0.0216496465082718
AggReturn,2019-07-19 00:00:00,2,0.0524031813129025
AggReturn,2019-07-19 00:00:00,4,0.0448060881441566
AggReturn,2019-07-19 00:00:00,8,0.0637746068036516
AggReturn,2019-07-22 00:00:00,None,0.0031123417709608
AggReturn,2019-07-22 00:00:00,2,0.0457681047122706
AggReturn,2019-07-22 00:00:00,4,0.0320103743600533
AggReturn,2019-07-22 00:00:00,8,0.0355978183062417
AggReturn,2019-07-23 00:00:00,None,-0.0789000867974333
AggReturn,2019-07-23 00:00:00,2,0.0080607218433264
AggReturn,2019-07-23 00:00:00,4,0.0063119416626827
AggReturn,2019-07-23 00:00:00,8,0.129735630618947
AggReturn,2019-07-24 00:00:00,None,0.0144938384750302
AggReturn,2019-07-24 00:00:00,2,0.0112796317326796
AggReturn,2019-07-24 00:00:00,4,0.0129111048499507
AggReturn,2019-07-24 00:00:00,8,0.0222662625600009
AggReturn,2019-07-25 00:00:00,None,0.0319510581184011
AggReturn,2019-07-25 00:00:00,2,0.0167197630953151
AggReturn,2019-07-25 00:00:00,4,0.0181805442040627
AggReturn,2019-07-25 00:00:00,8,0.0411974337527957
AggReturn,2019-07-26 00:00:00,None,-0.0079975178352011
AggReturn,2019-07-26 00:00:00,2,0.0202231901679545
AggReturn,2019-07-26 00:00:00,4,0.0172263582902248
AggReturn,2019-07-26 00:00:00,8,0.0234606967868706
AggReturn,2019-07-29 00:00:00,None,-0.0242231208101832
AggReturn,2019-07-29 00:00:00,2,0.0169174061393552
AggReturn,2019-07-29 00:00:00,4,0.0156313893044075
AggReturn,2019-07-29 00:00:00,8,0.0320789783591866
AggReturn,2019-07-30 00:00:00,None,0.0026137517780799
AggReturn,2019-07-30 00:00:00,2,0.0127148245573402
AggReturn,2019-07-30 00:00:00,4,0.0132411590669022
AggReturn,2019-07-30 00:00:00,8,0.0154256868048793
AggReturn,2019-07-31 00:00:00,None,-0.0139030774746048
AggReturn,2019-07-31 00:00:00,2,-0.0078887552286558
AggReturn,2019-07-31 00:00:00,4,-0.0059001476092194
AggReturn,2019-07-31 00:00:00,8,0.032978536525923
AggReturn,2019-08-01 00:00:00,None,0.0079377250452118
AggReturn,2019-08-01 00:00:00,2,-0.0151431181778563
AggReturn,2019-08-01 00:00:00,4,-0.0146275804682542
AggReturn,2019-08-01 00:00:00,8,0.0650136771534221
AggReturn,2019-08-02 00:00:00,None,0.0166750307074986
AggReturn,2019-08-02 00:00:00,2,0.024024325573472
AggReturn,2019-08-02 00:00:00,4,0.024024325573472
AggReturn,2019-08-02 00:00:00,8,0.024024325573472
AggReturn,2019-08-05 00:00:00,None,0.0023968462200905
AggReturn,2019-08-05 00:00:00,2,0.0017742182720582
AggReturn,2019-08-05 00:00:00,4,0.0017742182720582
AggReturn,2019-08-05 00:00:00,8,0.0017742182720582
AggReturn,2019-08-06 00:00:00,None,0.0103475693748764
AggReturn,2019-08-06 00:00:00,2,-0.004716385358331
AggReturn,2019-08-06 00:00:00,4,-0.004716385358331
AggReturn,2019-08-06 00:00:00,8,-0.004716385358331
AggReturn,2019-08-07 00:00:00,None,0.0162281599971974
AggReturn,2019-08-07 00:00:00,2,0.0175801623166323
AggReturn,2019-08-07 00:00:00,4,0.0175801623166323
AggReturn,2019-08-07 00:00:00,8,0.0175801623166323
AggReturn,2019-08-08 00:00:00,None,0.0032987779503594
AggReturn,2019-08-08 00:00:00,2,-0.0358792101280792
AggReturn,2019-08-08 00:00:00,4,-0.0358792101280792
AggReturn,2019-08-08 00:00:00,8,-0.0358792101280792
AggReturn,2019-08-09 00:00:00,None,0.0243456340841912
AggReturn,2019-08-09 00:00:00,2,0.034877875737071
AggReturn,2019-08-09 00:00:00,4,0.034877875737071
AggReturn,2019-08-09 00:00:00,8,0.034877875737071
AggReturn,2019-08-12 00:00:00,None,0.0057121440263749
AggReturn,2019-08-12 00:00:00,2,0.0112299560610955
AggReturn,2019-08-12 00:00:00,4,0.0112299560610955
AggReturn,2019-08-12 00:00:00,8,0.0112299560610955
AggReturn,2019-08-13 00:00:00,None,-0.0081351013210585
AggReturn,2019-08-13 00:00:00,2,0.0055092714322106
AggReturn,2019-08-13 00:00:00,4,0.0055092714322106
AggReturn,2019-08-13 00:00:00,8,0.0055092714322106
AggReturn,2019-08-14 00:00:00,None,0.0096405122569497
AggReturn,2019-08-14 00:00:00,2,0.0229636881371528
AggReturn,2019-08-14 00:00:00,4,0.0229636881371528
AggReturn,2019-08-14 00:00:00,8,0.0229636881371528
AggReturn,2019-08-15 00:00:00,None,-0.0137110125601144
AggReturn,2019-08-15 00:00:00,2,0.000442507715783
AggReturn,2019-08-15 00:00:00,4,0.000442507715783
AggReturn,2019-08-15 00:00:00,8,0.000442507715783
AggReturn,2019-08-16 00:00:00,None,-0.0068090447164688
AggReturn,2019-08-16 00:00:00,2,-0.0031788662411669
AggReturn,2019-08-16 00:00:00,4,-0.0031788662411669
AggReturn,2019-08-16 00:00:00,8,-0.0031788662411669
AggReturn,2019-08-19 00:00:00,None,-0.0066997597826444
AggReturn,2019-08-19 00:00:00,2,0.0260879689548297
AggReturn,2019-08-19 00:00:00,4,0.0260879689548297
AggReturn,2019-08-19 00:00:00,8,0.0260879689548297
AggReturn,2019-08-20 00:00:00,None,0.0026798599254543
AggReturn,2019-08-20 00:00:00,2,-0.0042186413336411
AggReturn,2019-08-20 00:00:00,4,-0.0042186413336411
AggReturn,2019-08-20 00:00:00,8,-0.0042186413336411
AggReturn,2019-08-21 00:00:00,None,0.0034049244237373
AggReturn,2019-08-21 00:00:00,2,0.0012156076795761
AggReturn,2019-08-21 00:00:00,4,0.0012156076795761
AggReturn,2019-08-21 00:00:00,8,0.0012156076795761
AggReturn,2019-08-22 00:00:00,None,0.0082478721791666
AggReturn,2019-08-22 00:00:00,2,-0.0931830823522046
AggReturn,2019-08-22 00:00:00,4,-0.0931830823522046
AggReturn,2019-08-22 00:00:00,8,-0.0931830823522046
AggReturn,2019-08-23 00:00:00,None,-0.0060862683805499
AggReturn,2019-08-23 00:00:00,2,0.0501418516116246
AggReturn,2019-08-23 00:00:00,4,0.0501418516116246
AggReturn,2019-08-23 00:00:00,8,0.0501418516116246
AggReturn,2019-08-26 00:00:00,None,0.0115947985403731
AggReturn,2019-08-26 00:00:00,2,0.0298793283529264
AggReturn,2019-08-26 00:00:00,4,0.0298793283529264
AggReturn,2019-08-26 00:00:00,8,0.0298793283529264
AggReturn,2019-08-27 00:00:00,None,0.0042644838077968
AggReturn,2019-08-27 00:00:00,2,0.0139737079575078
AggReturn,2019-08-27 00:00:00,4,0.0139737079575078
AggReturn,2019-08-27 00:00:00,8,0.0139737079575078
AggReturn,2019-08-28 00:00:00,None,6.106601042749071e-05
AggReturn,2019-08-28 00:00:00,2,0.020697475492117
AggReturn,2019-08-28 00:00:00,4,0.020697475492117
AggReturn,2019-08-28 00:00:00,8,0.020697475492117
AggReturn,2019-08-29 00:00:00,None,-0.0183191192078026
AggReturn,2019-08-29 00:00:00,2,-0.0216529391290531
AggReturn,2019-08-29 00:00:00,4,-0.0216529391290531
AggReturn,2019-08-29 00:00:00,8,-0.0216529391290531
AggReturn,2019-08-30 00:00:00,None,-0.0145226821142904
AggReturn,2019-08-30 00:00:00,2,0.0101681784534283
AggReturn,2019-08-30 00:00:00,4,0.0101681784534283
AggReturn,2019-08-30 00:00:00,8,0.0101681784534283
AggReturn,2019-09-03 00:00:00,None,0.0033863379402123
AggReturn,2019-09-03 00:00:00,2,-0.0384673187392889
AggReturn,2019-09-03 00:00:00,4,-0.0384673187392889
AggReturn,2019-09-03 00:00:00,8,-0.0384673187392889
AggReturn,2019-09-04 00:00:00,None,0.0050923911596876
AggReturn,2019-09-04 00:00:00,2,0.0226728658995284
AggReturn,2019-09-04 00:00:00,4,0.0226751850004528
AggReturn,2019-09-04 00:00:00,8,0.022675643191255
AggReturn,2019-09-05 00:00:00,None,0.0152576723336679
AggReturn,2019-09-05 00:00:00,2,0.010555152557387
AggReturn,2019-09-05 00:00:00,4,0.0134659108638288
AggReturn,2019-09-05 00:00:00,8,0.0137070242129284
AggReturn,2019-09-06 00:00:00,None,-0.0084454173657128
AggReturn,2019-09-06 00:00:00,2,0.0030093388734354
AggReturn,2019-09-06 00:00:00,4,0.0271414544603199
AggReturn,2019-09-06 00:00:00,8,0.0324785693961056
AggReturn,2019-09-09 00:00:00,None,0.0117975859733683
AggReturn,2019-09-09 00:00:00,2,-0.0062589133751499
AggReturn,2019-09-09 00:00:00,4,0.0008163642883629
AggReturn,2019-09-09 00:00:00,8,-0.0009332640491721
AggReturn,2019-09-10 00:00:00,None,-0.0057217848110295
AggReturn,2019-09-10 00:00:00,2,-0.0392936102578621
AggReturn,2019-09-10 00:00:00,4,-0.0210495032596314
AggReturn,2019-09-10 00:00:00,8,-0.022972456549834
AggReturn,2019-09-11 00:00:00,None,-0.020365842246229
AggReturn,2019-09-11 00:00:00,2,-0.0091131592806759
AggReturn,2019-09-11 00:00:00,4,-0.0095253627804579
AggReturn,2019-09-11 00:00:00,8,-0.0019168772854811
AggReturn,2019-09-12 00:00:00,None,0.0019807617933038
AggReturn,2019-09-12 00:00:00,2,0.0049401194459384
AggReturn,2019-09-12 00:00:00,4,0.0026607236386829
AggReturn,2019-09-12 00:00:00,8,0.0010444886335286
AggReturn,2019-09-13 00:00:00,None,-0.0018060045239785
AggReturn,2019-09-13 00:00:00,2,-0.0017765114780732
AggReturn,2019-09-13 00:00:00,4,0.0009405103717014
AggReturn,2019-09-13 00:00:00,8,0.0004952026417566
AggReturn,2019-09-16 00:00:00,None,-0.0148200160231925
AggReturn,2019-09-16 00:00:00,2,-0.0255804607138579
AggReturn,2019-09-16 00:00:00,4,-0.0119375495360089
AggReturn,2019-09-16 00:00:00,8,-0.0092314313905375
AggReturn,2019-09-17 00:00:00,None,0.000514308379694
AggReturn,2019-09-17 00:00:00,2,0.0043855031707045
AggReturn,2019-09-17 00:00:00,4,0.0027233361670303
AggReturn,2019-09-17 00:00:00,8,-0.0010564909468936
AggReturn,2019-09-18 00:00:00,None,0.0156216155068443
AggReturn,2019-09-18 00:00:00,2,0.0160342443433127
AggReturn,2019-09-18 00:00:00,4,-0.0057565184385616
AggReturn,2019-09-18 00:00:00,8,-0.0113056079961051
AggReturn,2019-09-19 00:00:00,None,0.0116197359494318
AggReturn,2019-09-19 00:00:00,2,0.0290181181494309
AggReturn,2019-09-19 00:00:00,4,0.0193328881252178
AggReturn,2019-09-19 00:00:00,8,0.0205449351359865
AggReturn,2019-09-20 00:00:00,None,-0.0080351537872949
AggReturn,2019-09-20 00:00:00,2,0.0066099041173387
AggReturn,2019-09-20 00:00:00,4,0.0115950561547711
AggReturn,2019-09-20 00:00:00,8,0.0134117901181673
AggReturn,2019-09-23 00:00:00,None,-0.0067887453234647
AggReturn,2019-09-23 00:00:00,2,0.0149408463114467
AggReturn,2019-09-23 00:00:00,4,0.0211713314995244
AggReturn,2019-09-23 00:00:00,8,0.0248754240331653
AggReturn,2019-09-24 00:00:00,None,0.0058787066119577
AggReturn,2019-09-24 00:00:00,2,0.0315196255069915
AggReturn,2019-09-24 00:00:00,4,0.0236034088147474
AggReturn,2019-09-24 00:00:00,8,0.0252209701013603
AggReturn,2019-09-25 00:00:00,None,-0.0063460606517659
AggReturn,2019-09-25 00:00:00,2,0.0156785178461725
AggReturn,2019-09-25 00:00:00,4,0.0026066224213359
AggReturn,2019-09-25 00:00:00,8,0.0074231372857486
AggReturn,2019-09-26 00:00:00,None,0.00785366895252
AggReturn,2019-09-26 00:00:00,2,0.0018878261138602
AggReturn,2019-09-26 00:00:00,4,0.0077992589256186
AggReturn,2019-09-26 00:00:00,8,0.0097949282934807
AggReturn,2019-09-27 00:00:00,None,0.0028052470795555
AggReturn,2019-09-27 00:00:00,2,0.0085967527481086
AggReturn,2019-09-27 00:00:00,4,0.0184632777777814
AggReturn,2019-09-27 00:00:00,8,0.0216867323318534
AggReturn,2019-09-30 00:00:00,None,0.001147820983967
AggReturn,2019-09-30 00:00:00,2,0.0137055795883462
AggReturn,2019-09-30 00:00:00,4,0.0103950791279631
AggReturn,2019-09-30 00:00:00,8,0.0116884822456993
AggReturn,2019-10-01 00:00:00,None,0.0158625464930922
AggReturn,2019-10-01 00:00:00,2,-0.0121237194012913
AggReturn,2019-10-01 00:00:00,4,-0.0080090894812823
AggReturn,2019-10-01 00:00:00,8,-0.014022877380143
AggReturn,2019-10-02 00:00:00,None,0.0061237998689056
AggReturn,2019-10-02 00:00:00,2,0.0097975511067696
AggReturn,2019-10-02 00:00:00,4,0.0065185024438403
AggReturn,2019-10-02 00:00:00,8,0.0008529190236674
AggReturn,2019-10-03 00:00:00,None,0.0045186938105561
AggReturn,2019-10-03 00:00:00,2,-0.0063389618621322
AggReturn,2019-10-03 00:00:00,4,-0.0028322671955189
AggReturn,2019-10-03 00:00:00,8,-0.0043903482396891
AggReturn,2019-10-04 00:00:00,None,-0.0118380123327002
AggReturn,2019-10-04 00:00:00,2,-0.0110021407377205
AggReturn,2019-10-04 00:00:00,4,-0.0138425764442479
AggReturn,2019-10-04 00:00:00,8,-0.009057522541997
AggReturn,2019-10-07 00:00:00,None,0.0132627632040993
AggReturn,2019-10-07 00:00:00,2,0.0206258892255008
AggReturn,2019-10-07 00:00:00,4,0.0265194361444609
AggReturn,2019-10-07 00:00:00,8,0.0245832076384397
AggReturn,2019-10-08 00:00:00,None,0.003540622333376
AggReturn,2019-10-08 00:00:00,2,0.0030359378533205
AggReturn,2019-10-08 00:00:00,4,0.008974389540056
AggReturn,2019-10-08 00:00:00,8,0.0040642362596035
AggReturn,2019-10-09 00:00:00,None,-0.0121858115015038
AggReturn,2019-10-09 00:00:00,2,-0.0098163056808166
AggReturn,2019-10-09 00:00:00,4,-0.0112135441680868
AggReturn,2019-10-09 00:00:00,8,-0.0091546830295961
AggReturn,2019-10-10 00:00:00,None,0.013327987368097
AggReturn,2019-10-10 00:00:00,2,0.0163459763395997
AggReturn,2019-10-10 00:00:00,4,0.0295555884841676
AggReturn,2019-10-10 00:00:00,8,0.0277224045000514
AggReturn,2019-10-11 00:00:00,None,-0.0051395019593949
AggReturn,2019-10-11 00:00:00,2,-0.0045684273459675
AggReturn,2019-10-11 00:00:00,4,0.0006863304405505
AggReturn,2019-10-11 00:00:00,8,0.0025890318907203
AggReturn,2019-10-14 00:00:00,None,-0.0006719742565015
AggReturn,2019-10-14 00:00:00,2,0.0047186017050363
AggReturn,2019-10-14 00:00:00,4,0.0129618850849104
AggReturn,2019-10-14 00:00:00,8,0.0107136620841187
AggReturn,2019-10-15 00:00:00,None,-0.0020711295836978
AggReturn,2019-10-15 00:00:00,2,-0.025427138188775
AggReturn,2019-10-15 00:00:00,4,-0.0201116518348276
AggReturn,2019-10-15 00:00:00,8,-0.01924386340236
AggReturn,2019-10-16 00:00:00,None,-0.0265543567580004
AggReturn,2019-10-16 00:00:00,2,0.0219404726448272
AggReturn,2019-10-16 00:00:00,4,0.026970546083861
AggReturn,2019-10-16 00:00:00,8,0.0240798968168415
AggReturn,2019-10-17 00:00:00,None,-0.0054490376211637
AggReturn,2019-10-17 00:00:00,2,-0.002346509669321
AggReturn,2019-10-17 00:00:00,4,-0.0047965788949567
AggReturn,2019-10-17 00:00:00,8,-0.0031316793331145
AggReturn,2019-10-18 00:00:00,None,0.0140743937057164
AggReturn,2019-10-18 00:00:00,2,0.0144511283852314
AggReturn,2019-10-18 00:00:00,4,0.0202368587620792
AggReturn,2019-10-18 00:00:00,8,0.0185629422858948
AggReturn,2019-10-21 00:00:00,None,0.0006244067041893
AggReturn,2019-10-21 00:00:00,2,0.0012203887059964
AggReturn,2019-10-21 00:00:00,4,-0.0069803106855622
AggReturn,2019-10-21 00:00:00,8,-0.0020842392224044
AggReturn,2019-10-22 00:00:00,None,-0.0022027276512731
AggReturn,2019-10-22 00:00:00,2,-0.028435372008863
AggReturn,2019-10-22 00:00:00,4,-0.0271819156136243
AggReturn,2019-10-22 00:00:00,8,-0.0217179844515111
AggReturn,2019-10-23 00:00:00,None,-0.0026046107665439
AggReturn,2019-10-23 00:00:00,2,-0.0029587472634722
AggReturn,2019-10-23 00:00:00,4,-0.0071745538576563
AggReturn,2019-10-23 00:00:00,8,-0.0164542802325281
AggReturn,2019-10-24 00:00:00,None,-0.0032654490322075
AggReturn,2019-10-24 00:00:00,2,0.0066171972202821
AggReturn,2019-10-24 00:00:00,4,0.0068911298953858
AggReturn,2019-10-24 00:00:00,8,0.0027728942568975
AggReturn,2019-10-25 00:00:00,None,0.0163903833710676
AggReturn,2019-10-25 00:00:00,2,0.0214042356688695
AggReturn,2019-10-25 00:00:00,4,0.02160378883572
AggReturn,2019-10-25 00:00:00,8,0.0206740553416503
AggReturn,2019-10-28 00:00:00,None,-0.0084102277966044
AggReturn,2019-10-28 00:00:00,2,0.0026936064159116
AggReturn,2019-10-28 00:00:00,4,0.0050224633281966
AggReturn,2019-10-28 00:00:00,8,0.0025458518350163
AggReturn,2019-10-29 00:00:00,None,-0.0033698090340979
AggReturn,2019-10-29 00:00:00,2,0.0188110340600497
AggReturn,2019-10-29 00:00:00,4,0.0192130199999387
AggReturn,2019-10-29 00:00:00,8,0.0123163618669573
AggReturn,2019-10-30 00:00:00,None,0.005882250964219
AggReturn,2019-10-30 00:00:00,2,0.0044621020384104
AggReturn,2019-10-30 00:00:00,4,0.0036956830866714
AggReturn,2019-10-30 00:00:00,8,0.0012458223177532
AggReturn,2019-10-31 00:00:00,None,0.0003030968077254
AggReturn,2019-10-31 00:00:00,2,-0.0092963555340488
AggReturn,2019-10-31 00:00:00,4,-0.0122281268682108
AggReturn,2019-10-31 00:00:00,8,-0.0096971455616713
AggReturn,2019-11-01 00:00:00,None,0.0046790251311999
AggReturn,2019-11-01 00:00:00,2,0.0053283467564879
AggReturn,2019-11-01 00:00:00,4,0.0082013420985234
AggReturn,2019-11-01 00:00:00,8,0.0090522383624203
AggReturn,2019-11-04 00:00:00,None,-0.0129353983661805
AggReturn,2019-11-04 00:00:00,2,-0.0198324775284845
AggReturn,2019-11-04 00:00:00,4,-0.0048078036723676
AggReturn,2019-11-04 00:00:00,8,-0.0079753718969662
AggReturn,2019-11-05 00:00:00,None,0.000656810019623
AggReturn,2019-11-05 00:00:00,2,-0.0082988400059353
AggReturn,2019-11-05 00:00:00,4,-0.0064103458740637
AggReturn,2019-11-05 00:00:00,8,-0.0161893969827334
AggReturn,2019-11-06 00:00:00,None,-0.0038999360868954
AggReturn,2019-11-06 00:00:00,2,-0.0119571009246735
AggReturn,2019-11-06 00:00:00,4,-0.0018295950814882
AggReturn,2019-11-06 00:00:00,8,-0.0011643124278874
AggReturn,2019-11-07 00:00:00,None,0.0049140264835586
AggReturn,2019-11-07 00:00:00,2,-0.0003218973126543
AggReturn,2019-11-07 00:00:00,4,0.0050613929394303
AggReturn,2019-11-07 00:00:00,8,0.0041025175298731
AggReturn,2019-11-08 00:00:00,None,0.0016211941041387
AggReturn,2019-11-08 00:00:00,2,-0.0093495441064523
AggReturn,2019-11-08 00:00:00,4,0.018930173207634
AggReturn,2019-11-08 00:00:00,8,0.0162853952150947
AggReturn,2019-11-11 00:00:00,None,0.0033378540364749
AggReturn,2019-11-11 00:00:00,2,-0.0105040010105916
AggReturn,2019-11-11 00:00:00,4,0.008621764755575
AggReturn,2019-11-11 00:00:00,8,0.0080755809033959
AggReturn,2019-11-12 00:00:00,None,0.0044808360770535
AggReturn,2019-11-12 00:00:00,2,-0.0073444971287805
AggReturn,2019-11-12 00:00:00,4,0.0069487344097095
AggReturn,2019-11-12 00:00:00,8,0.0073036082994286
AggReturn,2019-11-13 00:00:00,None,0.0038424467261135
AggReturn,2019-11-13 00:00:00,2,0.0039186893641222
AggReturn,2019-11-13 00:00:00,4,0.0262469215819582
AggReturn,2019-11-13 00:00:00,8,0.0274406063007747
AggReturn,2019-11-14 00:00:00,None,-0.009222430797391
AggReturn,2019-11-14 00:00:00,2,-0.0098249029249311
AggReturn,2019-11-14 00:00:00,4,-0.0282277366697186
AggReturn,2019-11-14 00:00:00,8,-0.0292478732406393
AggReturn,2019-11-15 00:00:00,None,-0.0082725571774601
AggReturn,2019-11-15 00:00:00,2,0.0305655939910033
AggReturn,2019-11-15 00:00:00,4,0.0374070973414479
AggReturn,2019-11-15 00:00:00,8,0.0337182972822051
AggReturn,2019-11-18 00:00:00,None,-0.011528601237057
AggReturn,2019-11-18 00:00:00,2,-0.0068542193611758
AggReturn,2019-11-18 00:00:00,4,-0.0191762936621564
AggReturn,2019-11-18 00:00:00,8,-0.0205105042034056
AggReturn,2019-11-19 00:00:00,None,0.0128032623168613
AggReturn,2019-11-19 00:00:00,2,0.0009339354396382
AggReturn,2019-11-19 00:00:00,4,-0.0133753738010624
AggReturn,2019-11-19 00:00:00,8,-0.0125510172366285
AggReturn,2019-11-20 00:00:00,None,-0.0026305385192428
AggReturn,2019-11-20 00:00:00,2,-0.0095342655812077
AggReturn,2019-11-20 00:00:00,4,0.0106228115511413
AggReturn,2019-11-20 00:00:00,8,0.0157597238355343
AggReturn,2019-11-21 00:00:00,None,-0.0088264080440612
AggReturn,2019-11-21 00:00:00,2,-0.0064827516152188
