Field,StrategyOrDate,MOMENTUM_WINDOW,VOLATILITY_WINDOW,Value
AggReturn,2020-11-12 00:00:00,100,80,-0.0031476906265054
AggReturn,2020-11-12 00:00:00,200,40,0.0043021153037963
AggReturn,2020-11-12 00:00:00,200,80,0.0043021153037963
AggReturn,2020-11-13 00:00:00,100,40,-0.0183314251540706
AggReturn,2020-11-13 00:00:00,100,80,-0.0183314251540706
AggReturn,2020-11-13 00:00:00,200,40,-0.0105958789725595
AggReturn,2020-11-13 00:00:00,200,80,-0.0105958789725595
AggReturn,2020-11-16 00:00:00,100,40,-0.0166303189144757
AggReturn,2020-11-16 00:00:00,100,80,-0.0166303189144757
AggReturn,2020-11-16 00:00:00,200,40,-0.0302741227925017
AggReturn,2020-11-16 00:00:00,200,80,-0.0302741227925017
AggReturn,2020-11-17 00:00:00,100,40,0.0038648608541288
AggReturn,2020-11-17 00:00:00,100,80,0.0038648608541288
AggReturn,2020-11-17 00:00:00,200,40,0.0074606063866859
AggReturn,2020-11-17 00:00:00,200,80,0.0074606063866859
AggReturn,2020-11-18 00:00:00,100,40,-0.0126789211285396
AggReturn,2020-11-18 00:00:00,100,80,-0.0126789211285396
AggReturn,2020-11-18 00:00:00,200,40,-0.0175700467034364
AggReturn,2020-11-18 00:00:00,200,80,-0.0175700467034364
AggReturn,2020-11-19 00:00:00,100,40,0.0113594574890039
AggReturn,2020-11-19 00:00:00,100,80,0.0113594574890039
AggReturn,2020-11-19 00:00:00,200,40,-0.0063287257404748
AggReturn,2020-11-19 00:00:00,200,80,-0.0063287257404748
AggReturn,2020-11-20 00:00:00,100,40,0.0037867219682513
AggReturn,2020-11-20 00:00:00,100,80,0.0037867219682513
AggReturn,2020-11-20 00:00:00,200,40,0.0038311821663625
AggReturn,2020-11-20 00:00:00,200,80,0.0038311821663625
AggReturn,2020-11-23 00:00:00,100,40,-0.0017044806074256
AggReturn,2020-11-23 00:00:00,100,80,-0.0017044806074256
AggReturn,2020-11-23 00:00:00,200,40,0.003166068689453
AggReturn,2020-11-23 00:00:00,200,80,0.003166068689453
AggReturn,2020-11-24 00:00:00,100,40,0.0008745814658614
AggReturn,2020-11-24 00:00:00,100,80,0.0008745814658614
AggReturn,2020-11-24 00:00:00,200,40,0.001393490760108
AggReturn,2020-11-24 00:00:00,200,80,0.001393490760108
AggReturn,2020-11-25 00:00:00,100,40,-0.0120926598152592
AggReturn,2020-11-25 00:00:00,100,80,-0.0120926598152592
AggReturn,2020-11-25 00:00:00,200,40,-0.0133817466519533
AggReturn,2020-11-25 00:00:00,200,80,-0.0133817466519533
AggReturn,2020-11-27 00:00:00,100,40,-0.0063155987228781
AggReturn,2020-11-27 00:00:00,100,80,-0.0063155987228781
AggReturn,2020-11-27 00:00:00,200,40,0.0007412297538414
AggReturn,2020-11-27 00:00:00,200,80,0.0007412297538414
AggReturn,2020-11-30 00:00:00,100,40,-0.0115132510888
AggReturn,2020-11-30 00:00:00,100,80,-0.0115132510888
AggReturn,2020-11-30 00:00:00,200,40,0.0034177377028176
AggReturn,2020-11-30 00:00:00,200,80,0.0034177377028176
AggReturn,2020-12-01 00:00:00,100,40,-0.0057892560093146
AggReturn,2020-12-01 00:00:00,100,80,-0.0057892560093146
AggReturn,2020-12-01 00:00:00,200,40,-0.0162311549870556
AggReturn,2020-12-01 00:00:00,200,80,-0.0162300094428913
AggReturn,2020-12-02 00:00:00,100,40,-0.0075328030236953
AggReturn,2020-12-02 00:00:00,100,80,-0.0075328030236953
AggReturn,2020-12-02 00:00:00,200,40,0.0020078622401
AggReturn,2020-12-02 00:00:00,200,80,0.0023787221574074
AggReturn,2020-12-03 00:00:00,100,40,0.0069963453262376
AggReturn,2020-12-03 00:00:00,100,80,0.0069963453262376
AggReturn,2020-12-03 00:00:00,200,40,0.0062719143351724
AggReturn,2020-12-03 00:00:00,200,80,0.009826677754776
AggReturn,2020-12-04 00:00:00,100,40,0.0068059479808838
AggReturn,2020-12-04 00:00:00,100,80,0.0068059479808838
AggReturn,2020-12-04 00:00:00,200,40,-0.0084491965494902
AggReturn,2020-12-04 00:00:00,200,80,-0.0078884327179916
AggReturn,2020-12-07 00:00:00,100,40,-0.0038577452738768
AggReturn,2020-12-07 00:00:00,100,80,-0.0038577452738768
AggReturn,2020-12-07 00:00:00,200,40,0.0004478896472943
AggReturn,2020-12-07 00:00:00,200,80,0.0021323958383481
AggReturn,2020-12-08 00:00:00,100,40,9.732879867638268e-05
AggReturn,2020-12-08 00:00:00,100,80,9.732879867638268e-05
AggReturn,2020-12-08 00:00:00,200,40,0.0063570517774128
AggReturn,2020-12-08 00:00:00,200,80,0.0062447685316507
AggReturn,2020-12-09 00:00:00,100,40,0.0131089604431988
AggReturn,2020-12-09 00:00:00,100,80,0.0131089604431988
AggReturn,2020-12-09 00:00:00,200,40,0.0056908962073922
AggReturn,2020-12-09 00:00:00,200,80,0.008582408782204
AggReturn,2020-12-10 00:00:00,100,40,-0.009715442796699
AggReturn,2020-12-10 00:00:00,100,80,-0.009715442796699
AggReturn,2020-12-10 00:00:00,200,40,-0.0096528602096215
AggReturn,2020-12-10 00:00:00,200,80,-0.0159253679486016
AggReturn,2020-12-11 00:00:00,100,40,0.0121327624289535
AggReturn,2020-12-11 00:00:00,100,80,0.0121327624289535
AggReturn,2020-12-11 00:00:00,200,40,0.0062105012947304
AggReturn,2020-12-11 00:00:00,200,80,0.0068007066675048
AggReturn,2020-12-14 00:00:00,100,40,0.0027133729168111
AggReturn,2020-12-14 00:00:00,100,80,0.0027133729168111
AggReturn,2020-12-14 00:00:00,200,40,-0.0021950316190891
AggReturn,2020-12-14 00:00:00,200,80,-0.0014615341729345
AggReturn,2020-12-15 00:00:00,100,40,-0.0090287134930205
AggReturn,2020-12-15 00:00:00,100,80,-0.0090287134930205
AggReturn,2020-12-15 00:00:00,200,40,0.0066651429445262
AggReturn,2020-12-15 00:00:00,200,80,0.0067583837797046
AggReturn,2020-12-16 00:00:00,100,40,0.0091481647408539
AggReturn,2020-12-16 00:00:00,100,80,0.0091481647408539
AggReturn,2020-12-16 00:00:00,200,40,-0.0002431011054769
AggReturn,2020-12-16 00:00:00,200,80,0.0040983324049732
AggReturn,2020-12-17 00:00:00,100,40,-0.0042058193276188
AggReturn,2020-12-17 00:00:00,100,80,-0.0042058193276188
AggReturn,2020-12-17 00:00:00,200,40,-0.0023700800201065
AggReturn,2020-12-17 00:00:00,200,80,-0.0044728361554885
AggReturn,2020-12-18 00:00:00,100,40,0.002802941248347
AggReturn,2020-12-18 00:00:00,100,80,0.002802941248347
AggReturn,2020-12-18 00:00:00,200,40,0.0055922588286742
AggReturn,2020-12-18 00:00:00,200,80,0.0088243876232213
AggReturn,2020-12-21 00:00:00,100,40,-0.0015220346773181
AggReturn,2020-12-21 00:00:00,100,80,-0.0015220346773181
AggReturn,2020-12-21 00:00:00,200,40,0.0047379642060024
AggReturn,2020-12-21 00:00:00,200,80,0.0027202897263682
AggReturn,2020-12-22 00:00:00,100,40,0.0029962096525142
AggReturn,2020-12-22 00:00:00,100,80,0.0029962096525142
AggReturn,2020-12-22 00:00:00,200,40,0.0079933299274118
AggReturn,2020-12-22 00:00:00,200,80,0.0082986825111439
AggReturn,2020-12-23 00:00:00,100,40,0.0053522057803701
AggReturn,2020-12-23 00:00:00,100,80,0.0053522057803701
AggReturn,2020-12-23 00:00:00,200,40,0.0021712572278244
AggReturn,2020-12-23 00:00:00,200,80,0.0016689384813417
AggReturn,2020-12-24 00:00:00,100,40,-0.0090761415631351
AggReturn,2020-12-24 00:00:00,100,80,-0.0090761415631351
AggReturn,2020-12-24 00:00:00,200,40,-0.007843198770075
AggReturn,2020-12-24 00:00:00,200,80,-0.0075978257852365
AggReturn,2020-12-28 00:00:00,100,40,0.0146813164388482
AggReturn,2020-12-28 00:00:00,100,80,0.0146813164388482
AggReturn,2020-12-28 00:00:00,200,40,0.0040613050855983
AggReturn,2020-12-28 00:00:00,200,80,0.0072402108871782
AggReturn,2020-12-29 00:00:00,100,40,0.0002419605912546
AggReturn,2020-12-29 00:00:00,100,80,0.0002419605912546
AggReturn,2020-12-29 00:00:00,200,40,-0.0007687180001474
AggReturn,2020-12-29 00:00:00,200,80,-0.0006296748021998
AggReturn,2020-12-30 00:00:00,100,40,-0.0010442969193931
AggReturn,2020-12-30 00:00:00,100,80,-0.0010442969193931
AggReturn,2020-12-30 00:00:00,200,40,0.0010594105656604
AggReturn,2020-12-30 00:00:00,200,80,-0.0001240561584167
AggReturn,2020-12-31 00:00:00,100,40,0.0085172934559855
AggReturn,2020-12-31 00:00:00,100,80,0.0085172934559855
AggReturn,2020-12-31 00:00:00,200,40,-0.0062627806410805
AggReturn,2020-12-31 00:00:00,200,80,-0.0072911815334318
AggReturn,2021-01-04 00:00:00,100,40,-0.0025964023088554
AggReturn,2021-01-04 00:00:00,100,80,-0.0025960921755494
AggReturn,2021-01-04 00:00:00,200,40,-0.0035141373609421
AggReturn,2021-01-04 00:00:00,200,80,-0.0017164838347352
AggReturn,2021-01-05 00:00:00,100,40,-0.022049126400267
AggReturn,2021-01-05 00:00:00,100,80,-0.0320680066161771
AggReturn,2021-01-05 00:00:00,200,40,-0.0220309337964971
AggReturn,2021-01-05 00:00:00,200,80,-0.0250487620606127
AggReturn,2021-01-06 00:00:00,100,40,-0.0335943072616281
AggReturn,2021-01-06 00:00:00,100,80,-0.0313926761814374
AggReturn,2021-01-06 00:00:00,200,40,-0.042289419134014
AggReturn,2021-01-06 00:00:00,200,80,-0.0379190561736715
AggReturn,2021-01-07 00:00:00,100,40,-0.0104930367435259
AggReturn,2021-01-07 00:00:00,100,80,-0.0036742787160021
AggReturn,2021-01-07 00:00:00,200,40,-0.0100649337248194
AggReturn,2021-01-07 00:00:00,200,80,-0.0065710649690592
AggReturn,2021-01-08 00:00:00,100,40,0.0153817463741885
AggReturn,2021-01-08 00:00:00,100,80,0.0077941414524531
AggReturn,2021-01-08 00:00:00,200,40,0.012827801721385
AggReturn,2021-01-08 00:00:00,200,80,0.0102012682755052
AggReturn,2021-01-11 00:00:00,100,40,0.004167288343736
AggReturn,2021-01-11 00:00:00,100,80,0.0033798178330011
AggReturn,2021-01-11 00:00:00,200,40,-0.0056981813425643
AggReturn,2021-01-11 00:00:00,200,80,-0.003064504167964
AggReturn,2021-01-12 00:00:00,100,40,-0.0255405065751204
AggReturn,2021-01-12 00:00:00,100,80,-0.0266882562281953
AggReturn,2021-01-12 00:00:00,200,40,-0.0505090019847095
AggReturn,2021-01-12 00:00:00,200,80,-0.049713245414531
AggReturn,2021-01-13 00:00:00,100,40,-0.0021389966969022
AggReturn,2021-01-13 00:00:00,100,80,-0.0096649713825504
AggReturn,2021-01-13 00:00:00,200,40,-0.019667214939547
AggReturn,2021-01-13 00:00:00,200,80,-0.0250352349371621
AggReturn,2021-01-14 00:00:00,100,40,0.0160237789249208
AggReturn,2021-01-14 00:00:00,100,80,0.0144870969740591
AggReturn,2021-01-14 00:00:00,200,40,0.0324231388867338
AggReturn,2021-01-14 00:00:00,200,80,0.0274910531642127
AggReturn,2021-01-15 00:00:00,100,40,-0.0052050830825103
AggReturn,2021-01-15 00:00:00,100,80,-0.0001798245376245
AggReturn,2021-01-15 00:00:00,200,40,-0.0109249163090663
AggReturn,2021-01-15 00:00:00,200,80,-0.0061440144029188
AggReturn,2021-01-19 00:00:00,100,40,0.0006732595061327
AggReturn,2021-01-19 00:00:00,100,80,-0.0064158968032266
AggReturn,2021-01-19 00:00:00,200,40,-0.0065216752264103
AggReturn,2021-01-19 00:00:00,200,80,-0.0052721897109089
AggReturn,2021-01-20 00:00:00,100,40,-0.018317811904732
AggReturn,2021-01-20 00:00:00,100,80,-0.0188668800420086
AggReturn,2021-01-20 00:00:00,200,40,-0.0274763210012625
AggReturn,2021-01-20 00:00:00,200,80,-0.0328076788195076
AggReturn,2021-01-21 00:00:00,100,40,-0.0193808401370586
AggReturn,2021-01-21 00:00:00,100,80,-0.0236987332454138
AggReturn,2021-01-21 00:00:00,200,40,-0.0383913591126922
AggReturn,2021-01-21 00:00:00,200,80,-0.0323344852580889
AggReturn,2021-01-22 00:00:00,100,40,0.0108252746885554
AggReturn,2021-01-22 00:00:00,100,80,0.0067452238825161
AggReturn,2021-01-22 00:00:00,200,40,0.018842518564769
AggReturn,2021-01-22 00:00:00,200,80,0.0137424425086763
AggReturn,2021-01-25 00:00:00,100,40,-0.0093932698814962
AggReturn,2021-01-25 00:00:00,100,80,-0.0137231691418476
AggReturn,2021-01-25 00:00:00,200,40,-0.0221987229584729
AggReturn,2021-01-25 00:00:00,200,80,-0.0232558796692872
AggReturn,2021-01-26 00:00:00,100,40,-0.0163165857934256
AggReturn,2021-01-26 00:00:00,100,80,-0.0184279344176928
AggReturn,2021-01-26 00:00:00,200,40,-0.0073746223930778
AggReturn,2021-01-26 00:00:00,200,80,-0.0085928361875075
AggReturn,2021-01-27 00:00:00,100,40,0.0077953516506365
AggReturn,2021-01-27 00:00:00,100,80,0.0047764558183355
AggReturn,2021-01-27 00:00:00,200,40,0.0169394773698803
AggReturn,2021-01-27 00:00:00,200,80,0.0148786778837171
AggReturn,2021-01-28 00:00:00,100,40,0.0036344145563377
AggReturn,2021-01-28 00:00:00,100,80,0.00774513679314
AggReturn,2021-01-28 00:00:00,200,40,0.017101754599558
AggReturn,2021-01-28 00:00:00,200,80,0.0137044883094436
AggReturn,2021-01-29 00:00:00,100,40,0.0173428125676312
AggReturn,2021-01-29 00:00:00,100,80,0.021754254610282
AggReturn,2021-01-29 00:00:00,200,40,0.019769719801227
AggReturn,2021-01-29 00:00:00,200,80,0.0190480443045769
AggReturn,2021-02-01 00:00:00,100,40,0.0055042197556834
AggReturn,2021-02-01 00:00:00,100,80,0.0008429363875159
AggReturn,2021-02-01 00:00:00,200,40,0.0027484448158825
AggReturn,2021-02-01 00:00:00,200,80,0.0034250834697828
AggReturn,2021-02-02 00:00:00,100,40,0.0153922411216537
AggReturn,2021-02-02 00:00:00,100,80,0.0137949015944656
AggReturn,2021-02-02 00:00:00,200,40,0.0058498365730846
AggReturn,2021-02-02 00:00:00,200,80,0.002729269457869
AggReturn,2021-02-03 00:00:00,100,40,-0.0259331388545021
AggReturn,2021-02-03 00:00:00,100,80,-0.0259331388545021
AggReturn,2021-02-03 00:00:00,200,40,-0.017516521123197
AggReturn,2021-02-03 00:00:00,200,80,-0.017516521123197
AggReturn,2021-02-04 00:00:00,100,40,-0.0333683685056669
AggReturn,2021-02-04 00:00:00,100,80,-0.0333683685056669
AggReturn,2021-02-04 00:00:00,200,40,-0.0253882958653969
AggReturn,2021-02-04 00:00:00,200,80,-0.0253882958653969
AggReturn,2021-02-05 00:00:00,100,40,-0.0359261873953521
AggReturn,2021-02-05 00:00:00,100,80,-0.0359261873953521
AggReturn,2021-02-05 00:00:00,200,40,-0.0429133028004815
AggReturn,2021-02-05 00:00:00,200,80,-0.0429133028004815
AggReturn,2021-02-08 00:00:00,100,40,-0.0367159458110451
AggReturn,2021-02-08 00:00:00,100,80,-0.0367159458110451
AggReturn,2021-02-08 00:00:00,200,40,-0.0431584906680782
AggReturn,2021-02-08 00:00:00,200,80,-0.0431584906680782
AggReturn,2021-02-09 00:00:00,100,40,-0.0333450587827439
AggReturn,2021-02-09 00:00:00,100,80,-0.0333450587827439
AggReturn,2021-02-09 00:00:00,200,40,-0.0415901162135954
AggReturn,2021-02-09 00:00:00,200,80,-0.0415901162135954
AggReturn,2021-02-10 00:00:00,100,40,-0.0414979695630676
AggReturn,2021-02-10 00:00:00,100,80,-0.0414979695630676
AggReturn,2021-02-10 00:00:00,200,40,-0.0292593163069408
AggReturn,2021-02-10 00:00:00,200,80,-0.0292593163069408
AggReturn,2021-02-11 00:00:00,100,40,0.0026408987052551
AggReturn,2021-02-11 00:00:00,100,80,0.0026408987052551
AggReturn,2021-02-11 00:00:00,200,40,0.0007802475067366
AggReturn,2021-02-11 00:00:00,200,80,0.0007802475067366
AggReturn,2021-02-12 00:00:00,100,40,0.0274298352108839
AggReturn,2021-02-12 00:00:00,100,80,0.0274298352108839
AggReturn,2021-02-12 00:00:00,200,40,0.036767755435237
AggReturn,2021-02-12 00:00:00,200,80,0.036767755435237
AggReturn,2021-02-16 00:00:00,100,40,-0.022541514317259
AggReturn,2021-02-16 00:00:00,100,80,-0.022541514317259
AggReturn,2021-02-16 00:00:00,200,40,-0.0175568007544403
AggReturn,2021-02-16 00:00:00,200,80,-0.0175568007544403
AggReturn,2021-02-17 00:00:00,100,40,0.0212295673099999
AggReturn,2021-02-17 00:00:00,100,80,0.0212295673099999
AggReturn,2021-02-17 00:00:00,200,40,0.0146030678156807
AggReturn,2021-02-17 00:00:00,200,80,0.0146030678156807
AggReturn,2021-02-18 00:00:00,100,40,0.043086025490375
AggReturn,2021-02-18 00:00:00,100,80,0.043086025490375
AggReturn,2021-02-18 00:00:00,200,40,0.0482198485117744
AggReturn,2021-02-18 00:00:00,200,80,0.0482198485117744
AggReturn,2021-02-19 00:00:00,100,40,0.0054387310627532
AggReturn,2021-02-19 00:00:00,100,80,0.0054387310627532
AggReturn,2021-02-19 00:00:00,200,40,0.0095131155791065
AggReturn,2021-02-19 00:00:00,200,80,0.0095131155791065
AggReturn,2021-02-22 00:00:00,100,40,-0.0019854550205462
AggReturn,2021-02-22 00:00:00,100,80,-0.0019854550205462
AggReturn,2021-02-22 00:00:00,200,40,0.0016490638238468
AggReturn,2021-02-22 00:00:00,200,80,0.0016490638238468
AggReturn,2021-02-23 00:00:00,100,40,0.0563969516159996
AggReturn,2021-02-23 00:00:00,100,80,0.0563969516159996
AggReturn,2021-02-23 00:00:00,200,40,0.0617586063335872
AggReturn,2021-02-23 00:00:00,200,80,0.0617586063335872
AggReturn,2021-02-24 00:00:00,100,40,0.011998865758023
AggReturn,2021-02-24 00:00:00,100,80,0.011998865758023
AggReturn,2021-02-24 00:00:00,200,40,0.0138393967053941
AggReturn,2021-02-24 00:00:00,200,80,0.0138393967053941
AggReturn,2021-02-25 00:00:00,100,40,-0.0066931100829688
AggReturn,2021-02-25 00:00:00,100,80,-0.0066931100829688
AggReturn,2021-02-25 00:00:00,200,40,-0.0170778356978136
AggReturn,2021-02-25 00:00:00,200,80,-0.0170778356978136
AggReturn,2021-02-26 00:00:00,100,40,0.0409049492473927
AggReturn,2021-02-26 00:00:00,100,80,0.0409049492473927
AggReturn,2021-02-26 00:00:00,200,40,0.0405576806828999
AggReturn,2021-02-26 00:00:00,200,80,0.0405576806828999
AggReturn,2021-03-01 00:00:00,100,40,0.0107957720340201
AggReturn,2021-03-01 00:00:00,100,80,0.0107957720340201
AggReturn,2021-03-01 00:00:00,200,40,0.0226920702774054
AggReturn,2021-03-01 00:00:00,200,80,0.0226920702774054
AggReturn,2021-03-02 00:00:00,100,40,-0.0553630882926515
AggReturn,2021-03-02 00:00:00,100,80,-0.0553630882926515
AggReturn,2021-03-02 00:00:00,200,40,-0.0632614187061796
AggReturn,2021-03-02 00:00:00,200,80,-0.0632614187061796
AggReturn,2021-03-03 00:00:00,100,40,0.0333588820531968
AggReturn,2021-03-03 00:00:00,100,80,0.0333588820531968
AggReturn,2021-03-03 00:00:00,200,40,0.0295591455023422
AggReturn,2021-03-03 00:00:00,200,80,0.0295591455023422
AggReturn,2021-03-04 00:00:00,100,40,0.0416971604292512
AggReturn,2021-03-04 00:00:00,100,80,0.0416971604292512
AggReturn,2021-03-04 00:00:00,200,40,0.0360873419427544
AggReturn,2021-03-04 00:00:00,200,80,0.0360873419427544
AggReturn,2021-03-05 00:00:00,100,40,0.0389144013131727
AggReturn,2021-03-05 00:00:00,100,80,0.0389144013131727
AggReturn,2021-03-05 00:00:00,200,40,0.0429680118109928
AggReturn,2021-03-05 00:00:00,200,80,0.0429680118109928
AggReturn,2021-03-08 00:00:00,100,40,-0.0017553946177302
AggReturn,2021-03-08 00:00:00,100,80,-0.0017553946177302
AggReturn,2021-03-08 00:00:00,200,40,-0.0062342780309922
AggReturn,2021-03-08 00:00:00,200,80,-0.0062342780309922
AggReturn,2021-03-09 00:00:00,100,40,0.0012725586452395
AggReturn,2021-03-09 00:00:00,100,80,0.0012725586452395
AggReturn,2021-03-09 00:00:00,200,40,0.0045215496032507
AggReturn,2021-03-09 00:00:00,200,80,0.0045215496032507
AggReturn,2021-03-10 00:00:00,100,40,-0.0299446831102695
AggReturn,2021-03-10 00:00:00,100,80,-0.0299446831102695
AggReturn,2021-03-10 00:00:00,200,40,-0.0274334441611038
AggReturn,2021-03-10 00:00:00,200,80,-0.0274334441611038
AggReturn,2021-03-11 00:00:00,100,40,-0.0029770709558629
AggReturn,2021-03-11 00:00:00,100,80,-0.0029770709558629
AggReturn,2021-03-11 00:00:00,200,40,-0.00264764815353
AggReturn,2021-03-11 00:00:00,200,80,-0.00264764815353
AggReturn,2021-03-12 00:00:00,100,40,-0.0071811643593201
AggReturn,2021-03-12 00:00:00,100,80,-0.0071811643593201
AggReturn,2021-03-12 00:00:00,200,40,-0.0150428545169173
AggReturn,2021-03-12 00:00:00,200,80,-0.0150428545169173
AggReturn,2021-03-15 00:00:00,100,40,-0.0481263619371704
AggReturn,2021-03-15 00:00:00,100,80,-0.0481263619371704
AggReturn,2021-03-15 00:00:00,200,40,-0.0485743364905578
AggReturn,2021-03-15 00:00:00,200,80,-0.0485743364905578
AggReturn,2021-03-16 00:00:00,100,40,0.0168929327869756
AggReturn,2021-03-16 00:00:00,100,80,0.0168929327869756
AggReturn,2021-03-16 00:00:00,200,40,0.0252409718993404
AggReturn,2021-03-16 00:00:00,200,80,0.0252409718993404
AggReturn,2021-03-17 00:00:00,100,40,0.0485853145631043
AggReturn,2021-03-17 00:00:00,100,80,0.0485853145631043
AggReturn,2021-03-17 00:00:00,200,40,0.0467019651571297
AggReturn,2021-03-17 00:00:00,200,80,0.0467019651571297
AggReturn,2021-03-18 00:00:00,100,40,-0.0155549796890344
AggReturn,2021-03-18 00:00:00,100,80,-0.0155549796890344
AggReturn,2021-03-18 00:00:00,200,40,-0.0191123725194013
AggReturn,2021-03-18 00:00:00,200,80,-0.0191123725194013
AggReturn,2021-03-19 00:00:00,100,40,-0.0003099031599824
AggReturn,2021-03-19 00:00:00,100,80,-0.0003099031599824
AggReturn,2021-03-19 00:00:00,200,40,-0.0054110996364031
AggReturn,2021-03-19 00:00:00,200,80,-0.0054110996364031
AggReturn,2021-03-22 00:00:00,100,40,-0.0233225086069342
AggReturn,2021-03-22 00:00:00,100,80,-0.0233225086069342
AggReturn,2021-03-22 00:00:00,200,40,-0.0175895840327291
AggReturn,2021-03-22 00:00:00,200,80,-0.0175895840327291
AggReturn,2021-03-23 00:00:00,100,40,-0.0044019665700681
AggReturn,2021-03-23 00:00:00,100,80,-0.0044019665700681
AggReturn,2021-03-23 00:00:00,200,40,0.0043525705222359
AggReturn,2021-03-23 00:00:00,200,80,0.0043525705222359
AggReturn,2021-03-24 00:00:00,100,40,0.039669693588164
AggReturn,2021-03-24 00:00:00,100,80,0.039669693588164
AggReturn,2021-03-24 00:00:00,200,40,0.0411519060272549
AggReturn,2021-03-24 00:00:00,200,80,0.0411519060272549
AggReturn,2021-03-25 00:00:00,100,40,0.0295680642638607
AggReturn,2021-03-25 00:00:00,100,80,0.0295680642638607
AggReturn,2021-03-25 00:00:00,200,40,0.0294341165982864
AggReturn,2021-03-25 00:00:00,200,80,0.0294341165982864
AggReturn,2021-03-26 00:00:00,100,40,0.0062831111443948
AggReturn,2021-03-26 00:00:00,100,80,0.0062831111443948
AggReturn,2021-03-26 00:00:00,200,40,0.0084928272016308
AggReturn,2021-03-26 00:00:00,200,80,0.0084928272016308
AggReturn,2021-03-29 00:00:00,100,40,0.0146405583061569
AggReturn,2021-03-29 00:00:00,100,80,0.0146405583061569
AggReturn,2021-03-29 00:00:00,200,40,0.0230857304224661
AggReturn,2021-03-29 00:00:00,200,80,0.0230857304224661
AggReturn,2021-03-30 00:00:00,100,40,0.0438845437838839
AggReturn,2021-03-30 00:00:00,100,80,0.0438845437838839
AggReturn,2021-03-30 00:00:00,200,40,0.0420764658314033
AggReturn,2021-03-30 00:00:00,200,80,0.0420764658314033
AggReturn,2021-03-31 00:00:00,100,40,-0.0159324271290242
AggReturn,2021-03-31 00:00:00,100,80,-0.0159324271290242
AggReturn,2021-03-31 00:00:00,200,40,-0.0207030847329957
AggReturn,2021-03-31 00:00:00,200,80,-0.0207030847329957
AggReturn,2021-04-01 00:00:00,100,40,-0.0130720919846943
AggReturn,2021-04-01 00:00:00,100,80,-0.0130699706056081
AggReturn,2021-04-01 00:00:00,200,40,-0.0091707757214969
AggReturn,2021-04-01 00:00:00,200,80,-0.0091707757214969
AggReturn,2021-04-05 00:00:00,100,40,-0.0022002032662872
AggReturn,2021-04-05 00:00:00,100,80,-0.0024324315205928
AggReturn,2021-04-05 00:00:00,200,40,-0.0125376428413427
AggReturn,2021-04-05 00:00:00,200,80,-0.0125376428413427
AggReturn,2021-04-06 00:00:00,100,40,0.0062237136950613
AggReturn,2021-04-06 00:00:00,100,80,0.0089990714585616
AggReturn,2021-04-06 00:00:00,200,40,0.0190287732975568
AggReturn,2021-04-06 00:00:00,200,80,0.0190287732975568
AggReturn,2021-04-07 00:00:00,100,40,-0.002251729068417
AggReturn,2021-04-07 00:00:00,100,80,0.0019593005059501
AggReturn,2021-04-07 00:00:00,200,40,0.0007098733234391
AggReturn,2021-04-07 00:00:00,200,80,0.0007098733234391
AggReturn,2021-04-08 00:00:00,100,40,-0.0017830519820621
AggReturn,2021-04-08 00:00:00,100,80,0.0048453354178345
AggReturn,2021-04-08 00:00:00,200,40,0.016751766203812
AggReturn,2021-04-08 00:00:00,200,80,0.016751766203812
AggReturn,2021-04-09 00:00:00,100,40,-0.004842551055721
AggReturn,2021-04-09 00:00:00,100,80,-0.0035143286143609
AggReturn,2021-04-09 00:00:00,200,40,0.0009243532297408
AggReturn,2021-04-09 00:00:00,200,80,0.0009243532297408
AggReturn,2021-04-12 00:00:00,100,40,0.0110134799277197
AggReturn,2021-04-12 00:00:00,100,80,0.0142161893475812
AggReturn,2021-04-12 00:00:00,200,40,0.0123976605145865
AggReturn,2021-04-12 00:00:00,200,80,0.0123976605145865
AggReturn,2021-04-13 00:00:00,100,40,0.0199738589113145
AggReturn,2021-04-13 00:00:00,100,80,0.0163494574994219
AggReturn,2021-04-13 00:00:00,200,40,0.0310071332760227
AggReturn,2021-04-13 00:00:00,200,80,0.0310071332760227
AggReturn,2021-04-14 00:00:00,100,40,-0.0023948028518298
AggReturn,2021-04-14 00:00:00,100,80,0.0036500204272559
AggReturn,2021-04-14 00:00:00,200,40,-0.0080251995294925
AggReturn,2021-04-14 00:00:00,200,80,-0.0080251995294925
AggReturn,2021-04-15 00:00:00,100,40,0.0138244912891673
AggReturn,2021-04-15 00:00:00,100,80,0.0018992876878223
AggReturn,2021-04-15 00:00:00,200,40,-0.0108588958804829
AggReturn,2021-04-15 00:00:00,200,80,-0.0108588958804829
AggReturn,2021-04-16 00:00:00,100,40,-0.0159561169630939
AggReturn,2021-04-16 00:00:00,100,80,-0.0065605140084313
AggReturn,2021-04-16 00:00:00,200,40,0.0162691956993798
AggReturn,2021-04-16 00:00:00,200,80,0.0162691956993798
AggReturn,2021-04-19 00:00:00,100,40,0.0270812715165572
AggReturn,2021-04-19 00:00:00,100,80,0.0224183128817957
AggReturn,2021-04-19 00:00:00,200,40,0.0085665082856284
AggReturn,2021-04-19 00:00:00,200,80,0.0085665082856284
AggReturn,2021-04-20 00:00:00,100,40,-0.0373385226247736
AggReturn,2021-04-20 00:00:00,100,80,-0.031005033600764
AggReturn,2021-04-20 00:00:00,200,40,-0.0241953679150953
